p_id,v_id,v_pos,w_pos,county,place_name,area_name,person_cluster,english_variant,word,word_normalised,word_in_english
38462,767763,61,1,Laatokan Karjala (Raja-Karjala),Suistamo,Suistamo,Jesus / Christ,Jesus,jesuksen,Jeesuksen,Jesus's
38462,767764,62,1,Laatokan Karjala (Raja-Karjala),Suistamo,Suistamo,Mary / Maria / Maarja / Mari,Maria/Maaria,marian,Marian,Maria's
38463,102513,9,2,Laatokan Karjala (Raja-Karjala),Suistamo,Suistamo,Mary / Maria / Maarja / Mari,Mary,maaria,Maaria,Mary
38465,767784,1,2,Laatokan Karjala (Raja-Karjala),Suistamo,Suistamo,Peter / Pietari / Peeter,Peter,piedar,Pietar,Peter
38467,767851,10,2,Laatokan Karjala (Raja-Karjala),Suistamo,Suistamo,Mary / Maria / Maarja / Mari,Mary,muaria,Maria,Mary
38470,767936,20,2,Laatokan Karjala (Raja-Karjala),Soanlahti,Soanlahti,Jesus / Christ,Jesus,jesuksen,Jesuksen,Jesus's
38471,742628,2,2,Laatokan Karjala (Raja-Karjala),Korpiselkä,Korpiselkä,Mary / Maria / Maarja / Mari,Mary,maria,Maria,Mary
38472,767972,3,2,Laatokan Karjala (Raja-Karjala),Korpiselkä,Korpiselkä,Mary / Maria / Maarja / Mari,Mary,maaria,Maaria,Mary
38478,768060,1,2,Pohjois-Karjala,Kitee,Kitee,Mary / Maria / Maarja / Mari,Mary,maria,Maria,Mary
38479,768060,1,2,Pohjois-Karjala,Kitee,Kitee,Mary / Maria / Maarja / Mari,Mary,maria,Maria,Mary
38490,768317,2,2,Pohjois-Karjala,Kaavi,Kaavi,Mary / Maria / Maarja / Mari,Mary,maarian,Marian,Mary's
38495,727697,34,2,Pohjois-Karjala,Pälkjärvi,Pälkjärvi,Mary / Maria / Maarja / Mari,Mary,muarii,Maria,Mary
38495,727697,44,2,Pohjois-Karjala,Pälkjärvi,Pälkjärvi,Mary / Maria / Maarja / Mari,Mary,muarii,Maria,Mary
38496,727697,8,2,Pohjois-Karjala,Tohmajärvi,Tohmajärvi,Mary / Maria / Maarja / Mari,Mary,muarii,Muari,Mary
38500,768462,1,2,Pohjois-Karjala,Kiihtelysvaara,Kiihtelysvaara,Mary / Maria / Maarja / Mari,Mary,maaria,Maaria,Mary
38506,109825,2,2,Pohjois-Karjala,Ilomantsi,Ilomantsi,Mary / Maria / Maarja / Mari,Mary,Maaria,Maaria,Mary
38511,768697,5,2,Pohjois-Karjala,Nurmes,Nurmes,Mary / Maria / Maarja / Mari,Mary,maaria,Maaria,Mary
38511,109825,24,2,Pohjois-Karjala,Nurmes,Nurmes,Mary / Maria / Maarja / Mari,Mary,maaria,Maaria,Mary
38512,768721,2,2,Pohjois-Karjala,Nurmes,Nurmes,Mary / Maria / Maarja / Mari,Mary,maaria,Maaria,Mary
38515,768317,2,2,Pohjois-Karjala,Pielisjärvi,Pielisjärvi,Mary / Maria / Maarja / Mari,Mary,maarian,Maarian,Mary's
38517,10588,8,2,Pohjois-Karjala,Pielisjärvi,Pielisjärvi,Mary / Maria / Maarja / Mari,Mary,maaria,Maaria,Mary
38544,769109,29,3,Laatokan Karjala (Raja-Karjala),Salmi,Salmi,Mary / Maria / Maarja / Mari,Mary,maarian,Marian,Mary's
38563,769419,4,1,Laatokan Karjala (Raja-Karjala),Korpiselkä,Korpiselkä,Mary / Maria / Maarja / Mari,Mari,mari,Mari,Mari
38563,769420,5,1,Laatokan Karjala (Raja-Karjala),Korpiselkä,Korpiselkä,Mary / Maria / Maarja / Mari,Mari,mari,Mari,Mari
38563,769428,15,1,Laatokan Karjala (Raja-Karjala),Korpiselkä,Korpiselkä,Mary / Maria / Maarja / Mari,Mari,mari,Mari,Mari
38568,769475,2,2,Laatokan Karjala (Raja-Karjala),Suojärvi,Suojärvi,Mary / Maria / Maarja / Mari,Mary,maaria,Maaria,Mary
38615,770123,9,1,Pohjois-Karjala,Kuusjärvi,Kuusjärvi,Jesus / Christ,Jesus,jiesus,Jeesus,Jesus
38615,770124,10,2,Pohjois-Karjala,Kuusjärvi,Kuusjärvi,Peter / Pietari / Peeter,Peter,pietari,Pietari,Peter
38615,770106,13,2,Pohjois-Karjala,Kuusjärvi,Kuusjärvi,Peter / Pietari / Peeter,Peter,pietari,Pietari,Peter
38671,770918,2,4,Laatokan Karjala (Raja-Karjala),Korpiselkä,Korpiselkä,Jesus / Christ,Jesus,jiesus,Jeesus,Jesus
38671,770919,3,1,Laatokan Karjala (Raja-Karjala),Korpiselkä,Korpiselkä,Jesus / Christ,Jesus,jiesus,Jeesus,Jesus
38671,770918,15,4,Laatokan Karjala (Raja-Karjala),Korpiselkä,Korpiselkä,Jesus / Christ,Jesus,jiesus,Jeesus,Jesus
38671,770930,16,1,Laatokan Karjala (Raja-Karjala),Korpiselkä,Korpiselkä,Jesus / Christ,Jesus,jiesus,Jeesus,Jesus
38673,115810,31,2,Laatokan Karjala (Raja-Karjala),Suojärvi,Suojärvi,Mary / Maria / Maarja / Mari,Mary,maria,Maria,Mary
38697,771519,20,2,Laatokan Karjala (Raja-Karjala),Suistamo,Suistamo,Anna / Anne / Ann / Anni,Anni/Annie,anni,Anni,Anni
38748,772333,27,1,Pohjois-Karjala,Ilomantsi,Ilomantsi,Anna / Anne / Ann / Anni,Anni/Annie,anni,Anni,Anni
38748,772342,36,2,Pohjois-Karjala,Ilomantsi,Ilomantsi,Jesus / Christ,Jesus,jesuxen,Jeesuksen,Jesus'
38755,772485,18,3,Pohjois-Karjala,Ilomantsi,Ilomantsi,Väinämöinen,Väinämöinen,väinämöisen,Väinämöisen,Väinämöinen's
38755,772508,46,3,Pohjois-Karjala,Ilomantsi,Ilomantsi,Väinämöinen,Väinämöinen,väinämöisen,Väinämöisen,Väinämöinen's
38834,774178,14,1,Pohjois-Karjala,Nurmes,Nurmes,Mary / Maria / Maarja / Mari,Mary,Maaria,Maaria,Mary
38998,777056,3,2,Pohjois-Karjala,Rautavaara,Rautavaara,Peter / Pietari / Peeter,Peter,pietarin,Pietarin,Peter's
39169,778721,2,2,Pohjois-Karjala,Kontiolahti,Kontiolahti,Väinämöinen,Väinämöinen,Väinämöisen,Väinämöisen,Väinämöinen's
39176,778772,8,4,Pohjois-Karjala,Kontiolahti,Kontiolahti,Väinämöinen,Väinämöinen,väinämöisen,Väinämöisen,Väinämöinen's
39178,603928,2,1,Pohjois-Karjala,Kaavi,Kaavi,Peter / Pietari / Peeter,Pekka/Pekko,Pekka,Pekka,Pekka
39181,134848,2,1,Pohjois-Karjala,Kaavi,Kaavi,Peter / Pietari / Peeter,Pekka/Pekko,Pekka,Pekka,Pekka
39181,778793,4,1,Pohjois-Karjala,Kaavi,Kaavi,John / Jaan / Jussi / Hans,Jussi,Jussi,Jussi,Jussi
39185,134847,4,1,Pohjois-Karjala,Kaavi,Kaavi,Anna / Anne / Ann / Anni,Anna,anna,Anna,Anna
39185,778823,5,1,Pohjois-Karjala,Kaavi,Kaavi,Peter / Pietari / Peeter,Pekka/Pekko,pekka,Pekka,Pekka
39185,778825,7,1,Pohjois-Karjala,Kaavi,Kaavi,John / Jaan / Jussi / Hans,Jussi,jussi,Jussi,Jussi
39191,778846,2,1,Pohjois-Karjala,Säyneinen,,Anna / Anne / Ann / Anni,Anni/Annie,anni,Anni,Anni
39191,603928,3,1,Pohjois-Karjala,Säyneinen,,Peter / Pietari / Peeter,Pekka/Pekko,pekka,Pekka,Pekka
39195,778864,1,1,Pohjois-Karjala,Kiihtelysvaara,Kiihtelysvaara,Anna / Anne / Ann / Anni,Anna,Anna,Anna,Anna
39195,134848,2,1,Pohjois-Karjala,Kiihtelysvaara,Kiihtelysvaara,Peter / Pietari / Peeter,Pekka/Pekko,Pekka,Pekka,Pekka
39195,778865,3,1,Pohjois-Karjala,Kiihtelysvaara,Kiihtelysvaara,John / Jaan / Jussi / Hans,Jussi,Jussi,Jussi,Jussi
39199,778895,11,2,Pohjois-Karjala,Ilomantsi,Ilomantsi,John / Jaan / Jussi / Hans,Jussi,jussin,Jussin,Jussi's
39212,778952,2,4,Pohjois-Karjala,Nurmes,Nurmes,Peter / Pietari / Peeter,Pekka/Pekko,Pekka,Pekka,Pekka
39217,778968,8,2,Pohjois-Karjala,Pielisjärvi,Pielisjärvi,Väinämöinen,Väinämöinen,väinämöisen,Väinämöisen,Väinämöinen's
39217,778969,9,2,Pohjois-Karjala,Pielisjärvi,Pielisjärvi,John / Jaan / Jussi / Hans,Jussi,jussin,Jussin,Jussi's
39241,779102,7,2,Laatokan Karjala (Raja-Karjala),Salmi,Salmi,Mary / Maria / Maarja / Mari,Mary,maarian,Maarian,Mary's
39247,779183,5,2,Laatokan Karjala (Raja-Karjala),Suistamo,Suistamo,Jesus / Christ,Jesus,jeesuksen,Jeesuksen,Jesus's
39253,779278,2,2,Laatokan Karjala (Raja-Karjala),Suistamo,Suistamo,Jesus / Christ,Jesus,jeesuksen,Jeesuksen,Jesus's
39253,779279,3,1,Laatokan Karjala (Raja-Karjala),Suistamo,Suistamo,Mary / Maria / Maarja / Mari,Mary,moarijan,Maarian,Mary's
39256,779318,3,2,Laatokan Karjala (Raja-Karjala),Suistamo,Suistamo,Väinämöinen,Väinämöinen,väinämöinen,Väinämöinen,Väinämöinen
39267,685653,5,2,Laatokan Karjala (Raja-Karjala),Suojärvi,Suojärvi,Mary / Maria / Maarja / Mari,Mari,marit,Marit,Mari
39271,779632,2,2,Pohjois-Karjala,Kitee,Kitee,Jesus / Christ,Jesus,Jiesus,Jeesus,Jesus
39271,779633,3,2,Pohjois-Karjala,Kitee,Kitee,Jesus / Christ,Jesus,Jiesus,Jeesus,Jesus
39271,779634,4,2,Pohjois-Karjala,Kitee,Kitee,Jesus / Christ,Jesus,jiesuksen,Jeesuksen,Jesus's
39271,779635,5,1,Pohjois-Karjala,Kitee,Kitee,Mary / Maria / Maarja / Mari,Mary,maarian,Marian,Mary's
39271,779634,37,2,Pohjois-Karjala,Kitee,Kitee,Jesus / Christ,Jesus,jiesuksen,Jeesuksen,Jesus's
39271,779666,38,1,Pohjois-Karjala,Kitee,Kitee,Mary / Maria / Maarja / Mari,Mary,maarian,Marian,Mary's
39291,779800,3,2,Pohjois-Karjala,Tohmajärvi,Tohmajärvi,Jesus / Christ,Jesus,Jesus,Jesus,Jesus
39291,779801,4,2,Pohjois-Karjala,Tohmajärvi,Tohmajärvi,Jesus / Christ,Jesus,Jesus,Jesus,Jesus
39291,779802,5,2,Pohjois-Karjala,Tohmajärvi,Tohmajärvi,Jesus / Christ,Jesus,Jesus,Jesus,Jesus
39291,135081,6,2,Pohjois-Karjala,Tohmajärvi,Tohmajärvi,Jesus / Christ,Jesus,Jesuksen,Jesuksen,Jesus's
39299,779887,5,2,Pohjois-Karjala,Ilomantsi,Ilomantsi,Jesus / Christ,Jesus,jeesus,Jeesus,Jesus
39299,779870,15,2,Pohjois-Karjala,Ilomantsi,Ilomantsi,Jesus / Christ,Jesus,jeesuksen,Jeesuksen,Jesus's
39299,779905,24,2,Pohjois-Karjala,Ilomantsi,Ilomantsi,Jesus / Christ,Jesus,jesuksen,Jeesuksen,Jesus's
39302,135081,8,2,Pohjois-Karjala,Ilomantsi,Ilomantsi,Jesus / Christ,Jesus,jesuksen,Jesuksen,Jesus's
39305,152198,7,2,Pohjois-Karjala,Ilomantsi,Ilomantsi,Jesus / Christ,Jesus,jeesuksen,Jeesuksen,Jesus's
39305,780111,8,1,Pohjois-Karjala,Ilomantsi,Ilomantsi,Mary / Maria / Maarja / Mari,Mary,maarian,Maarian,Mary's
39305,152198,24,2,Pohjois-Karjala,Ilomantsi,Ilomantsi,Jesus / Christ,Jesus,jeesuksen,Jeesuksen,Jesus's
39305,780125,25,1,Pohjois-Karjala,Ilomantsi,Ilomantsi,Mary / Maria / Maarja / Mari,Mary,maarian,Maarian,Mary's
39314,135081,19,2,Pohjois-Karjala,Nurmes,Nurmes,Jesus / Christ,Jesus,jesuksen,Jeesuksen,Jesus's
39316,780232,3,2,Pohjois-Karjala,Pielisjärvi,Pielisjärvi,Jesus / Christ,Jesus,Jeesus,Jeesus,Jesus
39316,780233,4,2,Pohjois-Karjala,Pielisjärvi,Pielisjärvi,Jesus / Christ,Jesus,Jeesus,Jeesus,Jesus
39316,152198,5,2,Pohjois-Karjala,Pielisjärvi,Pielisjärvi,Jesus / Christ,Jesus,jeesuksen,Jeesuksen,Jesus's
39316,780240,12,2,Pohjois-Karjala,Pielisjärvi,Pielisjärvi,Jesus / Christ,Jesus,jeesuksen,Jeesuksen,Jesus's
39328,780342,1,3,Pohjois-Karjala,Nurmes,Nurmes,Mary / Maria / Maarja / Mari,Maija/Maie,maija,Maija,Maija (name)
39328,780342,1,4,Pohjois-Karjala,Nurmes,Nurmes,Mary / Maria / Maarja / Mari,Maija/Maie,maija,Maija,Maija (name)
39382,780997,6,2,Pohjois-Karjala,Kitee,Kitee,Jesus / Christ,Jesus,jiesuksen,Jiesuksen,Jesus's
39382,779666,7,1,Pohjois-Karjala,Kitee,Kitee,Mary / Maria / Maarja / Mari,Mary,maarian,Maarian,Mary's
39382,781007,18,2,Pohjois-Karjala,Kitee,Kitee,Jesus / Christ,Jesus,jiesus,Jiesus,Jesus
39391,781172,44,2,Pohjois-Karjala,Tohmajärvi,Tohmajärvi,Jesus / Christ,Jesus,jiesukseŋ,Jeesuksen,Jesus's
39392,781214,28,1,Pohjois-Karjala,Ilomantsi,Ilomantsi,John / Jaan / Jussi / Hans,John/St John,johannes,Johannes,John
39392,135081,46,2,Pohjois-Karjala,Ilomantsi,Ilomantsi,Jesus / Christ,Jesus,jesuksen,Jeesuksen,Jesus's
39396,781315,18,1,Pohjois-Karjala,Ilomantsi,Ilomantsi,John / Jaan / Jussi / Hans,John/St John,juhannes,Johannes,John
39396,781322,25,2,Pohjois-Karjala,Ilomantsi,Ilomantsi,Jesus / Christ,Jesus,jeesuksen,Jeesuksen,Jesus's
39396,779870,33,2,Pohjois-Karjala,Ilomantsi,Ilomantsi,Jesus / Christ,Jesus,jeesuksen,Jeesuksen,Jesus's
39408,135081,8,2,Pohjois-Karjala,Pohjois-Karjala,,Jesus / Christ,Jesus,jesuksen,Jeesuksen,Jesus's
39408,781487,9,1,Pohjois-Karjala,Pohjois-Karjala,,Mary / Maria / Maarja / Mari,Mary,maarian,Marian,Mary's
39417,781577,3,3,Pohjois-Karjala,Pohjois-Karjala,,Ilmarinen,Ilmarinen,ilmarinen,Ilmarinen,Ilmarinen
39417,781578,4,2,Pohjois-Karjala,Pohjois-Karjala,,Ilmarinen,Ilmari/Ilmar,ilmarin,Ilmarin,Ilmar's
39438,71541,13,2,Pohjois-Karjala,Pohjois-Karjala,,Mary / Maria / Maarja / Mari,Mary,maaria,Maaria,Mary
39438,135081,27,2,Pohjois-Karjala,Pohjois-Karjala,,Jesus / Christ,Jesus,jesuksen,Jesuksen,Jesus'
39438,781702,28,1,Pohjois-Karjala,Pohjois-Karjala,,Mary / Maria / Maarja / Mari,Mary,maarian,Maarian,Mary's
39536,782207,8,3,Pohjois-Karjala,Kitee,Kitee,Jesus / Christ,Jesus,Jiessus,Jeesus,Jesus
39536,782208,9,2,Pohjois-Karjala,Kitee,Kitee,Jesus / Christ,Jesus,Jiessus,Jeesus,Jesus
39540,767613,2,2,Laatokan Karjala (Raja-Karjala),Impilahti,Impilahti,Mary / Maria / Maarja / Mari,Maria/Maaria,maria,Maria,Maria
39610,782940,2,3,Laatokan Karjala (Raja-Karjala),Suistamo,Suistamo,Väinämöinen,Väinämöinen,väinämöine,Väinämöinen,Väinämöinen
39611,767851,2,2,Laatokan Karjala (Raja-Karjala),Suistamo,Suistamo,Mary / Maria / Maarja / Mari,Mary,muaria,muaria,Mary/earth
39624,783208,11,2,Laatokan Karjala (Raja-Karjala),Suojärvi,Suojärvi,Mary / Maria / Maarja / Mari,Mary,moaria,Maria,Mary
39627,71541,29,2,Pohjois-Karjala,Kitee,Kitee,Mary / Maria / Maarja / Mari,Mary,maaria,Maaria,Mary
39627,711830,33,3,Pohjois-Karjala,Kitee,Kitee,Jesus / Christ,Jesus,jiessus,Jeesus,Jesus
39657,152566,2,2,Pohjois-Karjala,Ilomantsi,Ilomantsi,Mary / Maria / Maarja / Mari,Mary,moaria,Moaria,Mary
39661,126672,2,3,Pohjois-Karjala,Nurmes,Nurmes,Väinämöinen,Väinämöinen,väinämöisen,Väinämöisen,Väinämöinen
39664,783849,3,1,Pohjois-Karjala,Pielisjärvi,Pielisjärvi,Väinämöinen,Väinö/Väinämö,vu,Väinön,Väinö's
39664,783851,5,1,Pohjois-Karjala,Pielisjärvi,Pielisjärvi,Väinämöinen,Väinö/Väinämö,vu,Väinön,Väinö's
39668,783900,9,2,Pohjois-Karjala,Pohjois-Karjala,,Jesus / Christ,Jesus,jesuksen,Jesuksen,Jesus's
39668,783901,10,1,Pohjois-Karjala,Pohjois-Karjala,,Mary / Maria / Maarja / Mari,Maria/Maaria,maarian,Maarian,Maaria's
39679,784062,10,2,Laatokan Karjala (Raja-Karjala),Impilahti,Impilahti,Mary / Maria / Maarja / Mari,Mary,maria,Maria,Mary
39679,784063,11,4,Laatokan Karjala (Raja-Karjala),Impilahti,Impilahti,Mary / Maria / Maarja / Mari,Mary,maria,Maria,Mary
39772,784499,2,2,Laatokan Karjala (Raja-Karjala),Sortavala,Sortavala,Catherine / Kadri / Katri,Katri/Katrina,katri,Katri,Katri
39772,784499,2,4,Laatokan Karjala (Raja-Karjala),Sortavala,Sortavala,Catherine / Kadri / Katri,Katri/Katrina,katri,Katri,Katri
39774,784507,2,2,Laatokan Karjala (Raja-Karjala),Uukuniemi,Uukuniemi,Catherine / Kadri / Katri,Catherine/Katherine,katri,Katri,Katherine
39774,784527,23,2,Laatokan Karjala (Raja-Karjala),Uukuniemi,Uukuniemi,Catherine / Kadri / Katri,Catherine/Katherine,katri,Katri,Katherine
39774,784531,27,2,Laatokan Karjala (Raja-Karjala),Uukuniemi,Uukuniemi,Catherine / Kadri / Katri,Catherine/Katherine,katri,Katri,Katherine
39774,784531,27,4,Laatokan Karjala (Raja-Karjala),Uukuniemi,Uukuniemi,Catherine / Kadri / Katri,Catherine/Katherine,katri,Katri,Katherine
39778,784561,5,2,Pohjois-Karjala,Kiihtelysvaara,Kiihtelysvaara,Mary / Maria / Maarja / Mari,Maija/Maie,maijon,maijon,(of) maija (cow/milk?)
39813,784850,2,2,Laatokan Karjala (Raja-Karjala),Salmi,Salmi,Jesus / Christ,Jesus,jeesus,Jeesus,Jesus
39813,755553,7,1,Laatokan Karjala (Raja-Karjala),Salmi,Salmi,Jesus / Christ,Jesus,jeesuksen,Jeesuksen,Jesus's
39813,784852,8,1,Laatokan Karjala (Raja-Karjala),Salmi,Salmi,Jesus / Christ,Jesus,jeesus,Jeesus,Jesus
39826,784985,2,3,Pohjois-Karjala,Nurmes,Nurmes,Väinämöinen,Väinämöinen,väinämöinen,Väinämöinen,Väinämöinen
39828,785028,32,2,Laatokan Karjala (Raja-Karjala),Impilahti,Impilahti,Jesus / Christ,Jesus,jesuksen,Jeesuksen,Jesus
39836,785283,4,3,Pohjois-Karjala,Pohjois-Karjala,,Väinämöinen,Väinämöinen,väinämöisen,Väinämöisen,Väinämöinen's
39838,6024,1,3,Pohjois-Karjala,Liperi,Liperi,Väinämöinen,Väinämöinen,Väinämöinen,Väinämöinen,Väinämöinen
39845,785339,2,3,Pohjois-Karjala,Ilomantsi,Ilomantsi,Väinämöinen,Väinämöinen,väinämöinen,Väinämöinen,Väinämöinen
39850,785455,2,2,Pohjois-Karjala,Pielisjärvi,Pielisjärvi,Jesus / Christ,Jesus,iesuxen,Jeesuksen,Jesus's
39851,785507,7,2,Pohjois-Karjala,Pielisjärvi,Pielisjärvi,Jesus / Christ,Jesus,iesuxen,Jeesuksen,Jesus's
40060,105462,24,2,Laatokan Karjala (Raja-Karjala),Sortavala,Sortavala,Väinämöinen,Väinämöinen,väinämöinen,Väinämöinen,Väinämöinen
40064,787012,4,2,Laatokan Karjala (Raja-Karjala),Impilahti,Impilahti,Peter / Pietari / Peeter,Peter,pietarin,Pietarin,Peter's
40084,787346,2,3,Laatokan Karjala (Raja-Karjala),Soanlahti,Soanlahti,Mary / Maria / Maarja / Mari,Maria/Maaria,maria,Maria,Maria
40084,787365,23,3,Laatokan Karjala (Raja-Karjala),Soanlahti,Soanlahti,Jesus / Christ,Jesus,jesus,Jesus,Jesus
40084,787373,32,3,Laatokan Karjala (Raja-Karjala),Soanlahti,Soanlahti,Jesus / Christ,Jesus,jesus,Jesus,Jesus
40085,742389,19,2,Laatokan Karjala (Raja-Karjala),Soanlahti,Soanlahti,Mary / Maria / Maarja / Mari,Mary,muaria,Maria,Mary
40085,787432,61,2,Laatokan Karjala (Raja-Karjala),Soanlahti,Soanlahti,Peter / Pietari / Peeter,Peter,pietarin,Pietarin,Peter's
40096,736963,5,2,Laatokan Karjala (Raja-Karjala),Korpiselkä,Korpiselkä,Mary / Maria / Maarja / Mari,Mary,maaria,Maaria,Mary
40118,788033,10,2,Pohjois-Karjala,Pohjois-Karjala,,Mary / Maria / Maarja / Mari,Mary,muarian,Muarian,Mary
40119,788077,31,2,Pohjois-Karjala,Pohjois-Karjala,,Peter / Pietari / Peeter,Peter,pietarin,Pietarin,Peter's
40120,71541,1,2,Pohjois-Karjala,Pohjois-Karjala,,Mary / Maria / Maarja / Mari,Mary,maaria,Maaria,Mary
40121,140693,1,2,Pohjois-Karjala,Pohjois-Karjala,,Mary / Maria / Maarja / Mari,Mary,maaria,Maaria,Mary
40121,788106,7,3,Pohjois-Karjala,Pohjois-Karjala,,Jesus / Christ,Christ,xstus,Kristus,Christ
40134,788485,23,3,Pohjois-Karjala,Kitee,Kitee,Jesus / Christ,Jesus,jesus,Jeesus,Jesus
40140,788506,20,2,Pohjois-Karjala,Kitee,Kitee,Peter / Pietari / Peeter,Peter,pietarin,Pietarin,Peter's
40168,10588,3,2,Pohjois-Karjala,Kaavi,Kaavi,Mary / Maria / Maarja / Mari,Mary,maaria,Maaria,Mary
40189,736963,5,2,Pohjois-Karjala,Tuupovaara,Tuupovaara,Mary / Maria / Maarja / Mari,Mary,maaria,Maaria,Mary
40201,789486,31,2,Pohjois-Karjala,Ilomantsi,Ilomantsi,Mary / Maria / Maarja / Mari,Mary,maaria,Maaria,Mary
40203,102033,2,2,Pohjois-Karjala,Ilomantsi,Ilomantsi,Mary / Maria / Maarja / Mari,Mary,maaria,Maaria,Mary
40207,789700,32,2,Pohjois-Karjala,Ilomantsi,Ilomantsi,Jesus / Christ,Jesus,jeesus,Jeesus,Jesus
40211,787432,9,2,Pohjois-Karjala,Ilomantsi,Ilomantsi,Peter / Pietari / Peeter,Peter,pietarin,Pietarin,Peter's
40211,789764,26,2,Pohjois-Karjala,Ilomantsi,Ilomantsi,Mary / Maria / Maarja / Mari,Mary,maria,Maria,Mary
40248,729876,6,2,Pohjois-Karjala,Pielisjärvi,Pielisjärvi,Peter / Pietari / Peeter,Peter,pietarin,Pietarin,Peter's
40315,790942,41,1,Laatokan Karjala (Raja-Karjala),Suistamo,Suistamo,Mary / Maria / Maarja / Mari,Mary,muarie,Marian,Mary's
40316,105462,27,2,Laatokan Karjala (Raja-Karjala),Suistamo,Suistamo,Väinämöinen,Väinämöinen,väinämöinen,Väinämöinen,Väinämöinen
40316,790980,31,2,Laatokan Karjala (Raja-Karjala),Suistamo,Suistamo,Väinämöinen,Väinämöinen,yäinämöinen,Väinämöinen,Väinämöinen
40317,791036,37,2,Laatokan Karjala (Raja-Karjala),Suistamo,Suistamo,Väinämöinen,Väinämöinen,väinämöine,Väinämöinen,Väinämöinen
40317,179561,42,2,Laatokan Karjala (Raja-Karjala),Suistamo,Suistamo,Väinämöinen,Väinämöinen,väinämöine,Väinämöinen,Väinämöinen
40327,791389,31,1,Laatokan Karjala (Raja-Karjala),Suistamo,Suistamo,Lemminkäinen,Lemmingäinen/Lemming,lemmingäisen,Lemmingäisen,Lemmingäinen
40336,791611,31,2,Laatokan Karjala (Raja-Karjala),Soanlahti,Soanlahti,Mary / Maria / Maarja / Mari,Mary,muaria,Muaria,Mary
40345,791790,1,2,Laatokan Karjala (Raja-Karjala),Suojärvi,Suojärvi,Mary / Maria / Maarja / Mari,Mary,maaria,Maaria,Mary
40347,791930,8,3,Laatokan Karjala (Raja-Karjala),Suojärvi,Suojärvi,Ilmarinen,Ilmarinen,ilmarinen,Ilmarinen,Ilmarinen
40347,791997,78,2,Laatokan Karjala (Raja-Karjala),Suojärvi,Suojärvi,Väinämöinen,Väinö/Väinämö,väinämön,Väinämön,Väinämö's
40347,791998,79,3,Laatokan Karjala (Raja-Karjala),Suojärvi,Suojärvi,Väinämöinen,Väinämöinen,väinämöinen,Väinämöinen,Väinämöinen
40347,792010,91,2,Laatokan Karjala (Raja-Karjala),Suojärvi,Suojärvi,Väinämöinen,Väinö/Väinämö,väinämön,Väinämön,Väinämö's
40350,792066,13,2,Laatokan Karjala (Raja-Karjala),Suojärvi,Suojärvi,Väinämöinen,Väinämöinen,väinämöinen,Väinämöinen,Väinämöinen
40353,712287,15,2,Laatokan Karjala (Raja-Karjala),Suojärvi,Suojärvi,Mary / Maria / Maarja / Mari,Mary,moaria,Maria,Mary
40360,792320,7,3,Pohjois-Karjala,Kesälahti,Kesälahti,Ilmarinen,Ilmarinen,ilmarinen,Ilmarinen,Ilmarinen
40486,793313,2,1,Pohjois-Karjala,Juuka,Juuka,Jesus / Christ,Jesus,Jeesuksen,Jeesuksen,Jesus's
40523,793545,7,3,Laatokan Karjala (Raja-Karjala),Suistamo,Suistamo,Jesus / Christ,Jesus,jeesuksen,Jeesuksen,Jesus's
40530,793593,5,1,Pohjois-Karjala,Kaavi,Kaavi,Jesus / Christ,Jesus,Jeesus,Jeesus,Jesus
40530,793593,5,3,Pohjois-Karjala,Kaavi,Kaavi,Mary / Maria / Maarja / Mari,Mary,Maaria,Maaria,Mary
40531,793597,2,1,Pohjois-Karjala,Kaavi,Kaavi,Peter / Pietari / Peeter,Peter,pietari,Pietari,Peter
40538,793641,9,2,Pohjois-Karjala,Rautavaara,Rautavaara,Jesus / Christ,Jesus,jeesus,Jeesus,Jesus
40538,793642,10,1,Pohjois-Karjala,Rautavaara,Rautavaara,Jesus / Christ,Jesus,jeesus,Jeesus,Jesus
40538,793642,10,3,Pohjois-Karjala,Rautavaara,Rautavaara,Mary / Maria / Maarja / Mari,Mary,maaria,Maaria,Mary
40538,793647,15,4,Pohjois-Karjala,Rautavaara,Rautavaara,Jesus / Christ,Jesus,jeesus,Jeesus,Jesus
40538,793648,16,2,Pohjois-Karjala,Rautavaara,Rautavaara,Ilmarinen,Ilmari/Ilmar,ilmalan,Ilmalan,of Ilmari
40538,793651,19,2,Pohjois-Karjala,Rautavaara,Rautavaara,Jesus / Christ,Jesus,jeesuksen,Jeesuksen,Jesus's
40540,793671,9,1,Pohjois-Karjala,Nurmes,Nurmes,Jesus / Christ,Jesus,jesus,Jeesus,Jesus
40540,793671,9,3,Pohjois-Karjala,Nurmes,Nurmes,Mary / Maria / Maarja / Mari,Mary,maria,Maria,Mary
40540,793647,12,4,Pohjois-Karjala,Nurmes,Nurmes,Jesus / Christ,Jesus,jeesus,Jeesus,Jesus
40540,793676,15,2,Pohjois-Karjala,Nurmes,Nurmes,Jesus / Christ,Jesus,jeesuksen,Jeesuksen,Jesus's
40543,793707,5,2,Pohjois-Karjala,Liperi,Liperi,Jesus / Christ,Jesus,jeesus,Jeesus,Jesus
40543,793708,6,1,Pohjois-Karjala,Liperi,Liperi,Mary / Maria / Maarja / Mari,Mary,maaria,Maaria,Mary
40543,793711,10,2,Pohjois-Karjala,Liperi,Liperi,Jesus / Christ,Jesus,jeesus,Jeesus,Jesus
