person_cluster,variant,area_name,mentions,poems
Peter / Pietari / Peeter,Pekka,Rymättylä,1,1
Peter / Pietari / Peeter,Pekka,Rääkkylä,2,2
Peter / Pietari / Peeter,Pekka,Saari,3,3
Peter / Pietari / Peeter,Pekka,Saarijärvi,2,2
Peter / Pietari / Peeter,Pekka,Salmi,1,1
Peter / Pietari / Peeter,Pekka,Salo,1,1
Peter / Pietari / Peeter,Pekka,Savonlinna,4,3
Peter / Pietari / Peeter,Pekka,Siilinjärvi,1,1
Peter / Pietari / Peeter,Pekka,Simo,4,3
Peter / Pietari / Peeter,Pekka,Sippola,1,1
Peter / Pietari / Peeter,Pekka,Sonkajärvi,14,14
Peter / Pietari / Peeter,Pekka,Sortavala,2,2
Peter / Pietari / Peeter,Pekka,Sotkamo,5,4
Peter / Pietari / Peeter,Pekka,Suistamo,4,4
Peter / Pietari / Peeter,Pekka,Suojärvi,1,1
Peter / Pietari / Peeter,Pekka,Suomussalmi,1,1
Peter / Pietari / Peeter,Pekka,Suonenjoki,1,1
Peter / Pietari / Peeter,Pekka,Säräisniemi,2,2
Peter / Pietari / Peeter,Pekka,Taipalsaari,2,1
Peter / Pietari / Peeter,Pekka,Tervo,1,1
Peter / Pietari / Peeter,Pekka,Tervola,1,1
Peter / Pietari / Peeter,Pekka,Tohmajärvi,4,4
Peter / Pietari / Peeter,Pekka,Turku,1,1
Peter / Pietari / Peeter,Pekka,Tuulos,1,1
Peter / Pietari / Peeter,Pekka,Tuusniemi,2,2
Peter / Pietari / Peeter,Pekka,Töysä,1,1
Peter / Pietari / Peeter,Pekka,Uhtua,2,2
Peter / Pietari / Peeter,Pekka,Uurainen,1,1
Peter / Pietari / Peeter,Pekka,Uusikaupunki,8,4
Peter / Pietari / Peeter,Pekka,Valkeasaari,1,1
Peter / Pietari / Peeter,Pekka,Valtimo,2,2
Peter / Pietari / Peeter,Pekka,Varpaisjärvi,2,2
Peter / Pietari / Peeter,Pekka,Vehmersalmi,1,1
Peter / Pietari / Peeter,Pekka,Veteli,3,1
Peter / Pietari / Peeter,Pekka,Vihanti,1,1
Peter / Pietari / Peeter,Pekka,Viipuri,1,1
Peter / Pietari / Peeter,Pekka,Viitasaari,4,4
Peter / Pietari / Peeter,Pekka,Virtasalmi,6,6
Peter / Pietari / Peeter,Pekka,Vuokkiniemi,4,2
Peter / Pietari / Peeter,Pekka,Vuoksela,1,1
Peter / Pietari / Peeter,Pekka,Vuole,2,2
Peter / Pietari / Peeter,Pekka,Ylämaa,1,1
Peter / Pietari / Peeter,Pekka,Östmark,1,1
Peter / Pietari / Peeter,Petteri/Petri,Alatornio,2,2
Peter / Pietari / Peeter,Petteri/Petri,Eno,1,1
Peter / Pietari / Peeter,Petteri/Petri,Honkajoki,1,1
Peter / Pietari / Peeter,Petteri/Petri,Ilomantsi,1,1
Peter / Pietari / Peeter,Petteri/Petri,Impilahti,3,1
Peter / Pietari / Peeter,Petteri/Petri,Juva,1,1
Peter / Pietari / Peeter,Petteri/Petri,Jällivaara,1,1
Peter / Pietari / Peeter,Petteri/Petri,Kaprio,3,3
Peter / Pietari / Peeter,Petteri/Petri,Kattila,1,1
Peter / Pietari / Peeter,Petteri/Petri,Kemi,3,3
Peter / Pietari / Peeter,Petteri/Petri,Kiikka,1,1
Peter / Pietari / Peeter,Petteri/Petri,Koivisto,1,1
Peter / Pietari / Peeter,Petteri/Petri,Kontokki,1,1
Peter / Pietari / Peeter,Petteri/Petri,Kurkijoki,1,1
Peter / Pietari / Peeter,Petteri/Petri,Laihia,1,1
Peter / Pietari / Peeter,Petteri/Petri,Liperi,1,1
Peter / Pietari / Peeter,Petteri/Petri,Maaninka,1,1
Peter / Pietari / Peeter,Petteri/Petri,Maaria,1,1
Peter / Pietari / Peeter,Petteri/Petri,Muonio,1,1
Peter / Pietari / Peeter,Petteri/Petri,Muurla,1,1
Peter / Pietari / Peeter,Petteri/Petri,Narvusi,14,14
Peter / Pietari / Peeter,Petteri/Petri,Repola,2,2
Peter / Pietari / Peeter,Petteri/Petri,Rovaniemi,3,3
Peter / Pietari / Peeter,Petteri/Petri,Salmi,1,1
Peter / Pietari / Peeter,Petteri/Petri,Serepetta,3,3
Peter / Pietari / Peeter,Petteri/Petri,Skuoritsa,1,1
Peter / Pietari / Peeter,Petteri/Petri,Soanlahti,2,2
Peter / Pietari / Peeter,Petteri/Petri,Sodankylä,1,1
Peter / Pietari / Peeter,Petteri/Petri,Soikkola,11,6
Peter / Pietari / Peeter,Petteri/Petri,Suojärvi,9,3
Peter / Pietari / Peeter,Petteri/Petri,Tulemajärvi,6,2
Peter / Pietari / Peeter,Petteri/Petri,Tyrvää,1,1
Peter / Pietari / Peeter,Petteri/Petri,Tyrö,3,3
Peter / Pietari / Peeter,Petteri/Petri,Vieljärvi,6,2
Peter / Pietari / Peeter,Petteri/Petri,Vuokkiniemi,10,3
Peter / Pietari / Peeter,Pietari,Alatornio,2,2
Peter / Pietari / Peeter,Pietari,Anjala,3,3
Peter / Pietari / Peeter,Pietari,Asikkala,4,4
Peter / Pietari / Peeter,Pietari,Elimäki,1,1
Peter / Pietari / Peeter,Pietari,Eno,4,4
Peter / Pietari / Peeter,Pietari,Enonkoski,1,1
Peter / Pietari / Peeter,Pietari,Harjavalta,1,1
Peter / Pietari / Peeter,Pietari,Hattula,4,4
Peter / Pietari / Peeter,Pietari,Hauho,1,1
Peter / Pietari / Peeter,Pietari,Heinjoki,2,2
Peter / Pietari / Peeter,Pietari,Heinävesi,3,3
Peter / Pietari / Peeter,Pietari,Helsinki,4,4
Peter / Pietari / Peeter,Pietari,Hiitola,1,1
Peter / Pietari / Peeter,Pietari,Hirvensalmi,1,1
Peter / Pietari / Peeter,Pietari,Hollola,2,2
Peter / Pietari / Peeter,Pietari,Hyvinkää,1,1
Peter / Pietari / Peeter,Pietari,Hämeenlinna,1,1
Peter / Pietari / Peeter,Pietari,Iisalmi,2,2
Peter / Pietari / Peeter,Pietari,Ilmajoki,1,1
Peter / Pietari / Peeter,Pietari,Ilomantsi,38,16
Peter / Pietari / Peeter,Pietari,Impilahti,4,4
Peter / Pietari / Peeter,Pietari,Inkere,1,1
Peter / Pietari / Peeter,Pietari,Isojoki,1,1
Peter / Pietari / Peeter,Pietari,Jaakkima,3,3
Peter / Pietari / Peeter,Pietari,Jalasjärvi,1,1
Peter / Pietari / Peeter,Pietari,Janakkala,1,1
Peter / Pietari / Peeter,Pietari,Johannes,2,2
Peter / Pietari / Peeter,Pietari,Joroinen,5,3
Peter / Pietari / Peeter,Pietari,Joutseno,1,1
Peter / Pietari / Peeter,Pietari,Jurva,1,1
Peter / Pietari / Peeter,Pietari,Juuka,1,1
Peter / Pietari / Peeter,Pietari,Juva,3,3
Peter / Pietari / Peeter,Pietari,Kaarina,1,1
Peter / Pietari / Peeter,Pietari,Kaavi,4,4
Peter / Pietari / Peeter,Pietari,Kalvola,1,1
Peter / Pietari / Peeter,Pietari,Kangasala,2,2
Peter / Pietari / Peeter,Pietari,Kangaslampi,1,1
Peter / Pietari / Peeter,Pietari,Kankaanpää,1,1
Peter / Pietari / Peeter,Pietari,Kaprio,3,2
Peter / Pietari / Peeter,Pietari,Karttula,3,3
Peter / Pietari / Peeter,Pietari,Karuna,2,2
Peter / Pietari / Peeter,Pietari,Karunki,1,1
Peter / Pietari / Peeter,Pietari,Kattila,1,1
Peter / Pietari / Peeter,Pietari,Kauhava,1,1
Peter / Pietari / Peeter,Pietari,Kaukola,1,1
Peter / Pietari / Peeter,Pietari,Keikyä,1,1
Peter / Pietari / Peeter,Pietari,Keltto,3,2
Peter / Pietari / Peeter,Pietari,Kemi,1,1
Peter / Pietari / Peeter,Pietari,Kerimäki,1,1
Peter / Pietari / Peeter,Pietari,Kesälahti,7,3
Peter / Pietari / Peeter,Pietari,Kiihtelysvaara,8,5
Peter / Pietari / Peeter,Pietari,Kiikoinen,1,1
Peter / Pietari / Peeter,Pietari,Kiimaisjärvi,2,2
Peter / Pietari / Peeter,Pietari,Kisko,1,1
Peter / Pietari / Peeter,Pietari,Kitee,9,6
Peter / Pietari / Peeter,Pietari,Kiukainen,1,1
Peter / Pietari / Peeter,Pietari,Kiuruvesi,1,1
Peter / Pietari / Peeter,Pietari,Kivennapa,6,5
Peter / Pietari / Peeter,Pietari,Koivisto,1,1
Peter / Pietari / Peeter,Pietari,Kontiolahti,4,3
Peter / Pietari / Peeter,Pietari,Koprina,1,1
Peter / Pietari / Peeter,Pietari,Korpiselkä,20,5
Peter / Pietari / Peeter,Pietari,Kuhmo,1,1
Peter / Pietari / Peeter,Pietari,Kuhmoinen,4,4
Peter / Pietari / Peeter,Pietari,Kuolemajärvi,1,1
Peter / Pietari / Peeter,Pietari,Kuopio,2,2
Peter / Pietari / Peeter,Pietari,Kupanitsa,1,1
Peter / Pietari / Peeter,Pietari,Kuujärvi,2,1
Peter / Pietari / Peeter,Pietari,Kuusalu,1,1
Peter / Pietari / Peeter,Pietari,Kuusjoki,2,2
Peter / Pietari / Peeter,Pietari,Kuusjärvi,2,1
Peter / Pietari / Peeter,Pietari,Kymi,2,2
Peter / Pietari / Peeter,Pietari,Käkisalmi,1,1
Peter / Pietari / Peeter,Pietari,Lahti,1,1
Peter / Pietari / Peeter,Pietari,Laihia,4,4
Peter / Pietari / Peeter,Pietari,Lapinlahti,1,1
Peter / Pietari / Peeter,Pietari,Lappajärvi,1,1
Peter / Pietari / Peeter,Pietari,Lappee,2,2
Peter / Pietari / Peeter,Pietari,Lapua,1,1
Peter / Pietari / Peeter,Pietari,Lapväärtti,1,1
Peter / Pietari / Peeter,Pietari,Laukaa,1,1
Peter / Pietari / Peeter,Pietari,Lekvattnet,1,1
Peter / Pietari / Peeter,Pietari,Lemi,1,1
Peter / Pietari / Peeter,Pietari,Lempaala,8,8
Peter / Pietari / Peeter,Pietari,Leppävirta,5,5
Peter / Pietari / Peeter,Pietari,Lieto,2,2
Peter / Pietari / Peeter,Pietari,Liissilä,6,6
Peter / Pietari / Peeter,Pietari,Liperi,2,2
Peter / Pietari / Peeter,Pietari,Loppi,2,2
Peter / Pietari / Peeter,Pietari,Luhanka,1,1
Peter / Pietari / Peeter,Pietari,Lumivaara,2,2
Peter / Pietari / Peeter,Pietari,Längelmäki,2,2
Peter / Pietari / Peeter,Pietari,Maaninka,2,2
Peter / Pietari / Peeter,Pietari,Maaria,1,1
Peter / Pietari / Peeter,Pietari,Maksuatiha,2,2
Peter / Pietari / Peeter,Pietari,Markkova,1,1
Peter / Pietari / Peeter,Pietari,Merijärvi,1,1
Peter / Pietari / Peeter,Pietari,Merikarvia,1,1
Peter / Pietari / Peeter,Pietari,Merimasku,2,2
Peter / Pietari / Peeter,Pietari,Messukylä,1,1
Peter / Pietari / Peeter,Pietari,Metsäpirtti,1,1
Peter / Pietari / Peeter,Pietari,Miehikkälä,1,1
Peter / Pietari / Peeter,Pietari,Mikkeli,1,1
Peter / Pietari / Peeter,Pietari,Moloskovitsa,9,9
Peter / Pietari / Peeter,Pietari,Muolaa,1,1
Peter / Pietari / Peeter,Pietari,Muurla,1,1
Peter / Pietari / Peeter,Pietari,Mäntsälä,1,1
Peter / Pietari / Peeter,Pietari,Mäntyharju,1,1
Peter / Pietari / Peeter,Pietari,Narvusi,27,19
Peter / Pietari / Peeter,Pietari,Nastola,2,2
Peter / Pietari / Peeter,Pietari,Nekkula,1,1
Peter / Pietari / Peeter,Pietari,Nilsiä,2,2
Peter / Pietari / Peeter,Pietari,Noormarkku,2,2
Peter / Pietari / Peeter,Pietari,Nurmes,9,9
Peter / Pietari / Peeter,Pietari,Orimattila,3,3
Peter / Pietari / Peeter,Pietari,Oulunsalo,1,1
Peter / Pietari / Peeter,Pietari,Paatene,1,1
Peter / Pietari / Peeter,Pietari,Parikkala,3,3
Peter / Pietari / Peeter,Pietari,Parkano,3,3
Peter / Pietari / Peeter,Pietari,Perho,2,2
Peter / Pietari / Peeter,Pietari,Perniö,3,3
Peter / Pietari / Peeter,Pietari,Pertteli,1,1
Peter / Pietari / Peeter,Pietari,Pieksämäki,1,1
Peter / Pietari / Peeter,Pietari,Pielavesi,5,4
Peter / Pietari / Peeter,Pietari,Pielisjärvi,1,1
Peter / Pietari / Peeter,Pietari,Polvijärvi,2,2
Peter / Pietari / Peeter,Pietari,Porajärvi,7,5
Peter / Pietari / Peeter,Pietari,Pori,1,1
Peter / Pietari / Peeter,Pietari,Pudasjärvi,1,1
Peter / Pietari / Peeter,Pietari,Puumala,10,3
Peter / Pietari / Peeter,Pietari,Pyhäjärvi Ul.,1,1
Peter / Pietari / Peeter,Pietari,Pyhäjärvi Vpl.,2,2
Peter / Pietari / Peeter,Pietari,Pyhäranta,1,1
Peter / Pietari / Peeter,Pietari,Pyhäselkä,1,1
Peter / Pietari / Peeter,Pietari,Pylkönmäki,1,1
Peter / Pietari / Peeter,Pietari,Pälkjärvi,5,2
Peter / Pietari / Peeter,Pietari,Pöytyä,2,2
Peter / Pietari / Peeter,Pietari,Rantsila,2,2
Peter / Pietari / Peeter,Pietari,Ranua,2,2
Peter / Pietari / Peeter,Pietari,Rauma,5,5
Peter / Pietari / Peeter,Pietari,Rautavaara,6,4
Peter / Pietari / Peeter,Pietari,Rautu,3,3
Peter / Pietari / Peeter,Pietari,Renko,2,2
Peter / Pietari / Peeter,Pietari,Repola,7,4
Peter / Pietari / Peeter,Pietari,Ristiina,3,1
Peter / Pietari / Peeter,Pietari,Rovaniemi,1,1
Peter / Pietari / Peeter,Pietari,Ruokolahti,1,1
Peter / Pietari / Peeter,Pietari,Ruovesi,1,1
Peter / Pietari / Peeter,Pietari,Räisälä,2,2
Peter / Pietari / Peeter,Pietari,Rääkkylä,6,4
Peter / Pietari / Peeter,Pietari,Saarijärvi,5,5
Peter / Pietari / Peeter,Pietari,Sakkola,2,2
Peter / Pietari / Peeter,Pietari,Salmi,19,6
Peter / Pietari / Peeter,Pietari,Sandova,1,1
Peter / Pietari / Peeter,Pietari,Sauvo,1,1
Peter / Pietari / Peeter,Pietari,Savitaipale,3,2
Peter / Pietari / Peeter,Pietari,Savonlinna,2,2
Peter / Pietari / Peeter,Pietari,Seiskari,2,1
Peter / Pietari / Peeter,Pietari,Serepetta,2,2
Peter / Pietari / Peeter,Pietari,Sippola,1,1
Peter / Pietari / Peeter,Pietari,Soanlahti,8,6
Peter / Pietari / Peeter,Pietari,Soikkola,20,14
Peter / Pietari / Peeter,Pietari,Somerniemi,1,1
Peter / Pietari / Peeter,Pietari,Somero,2,2
Peter / Pietari / Peeter,Pietari,Sonkajärvi,2,2
Peter / Pietari / Peeter,Pietari,Sortavala,2,2
Peter / Pietari / Peeter,Pietari,Soutjärvi,10,8
Peter / Pietari / Peeter,Pietari,Spankkova,1,1
Peter / Pietari / Peeter,Pietari,Suistamo,54,20
Peter / Pietari / Peeter,Pietari,Sulkava,2,2
Peter / Pietari / Peeter,Pietari,Suojärvi,26,13
Peter / Pietari / Peeter,Pietari,Suomusjärvi,2,2
Peter / Pietari / Peeter,Pietari,Sysmä,1,1
Peter / Pietari / Peeter,Pietari,Säfsnäs,1,1
Peter / Pietari / Peeter,Pietari,Säkkijärvi,1,1
Peter / Pietari / Peeter,Pietari,Säämäjärvi,2,1
Peter / Pietari / Peeter,Pietari,Taipalsaari,1,1
Peter / Pietari / Peeter,Pietari,Taivassalo,1,1
Peter / Pietari / Peeter,Pietari,Tammela,1,1
Peter / Pietari / Peeter,Pietari,Tampere,3,3
Peter / Pietari / Peeter,Pietari,Tohmajärvi,3,2
Peter / Pietari / Peeter,Pietari,Toksova,10,8
Peter / Pietari / Peeter,Pietari,Tolmačču,3,3
Peter / Pietari / Peeter,Pietari,Turku,1,1
Peter / Pietari / Peeter,Pietari,Tuulos,2,2
Peter / Pietari / Peeter,Pietari,Tuupovaara,6,2
Peter / Pietari / Peeter,Pietari,Tuusniemi,4,4
Peter / Pietari / Peeter,Pietari,Tuusula,1,1
Peter / Pietari / Peeter,Pietari,Tuutari,2,2
Peter / Pietari / Peeter,Pietari,Tyrvää,2,2
Peter / Pietari / Peeter,Pietari,Tyrö,5,5
Peter / Pietari / Peeter,Pietari,Tytärsaari,1,1
Peter / Pietari / Peeter,Pietari,Töysä,4,4
Peter / Pietari / Peeter,Pietari,Uhtua,2,2
Peter / Pietari / Peeter,Pietari,Urjala,1,1
Peter / Pietari / Peeter,Pietari,Uskela,10,10
Peter / Pietari / Peeter,Pietari,Uukuniemi,4,1
Peter / Pietari / Peeter,Pietari,Uusikaupunki,4,4
Peter / Pietari / Peeter,Pietari,Uusikirkko Tl.,2,2
Peter / Pietari / Peeter,Pietari,Vahto,2,2
Peter / Pietari / Peeter,Pietari,Valkeasaari,2,2
Peter / Pietari / Peeter,Pietari,Valkjärvi,1,1
Peter / Pietari / Peeter,Pietari,Vanaja,1,1
Peter / Pietari / Peeter,Pietari,Varkaus,3,2
Peter / Pietari / Peeter,Pietari,Varpaisjärvi,1,1
Peter / Pietari / Peeter,Pietari,Venjoki,5,5
Peter / Pietari / Peeter,Pietari,Veteli,1,1
Peter / Pietari / Peeter,Pietari,Veśśi,1,1
Peter / Pietari / Peeter,Pietari,Vihanti,5,4
Peter / Pietari / Peeter,Pietari,Viipuri,3,3
Peter / Pietari / Peeter,Pietari,Viitasaari,2,2
Peter / Pietari / Peeter,Pietari,Viljakkala,1,1
Peter / Pietari / Peeter,Pietari,Virolahti,1,1
Peter / Pietari / Peeter,Pietari,Vuokkiniemi,1,1
Peter / Pietari / Peeter,Pietari,Vuoksela,1,1
Peter / Pietari / Peeter,Pietari,Vuole,11,10
Peter / Pietari / Peeter,Pietari,Ylikiiminki,1,1
Peter / Pietari / Peeter,Pietari,Ylitornio,1,1
Peter / Pietari / Peeter,Pietari,Ylämaa,1,1
Peter / Pietari / Peeter,Pietari,Yläne,1,1
Peter / Pietari / Peeter,Pietari,Ylöjärvi,1,1
Peter / Pietari / Peeter,Pietari,Ähtäri,1,1
