person_cluster,area_name,variant,mentions,poems
Peter / Pietari / Peeter,Soanlahti,Pietari,8,6
Peter / Pietari / Peeter,Sodankylä,Petteri/Petri,1,1
Peter / Pietari / Peeter,Soikkola,Other,5,4
Peter / Pietari / Peeter,Soikkola,Petteri/Petri,11,6
Peter / Pietari / Peeter,Soikkola,Pietari,20,14
Peter / Pietari / Peeter,Somerniemi,Pietari,1,1
Peter / Pietari / Peeter,Somero,Pietari,2,2
Peter / Pietari / Peeter,Sonkajärvi,Pekka,14,14
Peter / Pietari / Peeter,Sonkajärvi,Pietari,2,2
Peter / Pietari / Peeter,Sortavala,Pekka,2,2
Peter / Pietari / Peeter,Sortavala,Pietari,2,2
Peter / Pietari / Peeter,Sotkamo,Pekka,5,4
Peter / Pietari / Peeter,Soutjärvi,Pietari,10,8
Peter / Pietari / Peeter,Spankkova,Pietari,1,1
Peter / Pietari / Peeter,Suistamo,Pekka,4,4
Peter / Pietari / Peeter,Suistamo,Pietari,54,20
Peter / Pietari / Peeter,Sulkava,Pietari,2,2
Peter / Pietari / Peeter,Suojärvi,Other,1,1
Peter / Pietari / Peeter,Suojärvi,Pekka,1,1
Peter / Pietari / Peeter,Suojärvi,Petteri/Petri,9,3
Peter / Pietari / Peeter,Suojärvi,Pietari,26,13
Peter / Pietari / Peeter,Suomusjärvi,Pietari,2,2
Peter / Pietari / Peeter,Suomussalmi,Pekka,1,1
Peter / Pietari / Peeter,Suonenjoki,Pekka,1,1
Peter / Pietari / Peeter,Suure-Jaani,Peeter,10,8
Peter / Pietari / Peeter,Sysmä,Pietari,1,1
Peter / Pietari / Peeter,Säfsnäs,Pietari,1,1
Peter / Pietari / Peeter,Säkkijärvi,Pietari,1,1
Peter / Pietari / Peeter,Säräisniemi,Pekka,2,2
Peter / Pietari / Peeter,Säämäjärvi,Pietari,2,1
Peter / Pietari / Peeter,Taipalsaari,Pekka,2,1
Peter / Pietari / Peeter,Taipalsaari,Pietari,1,1
Peter / Pietari / Peeter,Taivassalo,Pietari,1,1
Peter / Pietari / Peeter,Tammela,Pietari,1,1
Peter / Pietari / Peeter,Tampere,Pietari,3,3
Peter / Pietari / Peeter,Tarvastu,Peeter,9,7
Peter / Pietari / Peeter,Tervo,Pekka,1,1
Peter / Pietari / Peeter,Tervola,Other,2,1
Peter / Pietari / Peeter,Tervola,Pekka,1,1
Peter / Pietari / Peeter,Tohmajärvi,Pekka,4,4
Peter / Pietari / Peeter,Tohmajärvi,Pietari,3,2
Peter / Pietari / Peeter,Toksova,Pietari,10,8
Peter / Pietari / Peeter,Tolmačču,Pietari,3,3
Peter / Pietari / Peeter,Tori,Peeter,2,2
Peter / Pietari / Peeter,Torma,Peeter,9,3
Peter / Pietari / Peeter,Tulemajärvi,Petteri/Petri,6,2
Peter / Pietari / Peeter,Turku,Pekka,1,1
Peter / Pietari / Peeter,Turku,Pietari,1,1
Peter / Pietari / Peeter,Tuulos,Pekka,1,1
Peter / Pietari / Peeter,Tuulos,Pietari,2,2
Peter / Pietari / Peeter,Tuupovaara,Pietari,6,2
Peter / Pietari / Peeter,Tuusniemi,Pekka,2,2
Peter / Pietari / Peeter,Tuusniemi,Pietari,4,4
Peter / Pietari / Peeter,Tuusula,Pietari,1,1
Peter / Pietari / Peeter,Tuutari,Pietari,2,2
Peter / Pietari / Peeter,Tyrvää,Petteri/Petri,1,1
Peter / Pietari / Peeter,Tyrvää,Pietari,2,2
Peter / Pietari / Peeter,Tyrö,Petteri/Petri,3,3
Peter / Pietari / Peeter,Tyrö,Pietari,5,5
Peter / Pietari / Peeter,Tytärsaari,Pietari,1,1
Peter / Pietari / Peeter,Tõstamaa,Peeter,1,1
Peter / Pietari / Peeter,Töysä,Pekka,1,1
Peter / Pietari / Peeter,Töysä,Pietari,4,4
Peter / Pietari / Peeter,Türi,Peeter,1,1
Peter / Pietari / Peeter,Uhtua,Pekka,2,2
Peter / Pietari / Peeter,Uhtua,Pietari,2,2
Peter / Pietari / Peeter,Urjala,Pietari,1,1
Peter / Pietari / Peeter,Urvaste,Peeter,8,3
Peter / Pietari / Peeter,Uskela,Pietari,10,10
Peter / Pietari / Peeter,Uukuniemi,Other,1,1
Peter / Pietari / Peeter,Uukuniemi,Pietari,4,1
Peter / Pietari / Peeter,Uurainen,Pekka,1,1
Peter / Pietari / Peeter,Uusikaupunki,Pekka,8,4
Peter / Pietari / Peeter,Uusikaupunki,Pietari,4,4
Peter / Pietari / Peeter,Uusikirkko Tl.,Pietari,2,2
Peter / Pietari / Peeter,Vahto,Pietari,2,2
Peter / Pietari / Peeter,Vaivara,Peeter,5,4
Peter / Pietari / Peeter,Valkeasaari,Pekka,1,1
Peter / Pietari / Peeter,Valkeasaari,Pietari,2,2
Peter / Pietari / Peeter,Valkjärvi,Pietari,1,1
Peter / Pietari / Peeter,Valtimo,Pekka,2,2
Peter / Pietari / Peeter,Vanaja,Pietari,1,1
Peter / Pietari / Peeter,Varbla,Peeter,1,1
Peter / Pietari / Peeter,Varkaus,Pietari,3,2
Peter / Pietari / Peeter,Varpaisjärvi,Pekka,2,2
Peter / Pietari / Peeter,Varpaisjärvi,Pietari,1,1
Peter / Pietari / Peeter,Vastseliina,Other,9,2
Peter / Pietari / Peeter,Vastseliina,Peeter,4,3
Peter / Pietari / Peeter,Vehmersalmi,Pekka,1,1
Peter / Pietari / Peeter,Venjoki,Other,1,1
Peter / Pietari / Peeter,Venjoki,Pietari,5,5
Peter / Pietari / Peeter,Veteli,Pekka,3,1
Peter / Pietari / Peeter,Veteli,Pietari,1,1
Peter / Pietari / Peeter,Veśśi,Pietari,1,1
Peter / Pietari / Peeter,Vieljärvi,Petteri/Petri,6,2
Peter / Pietari / Peeter,Vigala,Peeter,1,1
Peter / Pietari / Peeter,Vihanti,Pekka,1,1
Peter / Pietari / Peeter,Vihanti,Pietari,5,4
Peter / Pietari / Peeter,Viipuri,Pekka,1,1
Peter / Pietari / Peeter,Viipuri,Pietari,3,3
Peter / Pietari / Peeter,Viitasaari,Pekka,4,4
Peter / Pietari / Peeter,Viitasaari,Pietari,2,2
Peter / Pietari / Peeter,Viljakkala,Pietari,1,1
Peter / Pietari / Peeter,Viljandi,Peeter,7,5
Peter / Pietari / Peeter,Virolahti,Pietari,1,1
Peter / Pietari / Peeter,Virtasalmi,Pekka,6,6
Peter / Pietari / Peeter,Viru-Nigula,Other,1,1
Peter / Pietari / Peeter,Viru-Nigula,Peeter,3,2
Peter / Pietari / Peeter,Vuokkiniemi,Pekka,4,2
Peter / Pietari / Peeter,Vuokkiniemi,Petteri/Petri,10,3
Peter / Pietari / Peeter,Vuokkiniemi,Pietari,1,1
Peter / Pietari / Peeter,Vuoksela,Pekka,1,1
Peter / Pietari / Peeter,Vuoksela,Pietari,1,1
Peter / Pietari / Peeter,Vuole,Pekka,2,2
Peter / Pietari / Peeter,Vuole,Pietari,11,10
Peter / Pietari / Peeter,Väike-Maarja,Peeter,7,3
Peter / Pietari / Peeter,Võnnu,Peeter,8,5
Peter / Pietari / Peeter,Ylikiiminki,Other,1,1
Peter / Pietari / Peeter,Ylikiiminki,Pietari,1,1
Peter / Pietari / Peeter,Ylitornio,Pietari,1,1
Peter / Pietari / Peeter,Ylämaa,Pekka,1,1
Peter / Pietari / Peeter,Ylämaa,Pietari,1,1
Peter / Pietari / Peeter,Yläne,Pietari,1,1
Peter / Pietari / Peeter,Ylöjärvi,Pietari,1,1
Peter / Pietari / Peeter,Ähtäri,Pietari,1,1
Peter / Pietari / Peeter,Äksi,Peeter,1,1
Peter / Pietari / Peeter,Östmark,Pekka,1,1
