person_cluster,area_name,english_category,mentions,poems
John / Jaan / Jussi / Hans,Kaprio,Other,3,1
John / Jaan / Jussi / Hans,Karinainen,Jussi,1,1
John / Jaan / Jussi / Hans,Karja,Hans,14,2
John / Jaan / Jussi / Hans,Karja,Jaan/Jaani,1,1
John / Jaan / Jussi / Hans,Karksi,Ants,4,4
John / Jaan / Jussi / Hans,Karksi,Hans,5,3
John / Jaan / Jussi / Hans,Karksi,Jaan/Jaani,23,6
John / Jaan / Jussi / Hans,Karksi,John/St John,4,3
John / Jaan / Jussi / Hans,Karksi,Jussi,3,2
John / Jaan / Jussi / Hans,Karksi,Other,21,13
John / Jaan / Jussi / Hans,Karstula,Jussi,1,1
John / Jaan / Jussi / Hans,Karttula,Jussi,1,1
John / Jaan / Jussi / Hans,Karula,Jaan/Jaani,1,1
John / Jaan / Jussi / Hans,Karula,John/St John,2,2
John / Jaan / Jussi / Hans,Karula,Juhan,5,4
John / Jaan / Jussi / Hans,Karula,Other,3,3
John / Jaan / Jussi / Hans,Karuna,Jussi,2,2
John / Jaan / Jussi / Hans,Karuna,Other,1,1
John / Jaan / Jussi / Hans,Karunki,Jussi,1,1
John / Jaan / Jussi / Hans,Karuse,Ants,5,1
John / Jaan / Jussi / Hans,Karuse,Hans,7,5
John / Jaan / Jussi / Hans,Karuse,Jaan/Jaani,19,8
John / Jaan / Jussi / Hans,Karuse,John/St John,2,2
John / Jaan / Jussi / Hans,Karuse,Other,5,5
John / Jaan / Jussi / Hans,Kauhajoki,Jussi,2,2
John / Jaan / Jussi / Hans,Kauhava,Jussi,1,1
John / Jaan / Jussi / Hans,Kauhava,Other,1,1
John / Jaan / Jussi / Hans,Kaukola,Jussi,1,1
John / Jaan / Jussi / Hans,Kaukola,Other,1,1
John / Jaan / Jussi / Hans,Kauvatsa,Jussi,1,1
John / Jaan / Jussi / Hans,Kemi,Jussi,1,1
John / Jaan / Jussi / Hans,Kerimäki,Jussi,1,1
John / Jaan / Jussi / Hans,Kesälahti,Other,3,1
John / Jaan / Jussi / Hans,Kihelkonna,Jaan/Jaani,8,1
John / Jaan / Jussi / Hans,Kihelkonna,Other,2,2
John / Jaan / Jussi / Hans,Kihniö,Jussi,2,2
John / Jaan / Jussi / Hans,Kiihtelysvaara,John/St John,1,1
John / Jaan / Jussi / Hans,Kiihtelysvaara,Jussi,1,1
John / Jaan / Jussi / Hans,Kiikka,Jussi,1,1
John / Jaan / Jussi / Hans,Kiikoinen,Jussi,1,1
John / Jaan / Jussi / Hans,Kiimaisjärvi,Other,1,1
John / Jaan / Jussi / Hans,Kinnula,Other,1,1
John / Jaan / Jussi / Hans,Kirvu,Jussi,1,1
John / Jaan / Jussi / Hans,Kitee,Jussi,6,3
John / Jaan / Jussi / Hans,Kitee,Other,2,2
John / Jaan / Jussi / Hans,Kiukainen,John/St John,2,1
John / Jaan / Jussi / Hans,Kiuruvesi,Jussi,10,7
John / Jaan / Jussi / Hans,Kivennapa,Jussi,2,2
John / Jaan / Jussi / Hans,Kivijärvi,John/St John,1,1
John / Jaan / Jussi / Hans,Kivijärvi,Jussi,1,1
John / Jaan / Jussi / Hans,Kivijärvi,Other,1,1
John / Jaan / Jussi / Hans,Kodavere,Other,2,2
John / Jaan / Jussi / Hans,Koeru,Ants,5,5
John / Jaan / Jussi / Hans,Koeru,Hans,5,3
John / Jaan / Jussi / Hans,Koeru,Jaan/Jaani,2,2
John / Jaan / Jussi / Hans,Koeru,John/St John,20,2
John / Jaan / Jussi / Hans,Koeru,Other,36,7
John / Jaan / Jussi / Hans,Kokemäki,Jussi,2,2
John / Jaan / Jussi / Hans,Kolga-Jaani,Ants,7,6
John / Jaan / Jussi / Hans,Kolga-Jaani,Hans,9,5
John / Jaan / Jussi / Hans,Kolga-Jaani,Jaan/Jaani,12,6
John / Jaan / Jussi / Hans,Kolga-Jaani,John/St John,11,6
John / Jaan / Jussi / Hans,Kolga-Jaani,Juhan,2,1
John / Jaan / Jussi / Hans,Kolga-Jaani,Other,31,17
John / Jaan / Jussi / Hans,Kontiolahti,John/St John,1,1
John / Jaan / Jussi / Hans,Kontiolahti,Jussi,4,3
John / Jaan / Jussi / Hans,Kontokki,Jussi,1,1
John / Jaan / Jussi / Hans,Koprina,Jussi,1,1
John / Jaan / Jussi / Hans,Koprina,Other,3,1
John / Jaan / Jussi / Hans,Korpilahti,Jussi,2,1
John / Jaan / Jussi / Hans,Korpiselkä,Jussi,1,1
John / Jaan / Jussi / Hans,Kose,Ants,7,5
John / Jaan / Jussi / Hans,Kose,Hans,19,10
John / Jaan / Jussi / Hans,Kose,Jaan/Jaani,2,1
John / Jaan / Jussi / Hans,Kose,John/St John,2,1
John / Jaan / Jussi / Hans,Kose,Jussi,2,1
John / Jaan / Jussi / Hans,Kose,Other,14,10
John / Jaan / Jussi / Hans,Koski Hl.,Jussi,4,4
John / Jaan / Jussi / Hans,Koski Tl.,Jussi,1,1
John / Jaan / Jussi / Hans,Kuhmo,Jussi,1,1
John / Jaan / Jussi / Hans,Kuhmoinen,Jussi,2,1
John / Jaan / Jussi / Hans,Kullamaa,Ants,2,2
John / Jaan / Jussi / Hans,Kullamaa,Hans,1,1
John / Jaan / Jussi / Hans,Kullamaa,Jaan/Jaani,3,3
John / Jaan / Jussi / Hans,Kullamaa,Other,1,1
John / Jaan / Jussi / Hans,Kuopio,Jussi,1,1
John / Jaan / Jussi / Hans,Kuopio,Other,1,1
John / Jaan / Jussi / Hans,Kupanitsa,Other,1,1
John / Jaan / Jussi / Hans,Kurikka,Other,1,1
John / Jaan / Jussi / Hans,Kurkijoki,Jussi,1,1
John / Jaan / Jussi / Hans,Kursi,Hans,2,2
John / Jaan / Jussi / Hans,Kursi,John/St John,1,1
John / Jaan / Jussi / Hans,Kursi,Juhan,1,1
John / Jaan / Jussi / Hans,Kursi,Jussi,1,1
John / Jaan / Jussi / Hans,Kursi,Other,5,3
John / Jaan / Jussi / Hans,Kuusalu,Ants,6,4
John / Jaan / Jussi / Hans,Kuusalu,Hans,1,1
John / Jaan / Jussi / Hans,Kuusalu,Jaan/Jaani,13,7
John / Jaan / Jussi / Hans,Kuusalu,John/St John,1,1
John / Jaan / Jussi / Hans,Kuusalu,Other,10,7
John / Jaan / Jussi / Hans,Kuusamo,Jussi,1,1
John / Jaan / Jussi / Hans,Kuusamo,Other,2,1
John / Jaan / Jussi / Hans,Kymi,Hans,1,1
John / Jaan / Jussi / Hans,Käina,Ants,1,1
John / Jaan / Jussi / Hans,Käina,John/St John,1,1
John / Jaan / Jussi / Hans,Käina,Juhan,1,1
John / Jaan / Jussi / Hans,Kärkölä,Jussi,2,2
John / Jaan / Jussi / Hans,Kärla,Ants,1,1
John / Jaan / Jussi / Hans,Kärsämäki,Jussi,3,2
John / Jaan / Jussi / Hans,Kõpu,Hans,6,3
John / Jaan / Jussi / Hans,Kõpu,Jaan/Jaani,2,1
John / Jaan / Jussi / Hans,Kõpu,John/St John,1,1
John / Jaan / Jussi / Hans,Kõpu,Other,3,3
John / Jaan / Jussi / Hans,Lahti,Jussi,4,2
John / Jaan / Jussi / Hans,Laihia,Jussi,3,3
John / Jaan / Jussi / Hans,Laitila,Jussi,2,2
John / Jaan / Jussi / Hans,Laiuse,Ants,5,4
John / Jaan / Jussi / Hans,Laiuse,Hans,4,4
John / Jaan / Jussi / Hans,Laiuse,Jaan/Jaani,2,1
John / Jaan / Jussi / Hans,Laiuse,John/St John,2,2
John / Jaan / Jussi / Hans,Laiuse,Other,5,5
John / Jaan / Jussi / Hans,Lapinlahti,Other,1,1
John / Jaan / Jussi / Hans,Lappajärvi,Jussi,1,1
John / Jaan / Jussi / Hans,Lappee,Jussi,1,1
John / Jaan / Jussi / Hans,Lapua,Jussi,6,5
John / Jaan / Jussi / Hans,Lapua,Other,1,1
John / Jaan / Jussi / Hans,Lapväärtti,Jussi,1,1
John / Jaan / Jussi / Hans,Lehtimäki,Jussi,1,1
John / Jaan / Jussi / Hans,Lempaala,Jussi,3,2
John / Jaan / Jussi / Hans,Lempaala,Other,2,2
John / Jaan / Jussi / Hans,Leppävirta,Jussi,6,5
John / Jaan / Jussi / Hans,Leppävirta,Other,2,2
John / Jaan / Jussi / Hans,Lihula,Jaan/Jaani,6,1
John / Jaan / Jussi / Hans,Liissilä,Jussi,2,1
John / Jaan / Jussi / Hans,Liissilä,Other,3,2
John / Jaan / Jussi / Hans,Liperi,Jussi,1,1
John / Jaan / Jussi / Hans,Lohja,Other,2,1
John / Jaan / Jussi / Hans,Loppi,Jussi,1,1
John / Jaan / Jussi / Hans,Lumivaara,Jussi,1,1
John / Jaan / Jussi / Hans,Luopioinen,Jussi,3,3
John / Jaan / Jussi / Hans,Luopioinen,Other,1,1
John / Jaan / Jussi / Hans,Luvia,Jussi,1,1
John / Jaan / Jussi / Hans,Längelmäki,Jussi,1,1
John / Jaan / Jussi / Hans,Lääne-Nigula,Ants,4,2
John / Jaan / Jussi / Hans,Lüganuse,Ants,3,3
John / Jaan / Jussi / Hans,Lüganuse,Hans,1,1
John / Jaan / Jussi / Hans,Lüganuse,Jaan/Jaani,1,1
John / Jaan / Jussi / Hans,Lüganuse,John/St John,2,2
John / Jaan / Jussi / Hans,Lüganuse,Other,1,1
John / Jaan / Jussi / Hans,Maaninka,Jussi,3,2
John / Jaan / Jussi / Hans,Maaninka,Other,2,1
John / Jaan / Jussi / Hans,Maarja-Magdaleena,Jaan/Jaani,2,2
John / Jaan / Jussi / Hans,Maarja-Magdaleena,Juhan,1,1
John / Jaan / Jussi / Hans,Maarja-Magdaleena,Other,4,4
John / Jaan / Jussi / Hans,Markkova,Other,1,1
John / Jaan / Jussi / Hans,Martna,Jaan/Jaani,2,2
John / Jaan / Jussi / Hans,Martna,John/St John,8,1
John / Jaan / Jussi / Hans,Martna,Other,1,1
John / Jaan / Jussi / Hans,Marttila,Jussi,2,1
John / Jaan / Jussi / Hans,Masku,Jussi,1,1
John / Jaan / Jussi / Hans,Masku,Other,1,1
John / Jaan / Jussi / Hans,Merikarvia,Jussi,1,1
John / Jaan / Jussi / Hans,Merimasku,Jussi,1,1
John / Jaan / Jussi / Hans,Messukylä,Jussi,1,1
John / Jaan / Jussi / Hans,Metsäpirtti,Jussi,1,1
John / Jaan / Jussi / Hans,Mietoinen,Jussi,1,1
John / Jaan / Jussi / Hans,Mihkli,Ants,1,1
John / Jaan / Jussi / Hans,Mihkli,Hans,2,2
John / Jaan / Jussi / Hans,Mihkli,Jaan/Jaani,6,3
John / Jaan / Jussi / Hans,Mihkli,John/St John,3,1
John / Jaan / Jussi / Hans,Mihkli,Other,4,3
John / Jaan / Jussi / Hans,Moloskovitsa,Other,1,1
John / Jaan / Jussi / Hans,Mouhijärvi,Jussi,3,3
John / Jaan / Jussi / Hans,Muhos,Jussi,1,1
John / Jaan / Jussi / Hans,Muhu,Hans,1,1
John / Jaan / Jussi / Hans,Muhu,Jaan/Jaani,9,6
John / Jaan / Jussi / Hans,Muhu,John/St John,14,4
John / Jaan / Jussi / Hans,Muhu,Juhan,1,1
John / Jaan / Jussi / Hans,Muhu,Other,30,10
John / Jaan / Jussi / Hans,Muolaa,Jussi,5,4
John / Jaan / Jussi / Hans,Mustjala,Ants,5,2
John / Jaan / Jussi / Hans,Mustjala,Jaan/Jaani,1,1
John / Jaan / Jussi / Hans,Mustjala,Jussi,1,1
John / Jaan / Jussi / Hans,Mustjala,Other,4,4
John / Jaan / Jussi / Hans,Muurla,John/St John,2,1
John / Jaan / Jussi / Hans,Muurla,Jussi,15,9
John / Jaan / Jussi / Hans,Muurla,Other,4,3
John / Jaan / Jussi / Hans,Muuruvesi,Jussi,3,1
John / Jaan / Jussi / Hans,Mynämäki,Jussi,6,5
John / Jaan / Jussi / Hans,Mynämäki,Other,3,2
John / Jaan / Jussi / Hans,Myrskylä,Jussi,1,1
John / Jaan / Jussi / Hans,Mäntsälä,Jussi,4,4
John / Jaan / Jussi / Hans,Mäntyharju,John/St John,1,1
John / Jaan / Jussi / Hans,Mäntyharju,Jussi,2,1
John / Jaan / Jussi / Hans,Märjamaa,Ants,7,5
John / Jaan / Jussi / Hans,Märjamaa,Jaan/Jaani,8,5
John / Jaan / Jussi / Hans,Märjamaa,John/St John,2,1
John / Jaan / Jussi / Hans,Märjamaa,Other,10,6
John / Jaan / Jussi / Hans,Nakkila,Jussi,2,2
John / Jaan / Jussi / Hans,Narvusi,John/St John,10,6
John / Jaan / Jussi / Hans,Narvusi,Other,1,1
John / Jaan / Jussi / Hans,Nastola,Jussi,1,1
John / Jaan / Jussi / Hans,Nilsiä,Jussi,3,3
John / Jaan / Jussi / Hans,Nilsiä,Other,1,1
John / Jaan / Jussi / Hans,Noormarkku,Jussi,1,1
John / Jaan / Jussi / Hans,Nousiainen,Other,1,1
John / Jaan / Jussi / Hans,Nurmes,Jussi,11,10
John / Jaan / Jussi / Hans,Nurmijärvi,Other,1,1
John / Jaan / Jussi / Hans,Nõo,Ants,2,1
John / Jaan / Jussi / Hans,Nõo,Jaan/Jaani,6,2
John / Jaan / Jussi / Hans,Nõo,John/St John,1,1
John / Jaan / Jussi / Hans,Nõo,Other,2,2
John / Jaan / Jussi / Hans,Orimattila,Jussi,2,2
John / Jaan / Jussi / Hans,Otepää,Ants,1,1
John / Jaan / Jussi / Hans,Otepää,Hans,1,1
John / Jaan / Jussi / Hans,Otepää,Jaan/Jaani,1,1
John / Jaan / Jussi / Hans,Otepää,John/St John,2,2
John / Jaan / Jussi / Hans,Otepää,Juhan,1,1
John / Jaan / Jussi / Hans,Otepää,Other,4,2
John / Jaan / Jussi / Hans,Paattinen,Other,1,1
John / Jaan / Jussi / Hans,Paavola,Jussi,2,1
John / Jaan / Jussi / Hans,Paide,Hans,4,3
John / Jaan / Jussi / Hans,Paide,Juhan,8,1
John / Jaan / Jussi / Hans,Paide,Other,4,3
John / Jaan / Jussi / Hans,Paimio,Jussi,1,1
John / Jaan / Jussi / Hans,Paimio,Other,2,2
John / Jaan / Jussi / Hans,Paistu,Ants,1,1
John / Jaan / Jussi / Hans,Paistu,Hans,11,4
John / Jaan / Jussi / Hans,Paistu,Jaan/Jaani,58,5
John / Jaan / Jussi / Hans,Paistu,John/St John,7,3
John / Jaan / Jussi / Hans,Paistu,Juhan,1,1
John / Jaan / Jussi / Hans,Paistu,Other,11,6
John / Jaan / Jussi / Hans,Palamuse,Hans,7,3
John / Jaan / Jussi / Hans,Palamuse,Jaan/Jaani,2,1
John / Jaan / Jussi / Hans,Palamuse,John/St John,1,1
John / Jaan / Jussi / Hans,Palamuse,Other,2,2
John / Jaan / Jussi / Hans,Paltamo,John/St John,1,1
John / Jaan / Jussi / Hans,Paltamo,Other,1,1
John / Jaan / Jussi / Hans,Peetri,Ants,1,1
John / Jaan / Jussi / Hans,Peetri,Jaan/Jaani,4,3
John / Jaan / Jussi / Hans,Peetri,John/St John,38,3
John / Jaan / Jussi / Hans,Peetri,Other,21,9
John / Jaan / Jussi / Hans,Perho,Jussi,1,1
John / Jaan / Jussi / Hans,Perniö,Jussi,1,1
John / Jaan / Jussi / Hans,Pertteli,Jussi,2,2
John / Jaan / Jussi / Hans,Pertteli,Other,1,1
John / Jaan / Jussi / Hans,Pielavesi,John/St John,2,1
John / Jaan / Jussi / Hans,Pielavesi,Jussi,3,3
John / Jaan / Jussi / Hans,Pielavesi,Other,1,1
John / Jaan / Jussi / Hans,Pielisjärvi,Jussi,1,1
John / Jaan / Jussi / Hans,Pielisjärvi,Other,3,3
John / Jaan / Jussi / Hans,Pihtipudas,Jussi,2,1
John / Jaan / Jussi / Hans,Pilistvere,Ants,1,1
John / Jaan / Jussi / Hans,Pilistvere,Hans,4,4
John / Jaan / Jussi / Hans,Pilistvere,Jaan/Jaani,3,2
John / Jaan / Jussi / Hans,Pilistvere,John/St John,5,3
John / Jaan / Jussi / Hans,Pilistvere,Jussi,1,1
John / Jaan / Jussi / Hans,Pilistvere,Other,2,2
John / Jaan / Jussi / Hans,Pirkkala,Jussi,1,1
John / Jaan / Jussi / Hans,Polvijärvi,Jussi,1,1
John / Jaan / Jussi / Hans,Pomarkku,Jussi,2,2
John / Jaan / Jussi / Hans,Pori,Jussi,2,2
John / Jaan / Jussi / Hans,Pudasjärvi,John/St John,2,1
John / Jaan / Jussi / Hans,Pudasjärvi,Jussi,3,2
John / Jaan / Jussi / Hans,Puhja,Hans,2,1
John / Jaan / Jussi / Hans,Puhja,Jaan/Jaani,3,2
John / Jaan / Jussi / Hans,Puhja,Juhan,1,1
John / Jaan / Jussi / Hans,Puhja,Other,7,4
John / Jaan / Jussi / Hans,Punkalaidun,Jussi,4,4
John / Jaan / Jussi / Hans,Pusula,Jussi,1,1
John / Jaan / Jussi / Hans,Pyhäjärvi Ol.,Jussi,4,3
John / Jaan / Jussi / Hans,Pyhäjärvi Ol.,Other,1,1
John / Jaan / Jussi / Hans,Pyhäjärvi Ul.,Jussi,2,2
John / Jaan / Jussi / Hans,Pyhäjärvi Ul.,Other,2,1
John / Jaan / Jussi / Hans,Pyhäselkä,Jussi,2,2
John / Jaan / Jussi / Hans,Pälkjärvi,Jussi,1,1
John / Jaan / Jussi / Hans,Pälkäne,Jussi,2,2
John / Jaan / Jussi / Hans,Pärnu,Ants,2,2
John / Jaan / Jussi / Hans,Pärnu,Hans,6,1
John / Jaan / Jussi / Hans,Pärnu,Jaan/Jaani,10,4
John / Jaan / Jussi / Hans,Pärnu,John/St John,2,2
John / Jaan / Jussi / Hans,Pärnu,Other,6,6
John / Jaan / Jussi / Hans,Pärnu-Jaagupi,Hans,2,2
John / Jaan / Jussi / Hans,Pärnu-Jaagupi,Other,2,2
John / Jaan / Jussi / Hans,Põltsamaa,Ants,4,2
John / Jaan / Jussi / Hans,Põltsamaa,Hans,22,5
John / Jaan / Jussi / Hans,Põltsamaa,Jaan/Jaani,8,4
John / Jaan / Jussi / Hans,Põltsamaa,Juhan,1,1
John / Jaan / Jussi / Hans,Põltsamaa,Jussi,1,1
John / Jaan / Jussi / Hans,Põltsamaa,Other,6,6
John / Jaan / Jussi / Hans,Põlva,Ants,1,1
John / Jaan / Jussi / Hans,Põlva,Jaan/Jaani,2,1
John / Jaan / Jussi / Hans,Põlva,John/St John,1,1
John / Jaan / Jussi / Hans,Põlva,Other,2,2
John / Jaan / Jussi / Hans,Pöide,Hans,1,1
John / Jaan / Jussi / Hans,Pöide,Jaan/Jaani,1,1
John / Jaan / Jussi / Hans,Pöide,Juhan,3,1
John / Jaan / Jussi / Hans,Pöide,Other,4,3
John / Jaan / Jussi / Hans,Pöytyä,Jussi,6,4
John / Jaan / Jussi / Hans,Pöytyä,Other,1,1
John / Jaan / Jussi / Hans,Pühalepa,Ants,1,1
John / Jaan / Jussi / Hans,Pühalepa,Jaan/Jaani,3,2
John / Jaan / Jussi / Hans,Pühalepa,Other,1,1
John / Jaan / Jussi / Hans,Rakvere,Other,3,2
John / Jaan / Jussi / Hans,Rannu,Ants,1,1
John / Jaan / Jussi / Hans,Rannu,Hans,1,1
John / Jaan / Jussi / Hans,Rannu,Jaan/Jaani,1,1
John / Jaan / Jussi / Hans,Rannu,John/St John,1,1
John / Jaan / Jussi / Hans,Rannu,Other,5,2
John / Jaan / Jussi / Hans,Ranua,Jussi,6,6
John / Jaan / Jussi / Hans,Rapla,Hans,6,4
John / Jaan / Jussi / Hans,Rapla,Jaan/Jaani,7,2
John / Jaan / Jussi / Hans,Rapla,Jussi,1,1
John / Jaan / Jussi / Hans,Rauma,Jussi,1,1
John / Jaan / Jussi / Hans,Rautalampi,John/St John,1,1
John / Jaan / Jussi / Hans,Rautavaara,Jussi,1,1
John / Jaan / Jussi / Hans,Rautjärvi,Other,2,1
John / Jaan / Jussi / Hans,Rautu,Jussi,3,3
John / Jaan / Jussi / Hans,Reigi,Other,3,2
John / Jaan / Jussi / Hans,Renko,Jussi,5,4
John / Jaan / Jussi / Hans,Renko,Other,1,1
John / Jaan / Jussi / Hans,Repola,Other,2,1
John / Jaan / Jussi / Hans,Ridala,Ants,1,1
John / Jaan / Jussi / Hans,Ridala,Other,2,1
John / Jaan / Jussi / Hans,Risti,Ants,2,2
John / Jaan / Jussi / Hans,Risti,Hans,1,1
John / Jaan / Jussi / Hans,Risti,Jaan/Jaani,10,3
John / Jaan / Jussi / Hans,Risti,John/St John,1,1
John / Jaan / Jussi / Hans,Risti,Juhan,4,2
John / Jaan / Jussi / Hans,Risti,Other,7,3
John / Jaan / Jussi / Hans,Rovaniemi,Other,1,1
John / Jaan / Jussi / Hans,Ruokolahti,Jussi,2,2
John / Jaan / Jussi / Hans,Ruokolahti,Other,2,1
John / Jaan / Jussi / Hans,Ruotsin Ylitornio,Other,2,1
John / Jaan / Jussi / Hans,Ruovesi,Jussi,7,6
John / Jaan / Jussi / Hans,Rusko,Other,1,1
John / Jaan / Jussi / Hans,Räisälä,Jussi,2,2
John / Jaan / Jussi / Hans,Räpina,Ants,1,1
John / Jaan / Jussi / Hans,Räpina,Hans,1,1
John / Jaan / Jussi / Hans,Räpina,Jaan/Jaani,11,2
John / Jaan / Jussi / Hans,Räpina,Juhan,1,1
John / Jaan / Jussi / Hans,Räpina,Other,1,1
John / Jaan / Jussi / Hans,Rääkkylä,Jussi,3,3
John / Jaan / Jussi / Hans,Rääpyvä,John/St John,1,1
John / Jaan / Jussi / Hans,Rõngu,Hans,1,1
John / Jaan / Jussi / Hans,Rõngu,Jaan/Jaani,4,4
John / Jaan / Jussi / Hans,Rõngu,John/St John,2,2
John / Jaan / Jussi / Hans,Rõngu,Other,2,2
John / Jaan / Jussi / Hans,Rõuge,Ants,5,3
John / Jaan / Jussi / Hans,Rõuge,Hans,2,1
John / Jaan / Jussi / Hans,Rõuge,Jaan/Jaani,5,2
John / Jaan / Jussi / Hans,Rõuge,John/St John,1,1
John / Jaan / Jussi / Hans,Rõuge,Jussi,1,1
John / Jaan / Jussi / Hans,Rõuge,Other,5,4
John / Jaan / Jussi / Hans,Saarde,Hans,9,4
John / Jaan / Jussi / Hans,Saarde,Jaan/Jaani,3,1
John / Jaan / Jussi / Hans,Saarde,Other,2,2
John / Jaan / Jussi / Hans,Saarijärvi,Jussi,13,13
John / Jaan / Jussi / Hans,Sakkola,Jussi,6,4
John / Jaan / Jussi / Hans,Sakkola,Other,1,1
John / Jaan / Jussi / Hans,Sangaste,Ants,5,5
John / Jaan / Jussi / Hans,Sangaste,Jaan/Jaani,1,1
John / Jaan / Jussi / Hans,Sangaste,Juhan,2,1
John / Jaan / Jussi / Hans,Sangaste,Other,5,3
John / Jaan / Jussi / Hans,Savonlinna,Jussi,5,5
John / Jaan / Jussi / Hans,Serepetta,Other,3,1
John / Jaan / Jussi / Hans,Setumaa,Ants,2,1
John / Jaan / Jussi / Hans,Setumaa,Jaan/Jaani,1,1
John / Jaan / Jussi / Hans,Setumaa,John/St John,9,6
John / Jaan / Jussi / Hans,Setumaa,Other,5,4
John / Jaan / Jussi / Hans,Siikajoki,Jussi,1,1
John / Jaan / Jussi / Hans,Siilinjärvi,Jussi,1,1
John / Jaan / Jussi / Hans,Simo,Jussi,1,1
John / Jaan / Jussi / Hans,Simuna,Ants,2,2
John / Jaan / Jussi / Hans,Simuna,Hans,3,2
John / Jaan / Jussi / Hans,Simuna,Jaan/Jaani,3,3
John / Jaan / Jussi / Hans,Simuna,John/St John,1,1
John / Jaan / Jussi / Hans,Simuna,Other,6,4
John / Jaan / Jussi / Hans,Soanlahti,Jussi,1,1
John / Jaan / Jussi / Hans,Soikkola,John/St John,2,2
John / Jaan / Jussi / Hans,Soikkola,Other,1,1
John / Jaan / Jussi / Hans,Somerniemi,Jussi,1,1
John / Jaan / Jussi / Hans,Somero,John/St John,1,1
John / Jaan / Jussi / Hans,Somero,Jussi,2,2
John / Jaan / Jussi / Hans,Somero,Other,2,2
John / Jaan / Jussi / Hans,Sonkajärvi,Jussi,4,4
John / Jaan / Jussi / Hans,Sortavala,Jussi,3,2
John / Jaan / Jussi / Hans,Sotkamo,Jussi,3,3
John / Jaan / Jussi / Hans,Suistamo,John/St John,2,2
John / Jaan / Jussi / Hans,Suistamo,Jussi,3,3
John / Jaan / Jussi / Hans,Suistamo,Other,1,1
John / Jaan / Jussi / Hans,Sulkava,Other,1,1
John / Jaan / Jussi / Hans,Suojärvi,Other,2,1
John / Jaan / Jussi / Hans,Suomusjärvi,Jussi,3,2
John / Jaan / Jussi / Hans,Suomussalmi,Jussi,1,1
John / Jaan / Jussi / Hans,Suonenjoki,John/St John,1,1
John / Jaan / Jussi / Hans,Suonenjoki,Jussi,4,3
John / Jaan / Jussi / Hans,Suure-Jaani,Ants,1,1
John / Jaan / Jussi / Hans,Suure-Jaani,Hans,2,2
John / Jaan / Jussi / Hans,Suure-Jaani,Jaan/Jaani,5,4
John / Jaan / Jussi / Hans,Suure-Jaani,John/St John,5,4
John / Jaan / Jussi / Hans,Suure-Jaani,Juhan,1,1
John / Jaan / Jussi / Hans,Suure-Jaani,Jussi,1,1
John / Jaan / Jussi / Hans,Suure-Jaani,Other,20,13
John / Jaan / Jussi / Hans,Sysmä,Jussi,4,4
John / Jaan / Jussi / Hans,Sääksmäki,Jussi,1,1
John / Jaan / Jussi / Hans,Taivassalo,Other,1,1
John / Jaan / Jussi / Hans,Tammela,Jussi,8,4
John / Jaan / Jussi / Hans,Tammela,Other,2,2
John / Jaan / Jussi / Hans,Tampere,Jussi,3,3
John / Jaan / Jussi / Hans,Tartu-Maarja,Hans,3,1
John / Jaan / Jussi / Hans,Tartu-Maarja,Jaan/Jaani,9,2
John / Jaan / Jussi / Hans,Tartu-Maarja,Juhan,2,2
John / Jaan / Jussi / Hans,Tartu-Maarja,Other,2,2
John / Jaan / Jussi / Hans,Tarvasjoki,John/St John,1,1
John / Jaan / Jussi / Hans,Tarvastu,Ants,12,4
John / Jaan / Jussi / Hans,Tarvastu,Hans,9,5
John / Jaan / Jussi / Hans,Tarvastu,Jaan/Jaani,2,1
John / Jaan / Jussi / Hans,Tarvastu,John/St John,2,2
John / Jaan / Jussi / Hans,Tarvastu,Juhan,4,2
John / Jaan / Jussi / Hans,Tarvastu,Other,8,7
John / Jaan / Jussi / Hans,Terijoki,Other,1,1
John / Jaan / Jussi / Hans,Tervo,Jussi,1,1
John / Jaan / Jussi / Hans,Tervola,John/St John,2,1
John / Jaan / Jussi / Hans,Teuva,Jussi,3,3
John / Jaan / Jussi / Hans,Teuva,Other,1,1
John / Jaan / Jussi / Hans,Tohmajärvi,Jussi,1,1
John / Jaan / Jussi / Hans,Tori,Ants,1,1
John / Jaan / Jussi / Hans,Tori,Hans,5,1
John / Jaan / Jussi / Hans,Tori,Jaan/Jaani,5,3
John / Jaan / Jussi / Hans,Tori,John/St John,2,2
John / Jaan / Jussi / Hans,Tori,Other,7,5
John / Jaan / Jussi / Hans,Torma,Hans,1,1
John / Jaan / Jussi / Hans,Torma,Jaan/Jaani,3,2
John / Jaan / Jussi / Hans,Torma,John/St John,3,2
John / Jaan / Jussi / Hans,Torma,Other,4,4
John / Jaan / Jussi / Hans,Turku,John/St John,2,1
John / Jaan / Jussi / Hans,Turku,Jussi,1,1
John / Jaan / Jussi / Hans,Turtola,Jussi,4,4
John / Jaan / Jussi / Hans,Tuulos,Jussi,5,5
John / Jaan / Jussi / Hans,Tuusniemi,Jussi,2,2
John / Jaan / Jussi / Hans,Tuusniemi,Other,3,3
John / Jaan / Jussi / Hans,Tuusula,Jussi,2,2
John / Jaan / Jussi / Hans,Tuusula,Other,1,1
John / Jaan / Jussi / Hans,Tyrväntö,Jussi,1,1
John / Jaan / Jussi / Hans,Tyrvää,Jussi,2,2
John / Jaan / Jussi / Hans,Tyrvää,Other,1,1
John / Jaan / Jussi / Hans,Tyrö,Jussi,1,1
