p_id,v_id,v_pos,w_pos,county,place_name,person_cluster,person_category,same_person_confidence,detection_signal,word,word_normalised,local_lemma,standard_lemma,root,word_in_english,same_person_note
196309,2830726,3,2,,,Michael / Mikko / Mihkel,given_name_family,medium,known_person_name_cluster,mihkel,Mihkel,Mihkel,Mihkel,Michael,Michael,Michael/Mikko/Mihkel equivalents.
196309,1959872,4,2,,,Michael / Mikko / Mihkel,given_name_family,medium,known_person_name_cluster,mihkel,Mihkel,Mihkel,Mihkel,Michael,Michael,Michael/Mikko/Mihkel equivalents.
196309,2830727,5,2,,,Michael / Mikko / Mihkel,given_name_family,medium,known_person_name_cluster,mihkel,Mihkel,Mihkel,Mihkel,Michael,Michael,Michael/Mikko/Mihkel equivalents.
196314,2830738,4,1,,,Jesus / Christ,biblical_religious,high,known_person_name_cluster,jeesu,Jeesu,Jeesu,Jeesus,Jeesus,Jesus's,Jeesus/Jesus/Kristus/Christ are treated as the same religious figure.
196314,2830741,7,1,,,God / Jumala / Jumal,religious_title_or_deity,medium,known_person_name_cluster,jumalaga,jumalaga,jumal,jumal,jumal & -ga,goodbye,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
196322,2830844,6,2,,,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,härra,härra,härra,härra,härra,lord,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
196322,2830844,13,2,,,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,härra,härra,härra,härra,härra,lord,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
196336,2826286,11,2,,,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,härra,härra,härra,härra,härra,lord,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
196336,2830990,17,3,,,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,härrat,härra,härra,härra,härra,lord,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
196338,2831010,4,3,,,George / Jüri,given_name_family_or_saint,medium,known_person_name_cluster,jürist,Jürist,Jüri,Jüri,Jüri,from Jüri,George/Jüri equivalent; can be saint or ordinary name.
196342,2170180,1,1,,,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,hans,Hans,Hans,Hans,Johannes,Hans,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
196343,2051884,1,1,,,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,hans,Hans,Hans,Hans,"German ""Hans""",Hans,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
196349,2831076,1,1,,,Catherine / Kadri / Katri,given_name_family_or_saint,medium,root_proper_name,kadri,Kadri,Kadri,Kadri,Proper name,Kadri,Catherine/Katariina-derived group; in ritual songs may point to St Catherine/Kadri.
196349,2831076,1,4,,,Catherine / Kadri / Katri,given_name_family_or_saint,medium,root_proper_name,kadri,Kadri,Kadri,Kadri,Proper name,Kadri,Catherine/Katariina-derived group; in ritual songs may point to St Catherine/Kadri.
196355,2454276,3,2,,,Michael / Mikko / Mihkel,given_name_family,medium,known_person_name_cluster,miku,Miku,Miku,Mikk,Mikk,Mikk's,Michael/Mikko/Mihkel equivalents.
196355,2830070,5,2,,,Catherine / Kadri / Katri,given_name_family_or_saint,medium,known_person_name_cluster,kadri,Kadri,Kadri,Kadri,Kadri,Kadri's,Catherine/Katariina-derived group; in ritual songs may point to St Catherine/Kadri.
196356,2831091,1,1,,,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,Jaan,Jaan,Jaan,Jaan,Johannes (via German),John,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
196376,2831278,13,3,,,God / Jumala / Jumal,religious_title_or_deity,medium,known_person_name_cluster,Looja,Looja,Looja,Looja,luoja,Creator,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
196382,2831323,1,2,,,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,marjana,marjana,marja,mari,mari,as a berry,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
196382,2831328,6,3,,,Michael / Mikko / Mihkel,given_name_family,medium,known_person_name_cluster,mihkelida,mihkleid,mihkel,Mihkel,Mihkel,Mihkels,Michael/Mikko/Mihkel equivalents.
196382,2831329,7,3,,,George / Jüri,given_name_family_or_saint,medium,known_person_name_cluster,jürida,jürisid,jüri,Jüri,Jüri,Jüris,George/Jüri equivalent; can be saint or ordinary name.
196382,2831330,8,2,,,Thomas / Toomas / Tuomas,given_name_family_or_biblical,medium,known_person_name_cluster,toomasida,toomasid,toomas,Toomas,Toomas,Toomases,Thomas/Toomas/Tuomas equivalents.
196402,2831504,16,1,,,God / Jumala / Jumal,religious_title_or_deity,medium,known_person_name_cluster,jumal,jumal,jumal,jumal,jumal,God,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
196406,2831528,2,4,,,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,marada,marju,mari,mari,mari,berries,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
196407,2831534,1,2,,,Siimu,unmapped_possible_person_name,low,root_proper_name,siimu,Siimu,Siimu,Siimu,Proper noun,Siimu,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
196418,2831627,1,1,,,God / Jumala / Jumal,religious_title_or_deity,medium,known_person_name_cluster,jumal,jumal,jumal,jumal,jumal,God,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
196432,2831718,3,3,,,kurat (archaic bird term),unmapped_possible_person_name,low,root_name_signal,kurikale,kurikale,kurikas,kurat (archaic bird term),kurikas (dialect bird name),to crane/heron,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
196432,2831720,6,2,,,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,härra,härra,härra,härra,härra (lord),lord,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
196436,2828217,2,3,,,Michael / Mikko / Mihkel,given_name_family,medium,known_person_name_cluster,Miku,Miku,Miku,Mikk,Mikk,Mikk,Michael/Mikko/Mihkel equivalents.
196440,1822914,2,1,,,Mary / Maria / Maarja / Mari,biblical_religious,medium,root_name_signal,Mari,Mari,Mari,Mari,Mari (Christian name adaptation),Mary,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
196460,1216876,1,1,,,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,ann,Ann,Ann,Ann,Anna,Ann,Same name family/diminutive set; individual identity depends on poem context.
196460,1311913,11,1,,,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,jaani,Jaani,Jaan,Jaan,Johannes,John's,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
196460,2832091,21,4,,,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,jaani,Jaani,Jaan,Jaan,Johannes,John's,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
196465,2832148,1,1,,,Jaska,unmapped_possible_person_name,low,root_proper_name,jaska,Jaska,Jaska,Jaska,Proper name,Jaska,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
196465,2832148,1,4,,,Tiiu,unmapped_possible_person_name,low,root_proper_name,tiiu,Tiiu,Tiiu,Tiiu,Proper name,Tiiu,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
196465,2832149,2,3,,,Uta,unmapped_possible_person_name,low,root_proper_name,uta,Uta,Uta,Uta,Proper name,Uta,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
196465,2832149,2,4,,,Tiiu,unmapped_possible_person_name,low,root_proper_name,tiiu,Tiiu,Tiiu,Tiiu,Proper name,Tiiu,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
196466,2832162,7,2,,,Jacob / Jaak / Jaakko,given_name_family_or_biblical,medium,english_known_person_name,jakob,Jakob,,,,Jacob,Jacob/Jaak/Jaakko equivalents.
196466,2832166,14,3,,,Elizabeth / Liisa / Liisu / Elli,given_name_family,medium,english_known_person_name,liisat,Liisat,,,,Liisa,Elizabeth-derived name family; not one person unless poem context supports it.
196466,2832169,17,2,,,Jacob / Jaak / Jaakko,given_name_family_or_biblical,medium,english_known_person_name,jakob,Jakob,,,,Jacob,Jacob/Jaak/Jaakko equivalents.
196477,2497207,4,3,,,God / Jumala / Jumal,religious_title_or_deity,medium,known_person_name_cluster,jumalat,Jumalat,Jumal,Jumal,Jumal,God,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
196493,1781950,1,1,,,George / Jüri,given_name_family_or_saint,medium,known_person_name_cluster,Jürikene,Jürikene,Jürikene,Jüri,Jüri,Jüri,George/Jüri equivalent; can be saint or ordinary name.
196493,2832367,11,1,,,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,härra,härra,härra,härra,härra,lord,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
196493,2832368,12,1,,,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,härra,härra,härra,härra,härra,lord,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
196493,2832370,14,2,,,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,herra,härra,herra,härra,härra,lord,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
196495,2832378,1,3,,,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,root_proper_name,hans,Hans,Hans,Hans,Proper name,Hans,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
196495,2832379,2,3,,,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,root_proper_name,hans,Hans,Hans,Hans,Proper name,Hans,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
196495,2832380,3,3,,,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,root_proper_name,hans,Hans,Hans,Hans,Proper name,Hans,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
196495,2832383,7,1,,,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,root_proper_name,hans,Hans,Hans,Hans,Proper name,Hans,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
196495,2832386,10,1,,,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,root_proper_name,hans,Hans,Hans,Hans,Proper name,Hans,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
196495,2832387,11,3,,,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,root_proper_name,hansul,Hansul,Hans,Hans,Proper name,to Hans,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
196495,2832391,16,3,,,Koitse,unmapped_possible_person_name,low,root_proper_name,koendsi,Koendsi,Koends,Koitse,Proper name,Koendsi's,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
196501,2832451,1,4,,,George / Jüri,given_name_family_or_saint,medium,known_person_name_cluster,jüri,Jüri,Jüri,Jüri,Jüri,George,George/Jüri equivalent; can be saint or ordinary name.
196501,2832452,2,3,,,Viidu,unmapped_possible_person_name,low,root_proper_name,viidu,Viidu,Viidu,Viidu,(proper noun),Viidu,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
196501,2832452,2,4,,,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,mari,Mari,Mari,Mari,Mari,Mary,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
196543,2832616,3,1,,,Martin / Mart / Märt,given_name_family,medium,root_proper_name,Märdil,Märdil,Märt,Märt,Proper name,at Märt's,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
196543,2827288,35,1,,,Martin / Mart / Märt,given_name_family,medium,root_proper_name,märt,Märt,Märt,Märt,Proper name,Märt,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
196543,2832636,37,1,,,Martin / Mart / Märt,given_name_family,medium,root_proper_name,märti,Märti,Märt,Märt,Proper name,Märt,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
196543,2832638,39,1,,,Martin / Mart / Märt,given_name_family,medium,root_proper_name,märt,Märt,Märt,Märt,Proper name,Märt,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
196543,2827299,46,1,,,Simon / Siim / Simo,given_name_family_or_biblical,medium,root_proper_name,siim,Siim,Siim,Siim,Proper name,Siim,Simon/Siim/Simo/Siime equivalents.
196543,1291381,47,1,,,Martin / Mart / Märt,given_name_family,medium,root_proper_name,märt,Märt,Märt,Märt,Proper name,Märt,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
196570,2832788,1,1,,,Jacob / Jaak / Jaakko,given_name_family_or_biblical,medium,known_person_name_cluster,jaak,Jaak,Jaak,Jaak,Jacob (via German Jakob),Jacob,Jacob/Jaak/Jaakko equivalents.
196570,2832788,1,2,,,Jacob / Jaak / Jaakko,given_name_family_or_biblical,medium,known_person_name_cluster,jaak,Jaak,Jaak,Jaak,Jacob (via German Jakob),Jacob,Jacob/Jaak/Jaakko equivalents.
196583,2832822,5,3,,,Ats,unmapped_possible_person_name,low,root_proper_name,atsile,Atsile,Ats,Ats,proper name,to Ats,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
196583,2832823,6,2,,,Matthew / Matti,given_name_family,medium,root_proper_name,matsile,Matsile,Mats,Mats,proper name,to Mats,Matthew/Matthias/Matti name family; not one individual across poems.
196583,2832824,7,3,,,Catherine / Kadri / Katri,given_name_family_or_saint,medium,root_proper_name,katale,Katale,Kati,Kati,proper name,to Kati,Catherine/Katariina-derived group; in ritual songs may point to St Catherine/Kadri.
196583,2832825,8,3,,,Anna / Anne / Ann / Anni,given_name_family,medium,root_proper_name,annele,Annele,Anne,Anne,proper name,to Anne,Same name family/diminutive set; individual identity depends on poem context.
196585,2832831,4,2,,,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,juku,Juku,Juku,Juku,Johannes,Juku,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
196585,2832832,5,2,,,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,ants,Ants,Ants,Ants,Antonius,Ants,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
196585,2832834,7,2,,,Peter / Pietari / Peeter,given_name_family_or_biblical,medium,known_person_name_cluster,peeter,Peeter,Peeter,Peeter,Petrus,Peeter,"Pietari/Peeter/Peter are close equivalents; Pekka is included as a name-family variant, not guaranteed same person."
196585,2832835,8,1,,,Jacob / Jaak / Jaakko,given_name_family_or_biblical,medium,known_person_name_cluster,jaagu,Jaagu,Jaak,Jaak,Jacobus,Jaak's,Jacob/Jaak/Jaakko equivalents.
196585,2832835,8,2,,,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,jaan,Jaan,Jaan,Jaan,Johannes,Jaan,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
196630,2833073,1,1,Viljandimaa,Viljandi l.,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,anni,Anni,Anni,Anni,Anna (diminutive),Anni,Same name family/diminutive set; individual identity depends on poem context.
196630,2833073,1,2,Viljandimaa,Viljandi l.,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,ann,Ann,Ann,Ann,Anna,Ann,Same name family/diminutive set; individual identity depends on poem context.
196630,2833074,2,4,Viljandimaa,Viljandi l.,Catherine / Kadri / Katri,given_name_family_or_saint,medium,known_person_name_cluster,kadri,Kadri,Kadri,Kadri,Katri,Kadri,Catherine/Katariina-derived group; in ritual songs may point to St Catherine/Kadri.
196630,2833075,3,3,Viljandimaa,Viljandi l.,Eve / Eeva,biblical_religious,medium,known_person_name_cluster,eeva,Eeva,Eeva,Eeva,Eeva (Eve),Eeva,Eve/Eeva variants.
196648,2833304,10,4,Viljandimaa,Viljandi l.,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,looja,looja,looja,looja,looma,creator,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
196660,2833388,1,1,Viljandimaa,Viljandi l.,God / Jumala / Jumal,religious_title_or_deity,medium,known_person_name_cluster,Jumal,Jumal,Jumal,Jumal,Jumal (God),God,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
196674,2833514,3,2,Viljandimaa,Viljandi l.,Elizabeth / Liisa / Liisu / Elli,given_name_family,medium,known_person_name_cluster,liisul,Liisul,Liisu,Liisu,Liisu,at Liisu's,Elizabeth-derived name family; not one person unless poem context supports it.
196680,1773181,1,1,Viljandimaa,Viljandi l.,Matthew / Matti,given_name_family,medium,root_proper_name,mats,Mats,Mats,Mats,Proper noun,Mats,Matthew/Matthias/Matti name family; not one individual across poems.
196685,1210224,7,2,Viljandimaa,Viljandi l.,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,Anne,Anne,Anne,Anne,Anne,Anne,Same name family/diminutive set; individual identity depends on poem context.
196685,2700332,8,3,Viljandimaa,Viljandi l.,Malle,unmapped_possible_person_name,low,english_known_person_name,Malle,Malle,Malle,Malle,Malle,Malle,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
196685,2833588,14,3,Viljandimaa,Viljandi l.,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,Marida,Marida,Marida,Mari,Mari,Mari,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
196685,2833590,16,1,Viljandimaa,Viljandi l.,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,Mari,Mari,Mari,Mari,Mari,Mari,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
196686,2831705,1,1,Viljandimaa,Viljandi l.,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,ann,Ann,Ann,Ann,Anna (via Germanic),Ann,Same name family/diminutive set; individual identity depends on poem context.
196701,2833628,2,1,Viljandimaa,Viljandi l.,Catherine / Kadri / Katri,given_name_family_or_saint,medium,known_person_name_cluster,kadri,Kadri,Kadri,Kadri,Katarina,Kadri,Catherine/Katariina-derived group; in ritual songs may point to St Catherine/Kadri.
196702,2833629,1,1,Viljandimaa,Viljandi l.,God / Jumala / Jumal,religious_title_or_deity,medium,known_person_name_cluster,jumalime,jumalate,jumalime,jumal,jumal,gods',"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
196719,2833704,2,1,Viljandimaa,Viljandi l.,Jacob / Jaak / Jaakko,given_name_family_or_biblical,medium,known_person_name_cluster,jaak,Jaak,Jaak,Jaak,Biblical Jacob (via German Jakob),Jaak,Jacob/Jaak/Jaakko equivalents.
196719,2833704,2,2,Viljandimaa,Viljandi l.,Jacob / Jaak / Jaakko,given_name_family_or_biblical,medium,known_person_name_cluster,jaak,Jaak,Jaak,Jaak,Biblical Jacob (via German Jakob),Jaak,Jacob/Jaak/Jaakko equivalents.
196720,2833705,1,2,Viljandimaa,Viljandi l.,Michael / Mikko / Mihkel,given_name_family,medium,known_person_name_cluster,Miku,Miku,Mikk,Mikk,Mikk (hypocoristic of Mikhel),Miku's,Michael/Mikko/Mihkel equivalents.
196720,1595207,2,2,Viljandimaa,Viljandi l.,Anna / Anne / Ann / Anni,given_name_family,medium,root_name_signal,Anne,Anne,Anna,Anna,Anna (given name),Anne's,Same name family/diminutive set; individual identity depends on poem context.
196727,2833730,1,3,,,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,hans,Hans,Hans,Hans,Hans,Hans,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
196727,2833733,4,2,,,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,hans,Hans,Hans,Hans,Hans,Hans,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
196732,2833804,2,2,,,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,härra,härra,härra,härra,härra,lord,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
196732,2833806,4,8,,,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,marjad,marjad,mari,mari,mari,berries,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
196732,2833813,11,1,,,Matthew / Matti,given_name_family,medium,known_person_name_cluster,matsi,matsi,mats,mats,mats,peasant's,Matthew/Matthias/Matti name family; not one individual across poems.
196732,2833813,11,3,,,Matthew / Matti,given_name_family,medium,known_person_name_cluster,matsi,matsi,mats,mats,mats,peasant's,Matthew/Matthias/Matti name family; not one individual across poems.
196747,1350586,1,1,,,Aadam,unmapped_possible_person_name,low,root_proper_name,aadamal,Aadamal,Aadam,Aadam,Aadam (proper noun),on Adam,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
196751,1218217,1,1,,,Lilla,unmapped_possible_person_name,low,english_known_person_name,lilla,Lilla,Lilla,Lilla,Lilla,Lilla,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
196751,2834152,3,1,,,Lilla,unmapped_possible_person_name,low,english_known_person_name,lilla,Lilla,Lilla,Lilla,Lilla,Lilla,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
196772,2834498,9,3,,,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,härra,härra,härra,härra,härra,lord,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
196772,1425234,10,1,,,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,härra,härra,härra,härra,härra,lord,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
196773,1218146,1,1,,,Lilla,unmapped_possible_person_name,low,root_proper_name,lilla,Lilla,lilla,Lilla,Proper noun,Lilla,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
196774,2834548,18,3,,,Jesus / Christ,biblical_religious,high,known_person_name_cluster,Jeesusele,Jeesusele,Jeesus,Jeesus,Jeesus,to Jesus,Jeesus/Jesus/Kristus/Christ are treated as the same religious figure.
196786,2834765,15,1,,,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,marist,marjast,mari,mari,mari (berry),from berries,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
196786,2834768,19,1,,,Mary / Maria / Maarja / Mari,biblical_religious,medium,root_name_signal,mari,Mari,Mari,Mari,Mari (name),Mari,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
196786,2834768,19,3,,,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,marjad,marjad,mari,mari,mari,berries,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
196786,2834771,23,1,,,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,mari,Mari,Mari,Mari,Mari,Mari,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
196789,2834816,14,1,,,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,mari,Mari,Mari,Mari,Mari,Mari,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
196798,1922835,1,1,,,Mary / Maria / Maarja / Mari,biblical_religious,medium,root_name_signal,mari,Mari,Mari,Mari,Mari (given name),Mary,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
196798,1922835,1,3,,,Mary / Maria / Maarja / Mari,biblical_religious,medium,root_name_signal,mari,Mari,Mari,Mari,Mari (given name),Mary,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
196798,2834964,2,1,,,Mary / Maria / Maarja / Mari,biblical_religious,medium,root_name_signal,mari,Mari,Mari,Mari,Mari (given name),Mary,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
196798,2834965,3,1,,,Mary / Maria / Maarja / Mari,biblical_religious,medium,root_name_signal,mari,Mari,Mari,Mari,Mari (given name),Mary,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
196798,2834965,3,4,,,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,marja,marja,marja,mari,mari (berry),berry,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
196798,1262046,5,1,,,Mary / Maria / Maarja / Mari,biblical_religious,medium,root_name_signal,mari,Mari,Mari,Mari,Mari (given name),Mary,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
196798,2834975,16,1,,,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,jaani,Jaani,Jaan+i,Jaan,Jaan (John),John's,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
196817,2835532,1,1,Viljandimaa,Suure-Jaani,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,ann,Anne,Anne,Anne,Anne,Anne,Same name family/diminutive set; individual identity depends on poem context.
196817,1822981,14,1,Viljandimaa,Suure-Jaani,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,anne,Anne,Anne,Anne,Anne,Anne,Same name family/diminutive set; individual identity depends on poem context.
196817,2835552,25,1,Viljandimaa,Suure-Jaani,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,anne,Anne,Anne,Anne,Anne,Anne,Same name family/diminutive set; individual identity depends on poem context.
196817,2835558,32,3,Viljandimaa,Suure-Jaani,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,anne,Anne,Anne,Anne,Anne,Anne,Same name family/diminutive set; individual identity depends on poem context.
196817,2835559,33,2,Viljandimaa,Suure-Jaani,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,anne,Anne,Anne,Anne,Anne,Anne,Same name family/diminutive set; individual identity depends on poem context.
196817,2835564,38,3,Viljandimaa,Suure-Jaani,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,annekese,Anneke,Anne,Anne,Anne+kene,little Anne,Same name family/diminutive set; individual identity depends on poem context.
196817,2835565,39,3,Viljandimaa,Suure-Jaani,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,anne,Anne,Anne,Anne,Anne,Anne,Same name family/diminutive set; individual identity depends on poem context.
196817,2378554,40,1,Viljandimaa,Suure-Jaani,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,anne,Anne,Anne,Anne,Anne,Anne,Same name family/diminutive set; individual identity depends on poem context.
196817,2835578,56,1,Viljandimaa,Suure-Jaani,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,anne,Anne,Anne,Anne,Anne,Anne,Same name family/diminutive set; individual identity depends on poem context.
196823,1590202,1,3,Viljandimaa,Suure-Jaani,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,ärtu,härra,härra,härra,härra,lord,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
196828,2451988,1,2,Viljandimaa,Suure-Jaani,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,looja,looja,looja,looja,looma & -ja,creator,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
196828,2835996,2,2,Viljandimaa,Suure-Jaani,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,looja,looja,looja,looja,looma & -ja,creator,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
196829,2836024,21,3,Viljandimaa,Suure-Jaani,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,root_name_signal,juhan,Juhan,Juhan,Juhan,(personal name),Juhan,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
