person_cluster,area_name,english_variant,mentions,poems
John / Jaan / Jussi / Hans,Jõhvi,Hans,2,2
John / Jaan / Jussi / Hans,Jõhvi,Jaan/Jaani,5,4
John / Jaan / Jussi / Hans,Jõhvi,John/St John,9,9
John / Jaan / Jussi / Hans,Jüri,Ants,1,1
John / Jaan / Jussi / Hans,Jüri,Hans,7,4
John / Jaan / Jussi / Hans,Jüri,Jaan/Jaani,9,6
John / Jaan / Jussi / Hans,Jüri,John/St John,1,1
John / Jaan / Jussi / Hans,Jüri,Jussi,1,1
John / Jaan / Jussi / Hans,Kaarma,Ants,1,1
John / Jaan / Jussi / Hans,Kaarma,Hans,11,1
John / Jaan / Jussi / Hans,Kaarma,Jaan/Jaani,2,1
John / Jaan / Jussi / Hans,Kaarma,John/St John,2,1
John / Jaan / Jussi / Hans,Kaavi,John/St John,1,1
John / Jaan / Jussi / Hans,Kaavi,Jussi,4,4
John / Jaan / Jussi / Hans,Kadrina,Ants,4,3
John / Jaan / Jussi / Hans,Kadrina,Hans,6,6
John / Jaan / Jussi / Hans,Kadrina,Jaan/Jaani,5,5
John / Jaan / Jussi / Hans,Kadrina,John/St John,6,6
John / Jaan / Jussi / Hans,Kadrina,Juhan,4,3
John / Jaan / Jussi / Hans,Kalajoki,Jussi,1,1
John / Jaan / Jussi / Hans,Kambja,Hans,1,1
John / Jaan / Jussi / Hans,Kambja,John/St John,2,2
John / Jaan / Jussi / Hans,Kanepi,Ants,1,1
John / Jaan / Jussi / Hans,Kanepi,Jaan/Jaani,1,1
John / Jaan / Jussi / Hans,Kanepi,John/St John,2,2
John / Jaan / Jussi / Hans,Kangasala,Jussi,1,1
John / Jaan / Jussi / Hans,Kangaslampi,Jussi,2,2
John / Jaan / Jussi / Hans,Kangasniemi,Jussi,6,3
John / Jaan / Jussi / Hans,Kankaanpää,John/St John,1,1
John / Jaan / Jussi / Hans,Kanneljärvi,Jussi,2,2
John / Jaan / Jussi / Hans,Kaprio,John/St John,1,1
John / Jaan / Jussi / Hans,Kaprio,Jussi,1,1
John / Jaan / Jussi / Hans,Karinainen,Jussi,1,1
John / Jaan / Jussi / Hans,Karja,Hans,14,2
John / Jaan / Jussi / Hans,Karja,Jaan/Jaani,1,1
John / Jaan / Jussi / Hans,Karksi,Ants,5,5
John / Jaan / Jussi / Hans,Karksi,Hans,8,6
John / Jaan / Jussi / Hans,Karksi,Jaan/Jaani,41,7
John / Jaan / Jussi / Hans,Karksi,John/St John,9,5
John / Jaan / Jussi / Hans,Karksi,Juhan,2,2
John / Jaan / Jussi / Hans,Karksi,Jussi,3,2
John / Jaan / Jussi / Hans,Karstula,Jussi,1,1
John / Jaan / Jussi / Hans,Karttula,Jussi,1,1
John / Jaan / Jussi / Hans,Karula,Jaan/Jaani,2,1
John / Jaan / Jussi / Hans,Karula,John/St John,3,2
John / Jaan / Jussi / Hans,Karula,Juhan,6,5
John / Jaan / Jussi / Hans,Karuna,Jussi,3,3
John / Jaan / Jussi / Hans,Karunki,Jussi,1,1
John / Jaan / Jussi / Hans,Karuse,Ants,8,2
John / Jaan / Jussi / Hans,Karuse,Hans,8,5
John / Jaan / Jussi / Hans,Karuse,Jaan/Jaani,29,11
John / Jaan / Jussi / Hans,Karuse,John/St John,5,3
John / Jaan / Jussi / Hans,Kauhajoki,Jussi,2,2
John / Jaan / Jussi / Hans,Kauhava,Jussi,2,2
John / Jaan / Jussi / Hans,Kaukola,Jussi,2,2
John / Jaan / Jussi / Hans,Kauvatsa,Jussi,1,1
John / Jaan / Jussi / Hans,Keila,John/St John,1,1
John / Jaan / Jussi / Hans,Kemi,Jussi,1,1
John / Jaan / Jussi / Hans,Kerimäki,Jussi,1,1
John / Jaan / Jussi / Hans,Kihelkonna,Ants,1,1
John / Jaan / Jussi / Hans,Kihelkonna,Jaan/Jaani,8,1
John / Jaan / Jussi / Hans,Kihniö,Jussi,2,2
John / Jaan / Jussi / Hans,Kiihtelysvaara,John/St John,1,1
John / Jaan / Jussi / Hans,Kiihtelysvaara,Jussi,1,1
John / Jaan / Jussi / Hans,Kiikka,Jussi,1,1
John / Jaan / Jussi / Hans,Kiikoinen,Jussi,1,1
John / Jaan / Jussi / Hans,Kinnula,Jussi,1,1
John / Jaan / Jussi / Hans,Kirvu,Jussi,1,1
John / Jaan / Jussi / Hans,Kitee,Jussi,7,3
John / Jaan / Jussi / Hans,Kiukainen,John/St John,2,1
John / Jaan / Jussi / Hans,Kiuruvesi,Jussi,10,7
John / Jaan / Jussi / Hans,Kivennapa,Jussi,2,2
John / Jaan / Jussi / Hans,Kivijärvi,John/St John,1,1
John / Jaan / Jussi / Hans,Kivijärvi,Jussi,1,1
John / Jaan / Jussi / Hans,Kodavere,Jaan/Jaani,2,2
John / Jaan / Jussi / Hans,Koeru,Ants,6,5
John / Jaan / Jussi / Hans,Koeru,Hans,5,3
John / Jaan / Jussi / Hans,Koeru,Jaan/Jaani,9,5
John / Jaan / Jussi / Hans,Koeru,John/St John,47,5
John / Jaan / Jussi / Hans,Kokemäki,Jussi,2,2
John / Jaan / Jussi / Hans,Kolga-Jaani,Ants,12,7
John / Jaan / Jussi / Hans,Kolga-Jaani,Hans,15,7
John / Jaan / Jussi / Hans,Kolga-Jaani,Jaan/Jaani,27,10
John / Jaan / Jussi / Hans,Kolga-Jaani,John/St John,22,12
John / Jaan / Jussi / Hans,Kolga-Jaani,Juhan,2,1
John / Jaan / Jussi / Hans,Kontiolahti,John/St John,1,1
John / Jaan / Jussi / Hans,Kontiolahti,Jussi,5,4
John / Jaan / Jussi / Hans,Kontokki,Jussi,1,1
John / Jaan / Jussi / Hans,Koprina,Jussi,1,1
John / Jaan / Jussi / Hans,Korpilahti,Jussi,2,1
John / Jaan / Jussi / Hans,Korpiselkä,Jussi,1,1
John / Jaan / Jussi / Hans,Kose,Ants,8,5
John / Jaan / Jussi / Hans,Kose,Hans,22,10
John / Jaan / Jussi / Hans,Kose,Jaan/Jaani,6,4
John / Jaan / Jussi / Hans,Kose,John/St John,11,8
John / Jaan / Jussi / Hans,Kose,Jussi,2,1
John / Jaan / Jussi / Hans,Koski Hl.,Jussi,4,4
John / Jaan / Jussi / Hans,Koski Tl.,Jussi,1,1
John / Jaan / Jussi / Hans,Kuhmo,Jussi,1,1
John / Jaan / Jussi / Hans,Kuhmoinen,Jussi,2,1
John / Jaan / Jussi / Hans,Kullamaa,Ants,2,2
John / Jaan / Jussi / Hans,Kullamaa,Hans,1,1
John / Jaan / Jussi / Hans,Kullamaa,Jaan/Jaani,4,4
John / Jaan / Jussi / Hans,Kullamaa,John/St John,3,3
John / Jaan / Jussi / Hans,Kuopio,Jussi,1,1
John / Jaan / Jussi / Hans,Kupanitsa,John/St John,1,1
John / Jaan / Jussi / Hans,Kurikka,Jussi,1,1
John / Jaan / Jussi / Hans,Kurkijoki,Jussi,1,1
John / Jaan / Jussi / Hans,Kursi,Hans,2,2
John / Jaan / Jussi / Hans,Kursi,Jaan/Jaani,1,1
John / Jaan / Jussi / Hans,Kursi,John/St John,3,3
John / Jaan / Jussi / Hans,Kursi,Juhan,1,1
John / Jaan / Jussi / Hans,Kursi,Jussi,1,1
John / Jaan / Jussi / Hans,Kuusalu,Ants,9,5
John / Jaan / Jussi / Hans,Kuusalu,Hans,3,2
John / Jaan / Jussi / Hans,Kuusalu,Jaan/Jaani,21,9
John / Jaan / Jussi / Hans,Kuusalu,John/St John,9,8
John / Jaan / Jussi / Hans,Kuusamo,Jussi,3,1
John / Jaan / Jussi / Hans,Kymi,Hans,1,1
John / Jaan / Jussi / Hans,Käina,Ants,1,1
John / Jaan / Jussi / Hans,Käina,John/St John,1,1
John / Jaan / Jussi / Hans,Käina,Juhan,1,1
John / Jaan / Jussi / Hans,Kärkölä,Jussi,2,2
John / Jaan / Jussi / Hans,Kärla,Ants,1,1
John / Jaan / Jussi / Hans,Kärsämäki,Jussi,3,2
John / Jaan / Jussi / Hans,Kõpu,Hans,7,4
John / Jaan / Jussi / Hans,Kõpu,Jaan/Jaani,3,1
John / Jaan / Jussi / Hans,Kõpu,John/St John,1,1
John / Jaan / Jussi / Hans,Lahti,Jussi,4,2
John / Jaan / Jussi / Hans,Laihia,Jussi,3,3
John / Jaan / Jussi / Hans,Laitila,Jussi,2,2
John / Jaan / Jussi / Hans,Laiuse,Ants,7,5
John / Jaan / Jussi / Hans,Laiuse,Hans,5,4
John / Jaan / Jussi / Hans,Laiuse,Jaan/Jaani,3,1
John / Jaan / Jussi / Hans,Laiuse,John/St John,6,4
John / Jaan / Jussi / Hans,Laiuse,Jussi,1,1
John / Jaan / Jussi / Hans,Lapinlahti,Jussi,1,1
John / Jaan / Jussi / Hans,Lappajärvi,Jussi,1,1
John / Jaan / Jussi / Hans,Lappee,Jussi,1,1
John / Jaan / Jussi / Hans,Lapua,Jussi,7,6
John / Jaan / Jussi / Hans,Lapväärtti,Jussi,1,1
John / Jaan / Jussi / Hans,Lavansaari,John/St John,1,1
John / Jaan / Jussi / Hans,Lehtimäki,Jussi,1,1
John / Jaan / Jussi / Hans,Lempaala,Jussi,3,2
John / Jaan / Jussi / Hans,Leppävirta,Jussi,8,7
John / Jaan / Jussi / Hans,Lihula,Jaan/Jaani,6,1
John / Jaan / Jussi / Hans,Liissilä,John/St John,1,1
John / Jaan / Jussi / Hans,Liissilä,Jussi,2,1
John / Jaan / Jussi / Hans,Liperi,Jussi,1,1
John / Jaan / Jussi / Hans,Loppi,Jussi,1,1
John / Jaan / Jussi / Hans,Lumivaara,Jussi,4,3
John / Jaan / Jussi / Hans,Luopioinen,Jussi,4,4
John / Jaan / Jussi / Hans,Luumäki,Jussi,1,1
John / Jaan / Jussi / Hans,Luvia,Jussi,1,1
John / Jaan / Jussi / Hans,Längelmäki,Jussi,1,1
John / Jaan / Jussi / Hans,Lääne-Nigula,Ants,4,2
John / Jaan / Jussi / Hans,Lüganuse,Ants,4,3
John / Jaan / Jussi / Hans,Lüganuse,Hans,1,1
John / Jaan / Jussi / Hans,Lüganuse,Jaan/Jaani,1,1
John / Jaan / Jussi / Hans,Lüganuse,John/St John,2,2
John / Jaan / Jussi / Hans,Maaninka,Jussi,3,2
John / Jaan / Jussi / Hans,Maarja-Magdaleena,Hans,1,1
John / Jaan / Jussi / Hans,Maarja-Magdaleena,Jaan/Jaani,2,2
John / Jaan / Jussi / Hans,Maarja-Magdaleena,John/St John,2,2
John / Jaan / Jussi / Hans,Maarja-Magdaleena,Juhan,1,1
John / Jaan / Jussi / Hans,Martna,Jaan/Jaani,5,3
John / Jaan / Jussi / Hans,Martna,John/St John,10,3
John / Jaan / Jussi / Hans,Marttila,Jussi,2,1
John / Jaan / Jussi / Hans,Masku,Jussi,2,1
John / Jaan / Jussi / Hans,Merikarvia,Jussi,1,1
John / Jaan / Jussi / Hans,Merimasku,Jussi,1,1
John / Jaan / Jussi / Hans,Messukylä,Jussi,1,1
John / Jaan / Jussi / Hans,Metsäpirtti,Jussi,1,1
John / Jaan / Jussi / Hans,Mietoinen,Jussi,1,1
John / Jaan / Jussi / Hans,Mihkli,Ants,1,1
John / Jaan / Jussi / Hans,Mihkli,Hans,5,3
John / Jaan / Jussi / Hans,Mihkli,Jaan/Jaani,8,3
John / Jaan / Jussi / Hans,Mihkli,John/St John,3,1
John / Jaan / Jussi / Hans,Moloskovitsa,Jussi,1,1
John / Jaan / Jussi / Hans,Mouhijärvi,Jussi,3,3
John / Jaan / Jussi / Hans,Muhos,Jussi,1,1
John / Jaan / Jussi / Hans,Muhu,Ants,2,2
John / Jaan / Jussi / Hans,Muhu,Hans,1,1
John / Jaan / Jussi / Hans,Muhu,Jaan/Jaani,17,9
John / Jaan / Jussi / Hans,Muhu,John/St John,17,4
John / Jaan / Jussi / Hans,Muhu,Juhan,2,2
John / Jaan / Jussi / Hans,Muolaa,Jussi,5,4
John / Jaan / Jussi / Hans,Mustjala,Ants,7,4
John / Jaan / Jussi / Hans,Mustjala,Jaan/Jaani,2,2
John / Jaan / Jussi / Hans,Mustjala,John/St John,1,1
John / Jaan / Jussi / Hans,Mustjala,Jussi,1,1
John / Jaan / Jussi / Hans,Muurla,John/St John,2,1
John / Jaan / Jussi / Hans,Muurla,Jussi,17,11
John / Jaan / Jussi / Hans,Muuruvesi,Jussi,3,1
John / Jaan / Jussi / Hans,Mynämäki,Jussi,8,5
John / Jaan / Jussi / Hans,Myrskylä,Jussi,1,1
John / Jaan / Jussi / Hans,Mäntsälä,Jussi,4,4
John / Jaan / Jussi / Hans,Mäntyharju,John/St John,1,1
John / Jaan / Jussi / Hans,Mäntyharju,Jussi,2,1
John / Jaan / Jussi / Hans,Märjamaa,Ants,9,5
John / Jaan / Jussi / Hans,Märjamaa,Jaan/Jaani,15,6
John / Jaan / Jussi / Hans,Märjamaa,John/St John,5,4
John / Jaan / Jussi / Hans,Märjamaa,Jussi,1,1
John / Jaan / Jussi / Hans,Nakkila,Jussi,2,2
John / Jaan / Jussi / Hans,Narvusi,Jaan/Jaani,1,1
John / Jaan / Jussi / Hans,Narvusi,John/St John,11,7
John / Jaan / Jussi / Hans,Nastola,Jussi,1,1
John / Jaan / Jussi / Hans,Nilsiä,Jussi,5,5
John / Jaan / Jussi / Hans,Nissi,John/St John,1,1
John / Jaan / Jussi / Hans,Noormarkku,Jussi,1,1
John / Jaan / Jussi / Hans,Nousiainen,Jussi,1,1
John / Jaan / Jussi / Hans,Nurmes,Jussi,11,10
John / Jaan / Jussi / Hans,Nurmijärvi,Hans,1,1
John / Jaan / Jussi / Hans,Nõo,Ants,2,1
John / Jaan / Jussi / Hans,Nõo,Jaan/Jaani,8,2
John / Jaan / Jussi / Hans,Nõo,John/St John,2,2
John / Jaan / Jussi / Hans,Orimattila,Jussi,2,2
John / Jaan / Jussi / Hans,Otepää,Ants,1,1
John / Jaan / Jussi / Hans,Otepää,Hans,3,2
John / Jaan / Jussi / Hans,Otepää,Jaan/Jaani,4,3
John / Jaan / Jussi / Hans,Otepää,John/St John,4,4
John / Jaan / Jussi / Hans,Otepää,Juhan,1,1
John / Jaan / Jussi / Hans,Oulu,Jussi,1,1
John / Jaan / Jussi / Hans,Paavola,Jussi,2,1
John / Jaan / Jussi / Hans,Paide,Hans,5,3
John / Jaan / Jussi / Hans,Paide,John/St John,1,1
John / Jaan / Jussi / Hans,Paide,Juhan,9,1
John / Jaan / Jussi / Hans,Paimio,John/St John,2,1
John / Jaan / Jussi / Hans,Paimio,Jussi,2,2
John / Jaan / Jussi / Hans,Paistu,Ants,2,2
John / Jaan / Jussi / Hans,Paistu,Hans,12,5
John / Jaan / Jussi / Hans,Paistu,Jaan/Jaani,60,6
John / Jaan / Jussi / Hans,Paistu,John/St John,17,7
John / Jaan / Jussi / Hans,Paistu,Juhan,1,1
John / Jaan / Jussi / Hans,Palamuse,Hans,7,3
John / Jaan / Jussi / Hans,Palamuse,Jaan/Jaani,3,2
John / Jaan / Jussi / Hans,Palamuse,John/St John,2,2
John / Jaan / Jussi / Hans,Paltamo,John/St John,1,1
John / Jaan / Jussi / Hans,Peetri,Ants,3,3
John / Jaan / Jussi / Hans,Peetri,Hans,1,1
John / Jaan / Jussi / Hans,Peetri,Jaan/Jaani,10,5
John / Jaan / Jussi / Hans,Peetri,John/St John,88,8
John / Jaan / Jussi / Hans,Peetri,Juhan,1,1
John / Jaan / Jussi / Hans,Perho,Jussi,1,1
John / Jaan / Jussi / Hans,Perniö,Jussi,1,1
John / Jaan / Jussi / Hans,Pertteli,Jussi,3,3
John / Jaan / Jussi / Hans,Pielavesi,John/St John,2,1
John / Jaan / Jussi / Hans,Pielavesi,Jussi,4,3
John / Jaan / Jussi / Hans,Pielisjärvi,Jussi,3,3
John / Jaan / Jussi / Hans,Pihtipudas,Jussi,2,1
John / Jaan / Jussi / Hans,Pilistvere,Ants,1,1
John / Jaan / Jussi / Hans,Pilistvere,Hans,10,8
John / Jaan / Jussi / Hans,Pilistvere,Jaan/Jaani,5,3
John / Jaan / Jussi / Hans,Pilistvere,John/St John,11,4
John / Jaan / Jussi / Hans,Pilistvere,Jussi,1,1
John / Jaan / Jussi / Hans,Pirkkala,Jussi,1,1
John / Jaan / Jussi / Hans,Pistojärvi,Jussi,1,1
John / Jaan / Jussi / Hans,Polvijärvi,Jussi,1,1
John / Jaan / Jussi / Hans,Pomarkku,Jussi,2,2
John / Jaan / Jussi / Hans,Pori,Jussi,2,2
John / Jaan / Jussi / Hans,Pudasjärvi,John/St John,2,1
John / Jaan / Jussi / Hans,Pudasjärvi,Jussi,3,2
John / Jaan / Jussi / Hans,Puhja,Ants,2,2
John / Jaan / Jussi / Hans,Puhja,Hans,3,1
John / Jaan / Jussi / Hans,Puhja,Jaan/Jaani,9,4
John / Jaan / Jussi / Hans,Puhja,John/St John,13,2
John / Jaan / Jussi / Hans,Puhja,Juhan,1,1
John / Jaan / Jussi / Hans,Pukkila,Jussi,1,1
John / Jaan / Jussi / Hans,Punkalaidun,Jussi,4,4
John / Jaan / Jussi / Hans,Pusula,Jussi,1,1
John / Jaan / Jussi / Hans,Pyhäjärvi Ol.,Jussi,4,3
John / Jaan / Jussi / Hans,Pyhäjärvi Ul.,Jussi,5,4
John / Jaan / Jussi / Hans,Pyhäselkä,Jussi,2,2
John / Jaan / Jussi / Hans,Pälkjärvi,Jussi,1,1
John / Jaan / Jussi / Hans,Pälkäne,Jussi,3,2
John / Jaan / Jussi / Hans,Pärnu,Ants,2,2
John / Jaan / Jussi / Hans,Pärnu,Hans,8,2
John / Jaan / Jussi / Hans,Pärnu,Jaan/Jaani,14,8
John / Jaan / Jussi / Hans,Pärnu,John/St John,4,4
John / Jaan / Jussi / Hans,Pärnu-Jaagupi,Hans,2,2
John / Jaan / Jussi / Hans,Pärnu-Jaagupi,Jaan/Jaani,2,2
John / Jaan / Jussi / Hans,Pärnu-Jaagupi,John/St John,3,3
John / Jaan / Jussi / Hans,Põltsamaa,Ants,8,2
John / Jaan / Jussi / Hans,Põltsamaa,Hans,25,5
John / Jaan / Jussi / Hans,Põltsamaa,Jaan/Jaani,11,5
John / Jaan / Jussi / Hans,Põltsamaa,Juhan,1,1
John / Jaan / Jussi / Hans,Põltsamaa,Jussi,1,1
John / Jaan / Jussi / Hans,Põlva,Ants,2,2
John / Jaan / Jussi / Hans,Põlva,Jaan/Jaani,3,2
John / Jaan / Jussi / Hans,Põlva,John/St John,1,1
John / Jaan / Jussi / Hans,Pöide,Hans,2,2
John / Jaan / Jussi / Hans,Pöide,Jaan/Jaani,3,3
John / Jaan / Jussi / Hans,Pöide,John/St John,3,3
John / Jaan / Jussi / Hans,Pöide,Juhan,3,1
John / Jaan / Jussi / Hans,Pöytyä,Jussi,7,4
John / Jaan / Jussi / Hans,Pühalepa,Ants,1,1
John / Jaan / Jussi / Hans,Pühalepa,Jaan/Jaani,3,2
John / Jaan / Jussi / Hans,Pühalepa,John/St John,4,2
John / Jaan / Jussi / Hans,Rakvere,Jaan/Jaani,2,1
John / Jaan / Jussi / Hans,Rakvere,John/St John,2,2
John / Jaan / Jussi / Hans,Rannu,Ants,1,1
John / Jaan / Jussi / Hans,Rannu,Hans,1,1
John / Jaan / Jussi / Hans,Rannu,Jaan/Jaani,5,3
John / Jaan / Jussi / Hans,Rannu,John/St John,2,2
John / Jaan / Jussi / Hans,Rannu,Juhan,1,1
John / Jaan / Jussi / Hans,Ranua,Jussi,6,6
John / Jaan / Jussi / Hans,Rapla,Hans,7,5
John / Jaan / Jussi / Hans,Rapla,Jaan/Jaani,7,2
John / Jaan / Jussi / Hans,Rapla,Jussi,1,1
John / Jaan / Jussi / Hans,Rauma,Jussi,1,1
John / Jaan / Jussi / Hans,Rautalampi,John/St John,1,1
John / Jaan / Jussi / Hans,Rautavaara,Jussi,1,1
John / Jaan / Jussi / Hans,Rautjärvi,Jussi,2,1
John / Jaan / Jussi / Hans,Rautu,Jussi,3,3
John / Jaan / Jussi / Hans,Reigi,Jaan/Jaani,1,1
John / Jaan / Jussi / Hans,Renko,Jussi,6,5
John / Jaan / Jussi / Hans,Ridala,Ants,2,1
John / Jaan / Jussi / Hans,Risti,Ants,3,2
John / Jaan / Jussi / Hans,Risti,Hans,2,2
John / Jaan / Jussi / Hans,Risti,Jaan/Jaani,11,4
John / Jaan / Jussi / Hans,Risti,John/St John,2,2
John / Jaan / Jussi / Hans,Risti,Juhan,5,2
John / Jaan / Jussi / Hans,Ruokolahti,Jussi,2,2
John / Jaan / Jussi / Hans,Ruotsin Ylitornio,John/St John,2,1
John / Jaan / Jussi / Hans,Ruovesi,Jussi,7,6
John / Jaan / Jussi / Hans,Rusko,Jussi,1,1
John / Jaan / Jussi / Hans,Räisälä,Jussi,2,2
John / Jaan / Jussi / Hans,Räpina,Ants,1,1
John / Jaan / Jussi / Hans,Räpina,Hans,1,1
John / Jaan / Jussi / Hans,Räpina,Jaan/Jaani,12,2
John / Jaan / Jussi / Hans,Räpina,John/St John,1,1
John / Jaan / Jussi / Hans,Räpina,Juhan,1,1
John / Jaan / Jussi / Hans,Rääkkylä,Jussi,4,3
John / Jaan / Jussi / Hans,Rääpyvä,John/St John,1,1
John / Jaan / Jussi / Hans,Rõngu,Hans,1,1
John / Jaan / Jussi / Hans,Rõngu,Jaan/Jaani,4,4
John / Jaan / Jussi / Hans,Rõngu,John/St John,3,3
John / Jaan / Jussi / Hans,Rõuge,Ants,6,4
John / Jaan / Jussi / Hans,Rõuge,Hans,4,1
John / Jaan / Jussi / Hans,Rõuge,Jaan/Jaani,8,4
John / Jaan / Jussi / Hans,Rõuge,John/St John,4,4
John / Jaan / Jussi / Hans,Rõuge,Jussi,1,1
John / Jaan / Jussi / Hans,Saarde,Hans,10,4
John / Jaan / Jussi / Hans,Saarde,Jaan/Jaani,3,1
John / Jaan / Jussi / Hans,Saarde,John/St John,2,1
John / Jaan / Jussi / Hans,Saarijärvi,Jussi,13,13
John / Jaan / Jussi / Hans,Sakkola,Jussi,7,4
John / Jaan / Jussi / Hans,Sangaste,Ants,6,6
John / Jaan / Jussi / Hans,Sangaste,Hans,1,1
John / Jaan / Jussi / Hans,Sangaste,Jaan/Jaani,6,3
John / Jaan / Jussi / Hans,Sangaste,John/St John,2,2
John / Jaan / Jussi / Hans,Sangaste,Juhan,2,1
John / Jaan / Jussi / Hans,Savonlinna,Jussi,5,5
John / Jaan / Jussi / Hans,Setumaa,Ants,2,1
John / Jaan / Jussi / Hans,Setumaa,Jaan/Jaani,5,3
John / Jaan / Jussi / Hans,Setumaa,John/St John,32,12
John / Jaan / Jussi / Hans,Siikajoki,Jussi,1,1
John / Jaan / Jussi / Hans,Siilinjärvi,Jussi,1,1
John / Jaan / Jussi / Hans,Simo,Jussi,1,1
John / Jaan / Jussi / Hans,Simuna,Ants,3,2
John / Jaan / Jussi / Hans,Simuna,Hans,4,3
John / Jaan / Jussi / Hans,Simuna,Jaan/Jaani,4,3
John / Jaan / Jussi / Hans,Simuna,John/St John,4,1
John / Jaan / Jussi / Hans,Simuna,Jussi,1,1
John / Jaan / Jussi / Hans,Soanlahti,Jussi,1,1
John / Jaan / Jussi / Hans,Soikkola,John/St John,4,3
John / Jaan / Jussi / Hans,Somerniemi,Jussi,1,1
John / Jaan / Jussi / Hans,Somero,John/St John,1,1
John / Jaan / Jussi / Hans,Somero,Jussi,4,3
John / Jaan / Jussi / Hans,Sonkajärvi,Jussi,4,4
John / Jaan / Jussi / Hans,Sortavala,Jussi,4,3
John / Jaan / Jussi / Hans,Sotkamo,Jussi,3,3
John / Jaan / Jussi / Hans,Soutjärvi,John/St John,1,1
John / Jaan / Jussi / Hans,Suistamo,John/St John,2,2
John / Jaan / Jussi / Hans,Suistamo,Jussi,4,3
John / Jaan / Jussi / Hans,Sulkava,Jussi,1,1
John / Jaan / Jussi / Hans,Suomusjärvi,Jussi,3,2
John / Jaan / Jussi / Hans,Suomussalmi,Jussi,1,1
John / Jaan / Jussi / Hans,Suonenjoki,John/St John,1,1
John / Jaan / Jussi / Hans,Suonenjoki,Jussi,4,3
John / Jaan / Jussi / Hans,Suure-Jaani,Ants,1,1
John / Jaan / Jussi / Hans,Suure-Jaani,Hans,4,4
John / Jaan / Jussi / Hans,Suure-Jaani,Jaan/Jaani,11,9
John / Jaan / Jussi / Hans,Suure-Jaani,John/St John,17,9
John / Jaan / Jussi / Hans,Suure-Jaani,Juhan,1,1
John / Jaan / Jussi / Hans,Suure-Jaani,Jussi,1,1
John / Jaan / Jussi / Hans,Sysmä,Jussi,4,4
John / Jaan / Jussi / Hans,Sääksmäki,Jussi,1,1
John / Jaan / Jussi / Hans,Taivassalo,Jussi,1,1
John / Jaan / Jussi / Hans,Tammela,Jussi,10,5
John / Jaan / Jussi / Hans,Tampere,Jussi,3,3
John / Jaan / Jussi / Hans,Tartu-Maarja,Hans,4,2
John / Jaan / Jussi / Hans,Tartu-Maarja,Jaan/Jaani,10,3
John / Jaan / Jussi / Hans,Tartu-Maarja,John/St John,2,1
John / Jaan / Jussi / Hans,Tartu-Maarja,Juhan,2,2
John / Jaan / Jussi / Hans,Tarvasjoki,John/St John,1,1
John / Jaan / Jussi / Hans,Tarvastu,Ants,15,7
John / Jaan / Jussi / Hans,Tarvastu,Hans,12,5
John / Jaan / Jussi / Hans,Tarvastu,Jaan/Jaani,4,3
John / Jaan / Jussi / Hans,Tarvastu,John/St John,7,5
John / Jaan / Jussi / Hans,Tarvastu,Juhan,4,2
John / Jaan / Jussi / Hans,Terijoki,Jussi,1,1
John / Jaan / Jussi / Hans,Tervo,Jussi,1,1
John / Jaan / Jussi / Hans,Tervola,John/St John,2,1
John / Jaan / Jussi / Hans,Teuva,Jussi,3,3
John / Jaan / Jussi / Hans,Tohmajärvi,Jussi,1,1
John / Jaan / Jussi / Hans,Tori,Ants,3,3
John / Jaan / Jussi / Hans,Tori,Hans,5,1
John / Jaan / Jussi / Hans,Tori,Jaan/Jaani,15,9
John / Jaan / Jussi / Hans,Tori,John/St John,5,4
John / Jaan / Jussi / Hans,Torma,Hans,1,1
John / Jaan / Jussi / Hans,Torma,Jaan/Jaani,6,4
John / Jaan / Jussi / Hans,Torma,John/St John,5,4
John / Jaan / Jussi / Hans,Torma,Jussi,1,1
John / Jaan / Jussi / Hans,Turku,John/St John,2,1
John / Jaan / Jussi / Hans,Turku,Jussi,1,1
John / Jaan / Jussi / Hans,Turtola,Jussi,4,4
John / Jaan / Jussi / Hans,Tuulos,Jussi,5,5
John / Jaan / Jussi / Hans,Tuupovaara,John/St John,1,1
John / Jaan / Jussi / Hans,Tuusniemi,Jussi,5,5
John / Jaan / Jussi / Hans,Tuusula,Jussi,3,2
John / Jaan / Jussi / Hans,Tyrväntö,Jussi,1,1
John / Jaan / Jussi / Hans,Tyrvää,Jussi,4,2
John / Jaan / Jussi / Hans,Tyrö,Jussi,1,1
John / Jaan / Jussi / Hans,Tytärsaari,Jussi,1,1
John / Jaan / Jussi / Hans,Tõstamaa,Ants,2,2
John / Jaan / Jussi / Hans,Tõstamaa,Jaan/Jaani,1,1
John / Jaan / Jussi / Hans,Tõstamaa,John/St John,3,2
John / Jaan / Jussi / Hans,Töysä,Jussi,4,3
John / Jaan / Jussi / Hans,Türi,Hans,7,4
John / Jaan / Jussi / Hans,Türi,Jaan/Jaani,3,3
John / Jaan / Jussi / Hans,Türi,John/St John,3,3
John / Jaan / Jussi / Hans,Türi,Juhan,2,1
John / Jaan / Jussi / Hans,Uhtua,Jussi,1,1
John / Jaan / Jussi / Hans,Ulvila,Jussi,1,1
John / Jaan / Jussi / Hans,Urjala,Jussi,4,4
John / Jaan / Jussi / Hans,Urvaste,Ants,4,2
John / Jaan / Jussi / Hans,Urvaste,Jaan/Jaani,3,3
John / Jaan / Jussi / Hans,Urvaste,John/St John,4,3
