feature_rank_by_size,semantic_name_group,area_name,macroRegion,langLabel,langCode,area_mentions,dominant_standard_lemma_category,dominant_mentions,dominant_share,variant_category_count,entropy,variant_distribution
7,Peter / Pietari / Peeter,Ranua,Finland/Savo-Karelia,Finnish,su,4,Pekka,2,0.5,2,0.6931,Pekka (2); Pietari (2)
7,Peter / Pietari / Peeter,Räisälä,Finland/Savo-Karelia,Finnish,su,4,Pietari,2,0.5,3,1.0397,Pietari (2); Other (1); Pekko (1)
7,Peter / Pietari / Peeter,Tuupovaara,Finland/Savo-Karelia,Finnish,su,4,Pietari,4,1.0,1,-0.0,Pietari (4)
7,Peter / Pietari / Peeter,Valkeasaari,Ingria,Finnish,su,4,Pietari,2,0.5,3,1.0397,Pietari (2); Other (1); Pekka (1)
7,Peter / Pietari / Peeter,Veteli,Finland/Savo-Karelia,Finnish,su,4,Pekka,3,0.75,2,0.5623,Pekka (3); Pietari (1)
7,Peter / Pietari / Peeter,Viipuri,Finland/Savo-Karelia,Finnish,su,4,Other,1,0.25,4,1.3863,Other (1); Pekka (1); Pekko (1); Pietari (1)
7,Peter / Pietari / Peeter,Alavus,Finland/Savo-Karelia,Finnish,su,3,Pekka,2,0.6666666666666666,2,0.6365,Pekka (2); Other (1)
7,Peter / Pietari / Peeter,Anseküla,Estonia core/west,North Estonian,viP,3,Peeter,3,1.0,1,-0.0,Peeter (3)
7,Peter / Pietari / Peeter,Hanila,Estonia core/west,North Estonian,viP,3,Peeter,3,1.0,1,-0.0,Peeter (3)
7,Peter / Pietari / Peeter,Heinjoki,Finland/Savo-Karelia,Finnish,su,3,Pietari,2,0.6666666666666666,2,0.6365,Pietari (2); Pekko (1)
7,Peter / Pietari / Peeter,Juuka,Finland/Savo-Karelia,Finnish,su,3,Pekka,2,0.6666666666666666,2,0.6365,Pekka (2); Pietari (1)
7,Peter / Pietari / Peeter,Jõelähtme,Estonia core/west,North Estonian,viP,3,Peeter,3,1.0,1,-0.0,Peeter (3)
7,Peter / Pietari / Peeter,Kambja,Estonia core/west,South Estonian,viE,3,Peeter,3,1.0,1,-0.0,Peeter (3)
7,Peter / Pietari / Peeter,Kangasniemi,Finland/Savo-Karelia,Finnish,su,3,Pekka,3,1.0,1,-0.0,Pekka (3)
7,Peter / Pietari / Peeter,Karula,South Estonia/Seto,South Estonian,viE,3,Peeter,2,0.6666666666666666,2,0.6365,Peeter (2); Other (1)
7,Peter / Pietari / Peeter,Karuna,Finland/Savo-Karelia,Finnish,su,3,Pietari,2,0.6666666666666666,2,0.6365,Pietari (2); Pekka (1)
7,Peter / Pietari / Peeter,Kauhava,Finland/Savo-Karelia,Finnish,su,3,Other,2,0.6666666666666666,2,0.6365,Other (2); Pietari (1)
7,Peter / Pietari / Peeter,Kaukola,Finland/Savo-Karelia,Finnish,su,3,Pekka,1,0.3333333333333333,3,1.0986,Pekka (1); Pekko (1); Pietari (1)
7,Peter / Pietari / Peeter,Kestilä,Finland/Savo-Karelia,Finnish,su,3,Pekka,3,1.0,1,-0.0,Pekka (3)
7,Peter / Pietari / Peeter,Kontokki,East Karelia/Veps/Tver,Karelian Proper,ka,3,Other,2,0.6666666666666666,2,0.6365,Other (2); Petri (1)
7,Peter / Pietari / Peeter,Kuhmo,Finland/Savo-Karelia,Finnish,su,3,Pekka,2,0.6666666666666666,2,0.6365,Pekka (2); Pietari (1)
7,Peter / Pietari / Peeter,Kuolemajärvi,Finland/Savo-Karelia,Finnish,su,3,Other,1,0.3333333333333333,3,1.0986,Other (1); Pekka (1); Pietari (1)
7,Peter / Pietari / Peeter,Lahti,Finland/Savo-Karelia,Finnish,su,3,Other,2,0.6666666666666666,2,0.6365,Other (2); Pietari (1)
7,Peter / Pietari / Peeter,Mäntyharju,Finland/Savo-Karelia,Finnish,su,3,Pekka,2,0.6666666666666666,2,0.6365,Pekka (2); Pietari (1)
7,Peter / Pietari / Peeter,Palamuse,Estonia core/west,North Estonian,viP,3,Peeter,3,1.0,1,-0.0,Peeter (3)
7,Peter / Pietari / Peeter,Parkano,Finland/Savo-Karelia,Finnish,su,3,Pietari,3,1.0,1,-0.0,Pietari (3)
7,Peter / Pietari / Peeter,Perniö,Finland/Savo-Karelia,Finnish,su,3,Pietari,3,1.0,1,-0.0,Pietari (3)
7,Peter / Pietari / Peeter,Pieksämäki,Finland/Savo-Karelia,Finnish,su,3,Pekka,3,1.0,1,-0.0,Pekka (3)
7,Peter / Pietari / Peeter,Pielisjärvi,Finland/Savo-Karelia,Finnish,su,3,Pekka,2,0.6666666666666666,2,0.6365,Pekka (2); Pietari (1)
7,Peter / Pietari / Peeter,Pori,Finland/Savo-Karelia,Finnish,su,3,Pekka,2,0.6666666666666666,2,0.6365,Pekka (2); Pietari (1)
7,Peter / Pietari / Peeter,Pudasjärvi,Finland/Savo-Karelia,Finnish,su,3,Other,1,0.3333333333333333,3,1.0986,Other (1); Pekka (1); Pietari (1)
7,Peter / Pietari / Peeter,Pulkkila,Finland/Savo-Karelia,Finnish,su,3,Other,3,1.0,1,-0.0,Other (3)
7,Peter / Pietari / Peeter,Pyhäselkä,Finland/Savo-Karelia,Finnish,su,3,Pekka,2,0.6666666666666666,2,0.6365,Pekka (2); Pietari (1)
7,Peter / Pietari / Peeter,Pöytyä,Finland/Savo-Karelia,Finnish,su,3,Pietari,2,0.6666666666666666,2,0.6365,Pietari (2); Pekka (1)
7,Peter / Pietari / Peeter,Pühalepa,Estonia core/west,North Estonian,viP,3,Peeter,3,1.0,1,-0.0,Peeter (3)
7,Peter / Pietari / Peeter,Rovaniemi,Finland/Savo-Karelia,Finnish,su,3,Petteri,2,0.6666666666666666,2,0.6365,Petteri (2); Pietari (1)
7,Peter / Pietari / Peeter,Saari,Finland/Savo-Karelia,Finnish,su,3,Pekka,3,1.0,1,-0.0,Pekka (3)
7,Peter / Pietari / Peeter,Sakkola,Finland/Savo-Karelia,Finnish,su,3,Pekko,3,1.0,1,-0.0,Pekko (3)
7,Peter / Pietari / Peeter,Savitaipale,Finland/Savo-Karelia,Finnish,su,3,Pietari,2,0.6666666666666666,2,0.6365,Pietari (2); Other (1)
7,Peter / Pietari / Peeter,Simuna,Estonia core/west,North Estonian,viP,3,Peeter,3,1.0,1,-0.0,Peeter (3)
7,Peter / Pietari / Peeter,Taipalsaari,Finland/Savo-Karelia,Finnish,su,3,Pekka,2,0.6666666666666666,2,0.6365,Pekka (2); Pietari (1)
7,Peter / Pietari / Peeter,Tampere,Finland/Savo-Karelia,Finnish,su,3,Pietari,3,1.0,1,-0.0,Pietari (3)
7,Peter / Pietari / Peeter,Tervola,Finland/Savo-Karelia,Finnish,su,3,Other,2,0.6666666666666666,2,0.6365,Other (2); Pekka (1)
7,Peter / Pietari / Peeter,Turku,Finland/Savo-Karelia,Finnish,su,3,Other,1,0.3333333333333333,3,1.0986,Other (1); Pekka (1); Pietari (1)
7,Peter / Pietari / Peeter,Tuulos,Finland/Savo-Karelia,Finnish,su,3,Pietari,2,0.6666666666666666,2,0.6365,Pietari (2); Pekka (1)
7,Peter / Pietari / Peeter,Tuusula,Finland/Savo-Karelia,Finnish,su,3,Other,2,0.6666666666666666,2,0.6365,Other (2); Pietari (1)
7,Peter / Pietari / Peeter,Tyrvää,Finland/Savo-Karelia,Finnish,su,3,Pietari,2,0.6666666666666666,2,0.6365,Pietari (2); Petteri (1)
7,Peter / Pietari / Peeter,Varkaus,Finland/Savo-Karelia,Finnish,su,3,Pietari,3,1.0,1,-0.0,Pietari (3)
7,Peter / Pietari / Peeter,Ylämaa,Finland/Savo-Karelia,Finnish,su,3,Other,1,0.3333333333333333,3,1.0986,Other (1); Pekka (1); Pietari (1)
7,Peter / Pietari / Peeter,Anjala,Finland/Savo-Karelia,Finnish,su,2,Pietari,2,1.0,1,-0.0,Pietari (2)
7,Peter / Pietari / Peeter,Hageri,Estonia core/west,North Estonian,viP,2,Peeter,1,0.5,2,0.6931,Peeter (1); Peetrus (1)
7,Peter / Pietari / Peeter,Harju-Jaani,Estonia core/west,North Estonian,viP,2,Peeter,2,1.0,1,-0.0,Peeter (2)
7,Peter / Pietari / Peeter,Hollola,Finland/Savo-Karelia,Finnish,su,2,Pietari,2,1.0,1,-0.0,Pietari (2)
7,Peter / Pietari / Peeter,Honkajoki,Finland/Savo-Karelia,Finnish,su,2,Other,2,1.0,1,-0.0,Other (2)
7,Peter / Pietari / Peeter,Hämeenlinna,Finland/Savo-Karelia,Finnish,su,2,Other,1,0.5,2,0.6931,Other (1); Pietari (1)
7,Peter / Pietari / Peeter,Iisaku,Estonia core/west,North Estonian,viP,2,Other,1,0.5,2,0.6931,Other (1); Peeter (1)
7,Peter / Pietari / Peeter,Johannes,Finland/Savo-Karelia,Finnish,su,2,Pietari,2,1.0,1,-0.0,Pietari (2)
7,Peter / Pietari / Peeter,Joutseno,Finland/Savo-Karelia,Finnish,su,2,Other,1,0.5,2,0.6931,Other (1); Pietari (1)
7,Peter / Pietari / Peeter,Kangasala,Finland/Savo-Karelia,Finnish,su,2,Pietari,2,1.0,1,-0.0,Pietari (2)
7,Peter / Pietari / Peeter,Kankaanpää,Finland/Savo-Karelia,Finnish,su,2,Other,1,0.5,2,0.6931,Other (1); Pietari (1)
7,Peter / Pietari / Peeter,Karja,Estonia core/west,North Estonian,viP,2,Peeter,2,1.0,1,-0.0,Peeter (2)
7,Peter / Pietari / Peeter,Karunki,Finland/Savo-Karelia,Finnish,su,2,Pekka,1,0.5,2,0.6931,Pekka (1); Pietari (1)
7,Peter / Pietari / Peeter,Kauhajoki,Finland/Savo-Karelia,Finnish,su,2,Other,2,1.0,1,-0.0,Other (2)
7,Peter / Pietari / Peeter,Kirvu,Finland/Savo-Karelia,Finnish,su,2,Pekka,1,0.5,2,0.6931,Pekka (1); Pekko (1)
7,Peter / Pietari / Peeter,Kullamaa,Estonia core/west,North Estonian,viP,2,Peeter,2,1.0,1,-0.0,Peeter (2)
7,Peter / Pietari / Peeter,Kursi,Estonia core/west,North Estonian,viP,2,Peeter,2,1.0,1,-0.0,Peeter (2)
7,Peter / Pietari / Peeter,Kuusjoki,Finland/Savo-Karelia,Finnish,su,2,Pietari,2,1.0,1,-0.0,Pietari (2)
7,Peter / Pietari / Peeter,Kuusjärvi,Finland/Savo-Karelia,Finnish,su,2,Pietari,2,1.0,1,-0.0,Pietari (2)
7,Peter / Pietari / Peeter,Kymi,Finland/Savo-Karelia,Finnish,su,2,Pietari,2,1.0,1,-0.0,Pietari (2)
7,Peter / Pietari / Peeter,Lapinlahti,Finland/Savo-Karelia,Finnish,su,2,Other,1,0.5,2,0.6931,Other (1); Pietari (1)
7,Peter / Pietari / Peeter,Liminka,Finland/Savo-Karelia,Finnish,su,2,Pekka,2,1.0,1,-0.0,Pekka (2)
7,Peter / Pietari / Peeter,Loppi,Finland/Savo-Karelia,Finnish,su,2,Pietari,2,1.0,1,-0.0,Pietari (2)
7,Peter / Pietari / Peeter,Lumivaara,Finland/Savo-Karelia,Finnish,su,2,Pekka,1,0.5,2,0.6931,Pekka (1); Pietari (1)
7,Peter / Pietari / Peeter,Längelmäki,Finland/Savo-Karelia,Finnish,su,2,Pietari,2,1.0,1,-0.0,Pietari (2)
7,Peter / Pietari / Peeter,Lääne-Nigula,Estonia core/west,North Estonian,viP,2,Peeter,2,1.0,1,-0.0,Peeter (2)
7,Peter / Pietari / Peeter,Lüganuse,Estonia core/west,North Estonian,viP,2,Peeter,2,1.0,1,-0.0,Peeter (2)
7,Peter / Pietari / Peeter,Maaria,Finland/Savo-Karelia,Finnish,su,2,Petteri,1,0.5,2,0.6931,Petteri (1); Pietari (1)
7,Peter / Pietari / Peeter,Merimasku,Finland/Savo-Karelia,Finnish,su,2,Pietari,2,1.0,1,-0.0,Pietari (2)
7,Peter / Pietari / Peeter,Muurla,Finland/Savo-Karelia,Finnish,su,2,Petteri,1,0.5,2,0.6931,Petteri (1); Pietari (1)
7,Peter / Pietari / Peeter,Nastola,Finland/Savo-Karelia,Finnish,su,2,Pietari,2,1.0,1,-0.0,Pietari (2)
7,Peter / Pietari / Peeter,Noormarkku,Finland/Savo-Karelia,Finnish,su,2,Pietari,2,1.0,1,-0.0,Pietari (2)
7,Peter / Pietari / Peeter,Pyhäjärvi Ol.,Finland/Savo-Karelia,Finnish,su,2,Pekka,2,1.0,1,-0.0,Pekka (2)
7,Peter / Pietari / Peeter,Pärnu-Jaagupi,Estonia core/west,North Estonian,viP,2,Other,1,0.5,2,0.6931,Other (1); Peeter (1)
7,Peter / Pietari / Peeter,Rautalampi,Finland/Savo-Karelia,Finnish,su,2,Pekka,2,1.0,1,-0.0,Pekka (2)
7,Peter / Pietari / Peeter,Reigi,Estonia core/west,North Estonian,viP,2,Peeter,1,0.5,2,0.6931,Peeter (1); Peetrus (1)
7,Peter / Pietari / Peeter,Renko,Finland/Savo-Karelia,Finnish,su,2,Pietari,2,1.0,1,-0.0,Pietari (2)
7,Peter / Pietari / Peeter,Ristijärvi,Finland/Savo-Karelia,Finnish,su,2,Pekka,2,1.0,1,-0.0,Pekka (2)
7,Peter / Pietari / Peeter,Ruokolahti,Finland/Savo-Karelia,Finnish,su,2,Pekko,1,0.5,2,0.6931,Pekko (1); Pietari (1)
7,Peter / Pietari / Peeter,Ruovesi,Finland/Savo-Karelia,Finnish,su,2,Pekka,1,0.5,2,0.6931,Pekka (1); Pietari (1)
7,Peter / Pietari / Peeter,Rõuge,South Estonia/Seto,South Estonian,viE,2,Peeter,2,1.0,1,-0.0,Peeter (2)
7,Peter / Pietari / Peeter,Sippola,Finland/Savo-Karelia,Finnish,su,2,Pekka,1,0.5,2,0.6931,Pekka (1); Pietari (1)
7,Peter / Pietari / Peeter,Skuoritsa,Ingria,Finnish,su,2,Pekko,1,0.5,2,0.6931,Pekko (1); Petri (1)
7,Peter / Pietari / Peeter,Somero,Finland/Savo-Karelia,Finnish,su,2,Pietari,2,1.0,1,-0.0,Pietari (2)
7,Peter / Pietari / Peeter,Soutjärvi,East Karelia/Veps/Tver,Veps,ve,2,Pietari,2,1.0,1,-0.0,Pietari (2)
7,Peter / Pietari / Peeter,Spankkova,Ingria,Finnish,su,2,Other,1,0.5,2,0.6931,Other (1); Pietari (1)
7,Peter / Pietari / Peeter,Säräisniemi,Finland/Savo-Karelia,Finnish,su,2,Pekka,2,1.0,1,-0.0,Pekka (2)
7,Peter / Pietari / Peeter,Säämäjärvi,East Karelia/Veps/Tver,Livvi-Karelian,ka,2,Pietari,2,1.0,1,-0.0,Pietari (2)
7,Peter / Pietari / Peeter,Terijoki,Finland/Savo-Karelia,Finnish,su,2,Other,1,0.5,2,0.6931,Other (1); Pekko (1)
7,Peter / Pietari / Peeter,Toksova,Ingria,Finnish,su,2,Pietari,2,1.0,1,-0.0,Pietari (2)
7,Peter / Pietari / Peeter,Uhtua,East Karelia/Veps/Tver,Karelian Proper,ka,2,Pekka,2,1.0,1,-0.0,Pekka (2)
7,Peter / Pietari / Peeter,Uusikirkko Tl.,Finland/Savo-Karelia,Finnish,su,2,Pietari,2,1.0,1,-0.0,Pietari (2)
7,Peter / Pietari / Peeter,Vahto,Finland/Savo-Karelia,Finnish,su,2,Pietari,2,1.0,1,-0.0,Pietari (2)
7,Peter / Pietari / Peeter,Valtimo,Finland/Savo-Karelia,Finnish,su,2,Pekka,2,1.0,1,-0.0,Pekka (2)
7,Peter / Pietari / Peeter,Varpaisjärvi,Finland/Savo-Karelia,Finnish,su,2,Pekka,2,1.0,1,-0.0,Pekka (2)
7,Peter / Pietari / Peeter,Vuoksela,Finland/Savo-Karelia,Finnish,su,2,Pekka,1,0.5,2,0.6931,Pekka (1); Pietari (1)
7,Peter / Pietari / Peeter,Ylikiiminki,Finland/Savo-Karelia,Finnish,su,2,Other,1,0.5,2,0.6931,Other (1); Pietari (1)
7,Peter / Pietari / Peeter,Audru,Estonia core/west,North Estonian,viP,1,Peeter,1,1.0,1,-0.0,Peeter (1)
7,Peter / Pietari / Peeter,Elimäki,Finland/Savo-Karelia,Finnish,su,1,Other,1,1.0,1,-0.0,Other (1)
7,Peter / Pietari / Peeter,Emmaste,Estonia core/west,North Estonian,viP,1,Peeter,1,1.0,1,-0.0,Peeter (1)
7,Peter / Pietari / Peeter,Enonkoski,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Eurajoki,Finland/Savo-Karelia,Finnish,su,1,Other,1,1.0,1,-0.0,Other (1)
7,Peter / Pietari / Peeter,Haapajärvi,Finland/Savo-Karelia,Finnish,su,1,Pekka,1,1.0,1,-0.0,Pekka (1)
7,Peter / Pietari / Peeter,Harjavalta,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Hartola,Finland/Savo-Karelia,Finnish,su,1,Pekka,1,1.0,1,-0.0,Pekka (1)
7,Peter / Pietari / Peeter,Hauho,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Hietamäki,Ingria,Finnish,su,1,Other,1,1.0,1,-0.0,Other (1)
7,Peter / Pietari / Peeter,Hiitola,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Hirvensalmi,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Hyvinkää,Finland/Savo-Karelia,Finnish,su,1,Other,1,1.0,1,-0.0,Other (1)
7,Peter / Pietari / Peeter,Häädemeeste,Estonia core/west,North Estonian,viP,1,Peeter,1,1.0,1,-0.0,Peeter (1)
7,Peter / Pietari / Peeter,Ilmajoki,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Isojoki,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Jaani,Estonia core/west,North Estonian,viP,1,Peeter,1,1.0,1,-0.0,Peeter (1)
7,Peter / Pietari / Peeter,Jalasjärvi,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Janakkala,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Joensuu,Finland/Savo-Karelia,Finnish,su,1,Pekka,1,1.0,1,-0.0,Pekka (1)
7,Peter / Pietari / Peeter,Jurva,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Jällivaara,Finland/Savo-Karelia,Tornedalen Finnish,su,1,Petteri,1,1.0,1,-0.0,Petteri (1)
7,Peter / Pietari / Peeter,Jüri,Estonia core/west,North Estonian,viP,1,Peeter,1,1.0,1,-0.0,Peeter (1)
7,Peter / Pietari / Peeter,Kaarina,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Kaarma,Estonia core/west,North Estonian,viP,1,Peeter,1,1.0,1,-0.0,Peeter (1)
7,Peter / Pietari / Peeter,Kalvola,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Karstula,Finland/Savo-Karelia,Finnish,su,1,Pekka,1,1.0,1,-0.0,Pekka (1)
7,Peter / Pietari / Peeter,Karuse,Estonia core/west,North Estonian,viP,1,Peeter,1,1.0,1,-0.0,Peeter (1)
7,Peter / Pietari / Peeter,Kaustinen,Finland/Savo-Karelia,Finnish,su,1,Other,1,1.0,1,-0.0,Other (1)
7,Peter / Pietari / Peeter,Keikyä,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Keila,Estonia core/west,North Estonian,viP,1,Peeter,1,1.0,1,-0.0,Peeter (1)
7,Peter / Pietari / Peeter,Kiikka,Finland/Savo-Karelia,Finnish,su,1,Petteri,1,1.0,1,-0.0,Petteri (1)
7,Peter / Pietari / Peeter,Kiikoinen,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Kisko,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Kiukainen,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Kodavere,Estonia core/west,North Estonian,viP,1,Peeter,1,1.0,1,-0.0,Peeter (1)
7,Peter / Pietari / Peeter,Konnevesi,Finland/Savo-Karelia,Finnish,su,1,Pekka,1,1.0,1,-0.0,Pekka (1)
7,Peter / Pietari / Peeter,Koprina,Ingria,Finnish,su,1,Pekka,1,1.0,1,-0.0,Pekka (1)
7,Peter / Pietari / Peeter,Kupanitsa,Ingria,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Kurkijoki,Finland/Savo-Karelia,Finnish,su,1,Petteri,1,1.0,1,-0.0,Petteri (1)
7,Peter / Pietari / Peeter,Käina,Estonia core/west,North Estonian,viP,1,Peeter,1,1.0,1,-0.0,Peeter (1)
7,Peter / Pietari / Peeter,Käkisalmi,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Lapinjärvi,Finland/Savo-Karelia,Outside selected Finnic areas,ru,1,Other,1,1.0,1,-0.0,Other (1)
7,Peter / Pietari / Peeter,Lappajärvi,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Lapua,Finland/Savo-Karelia,Finnish,su,1,Pekka,1,1.0,1,-0.0,Pekka (1)
7,Peter / Pietari / Peeter,Lapväärtti,Finland/Savo-Karelia,Outside selected Finnic areas,ru,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Laukaa,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Lavansaari,Finland/Savo-Karelia,Finnish,su,1,Pekka,1,1.0,1,-0.0,Pekka (1)
7,Peter / Pietari / Peeter,Lekvattnet,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Lieto,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Luhanka,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Markkova,Ingria,Finnish,suI,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Martna,Estonia core/west,North Estonian,viP,1,Peeter,1,1.0,1,-0.0,Peeter (1)
7,Peter / Pietari / Peeter,Merijärvi,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Merikarvia,Finland/Savo-Karelia,Outside selected Finnic areas,ru,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Messukylä,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Miehikkälä,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Mikkeli,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Muhos,Finland/Savo-Karelia,Finnish,su,1,Pekka,1,1.0,1,-0.0,Pekka (1)
7,Peter / Pietari / Peeter,Muonio,Finland/Savo-Karelia,Finnish,su,1,Petteri,1,1.0,1,-0.0,Petteri (1)
7,Peter / Pietari / Peeter,Mustjala,Estonia core/west,North Estonian,viP,1,Peeter,1,1.0,1,-0.0,Peeter (1)
7,Peter / Pietari / Peeter,Mäntsälä,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Mänttä,Finland/Savo-Karelia,Finnish,su,1,Other,1,1.0,1,-0.0,Other (1)
7,Peter / Pietari / Peeter,Märjamaa,Estonia core/west,North Estonian,viP,1,Peeter,1,1.0,1,-0.0,Peeter (1)
7,Peter / Pietari / Peeter,Nekkula,East Karelia/Veps/Tver,Karelian Proper,ka,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Nurmijärvi,Finland/Savo-Karelia,Finnish,su,1,Other,1,1.0,1,-0.0,Other (1)
7,Peter / Pietari / Peeter,Oulanka,East Karelia/Veps/Tver,Karelian Proper,ka,1,Other,1,1.0,1,-0.0,Other (1)
7,Peter / Pietari / Peeter,Oulunsalo,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Paatene,East Karelia/Veps/Tver,Karelian Proper,kaV,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Paavola,Finland/Savo-Karelia,Finnish,su,1,Pekka,1,1.0,1,-0.0,Pekka (1)
7,Peter / Pietari / Peeter,Paltamo,Finland/Savo-Karelia,Finnish,su,1,Pekka,1,1.0,1,-0.0,Pekka (1)
7,Peter / Pietari / Peeter,Pertteli,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Pihtipudas,Finland/Savo-Karelia,Finnish,su,1,Pekka,1,1.0,1,-0.0,Pekka (1)
7,Peter / Pietari / Peeter,Puolanka,Finland/Savo-Karelia,Finnish,su,1,Pekka,1,1.0,1,-0.0,Pekka (1)
7,Peter / Pietari / Peeter,Pyhäjärvi Ul.,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Pyhäranta,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Pylkönmäki,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Rautu,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Ropsu,Ingria,Finnish,su,1,Other,1,1.0,1,-0.0,Other (1)
7,Peter / Pietari / Peeter,Salo,Finland/Savo-Karelia,Finnish,su,1,Pekka,1,1.0,1,-0.0,Pekka (1)
7,Peter / Pietari / Peeter,Sauvo,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Siilinjärvi,Finland/Savo-Karelia,Finnish,su,1,Pekka,1,1.0,1,-0.0,Pekka (1)
7,Peter / Pietari / Peeter,Sodankylä,Finland/Savo-Karelia,Finnish,su,1,Petteri,1,1.0,1,-0.0,Petteri (1)
7,Peter / Pietari / Peeter,Somerniemi,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Sulkava,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
7,Peter / Pietari / Peeter,Suomusjärvi,Finland/Savo-Karelia,Finnish,su,1,Pietari,1,1.0,1,-0.0,Pietari (1)
