feature_rank_by_size,semantic_name_group,english_variant,area_name,macroRegion,langLabel,langCode,county,place_name,p_id,v_id,v_pos,w_pos,word,word_normalised,local_lemma,standard_lemma,root,word_in_english
9,Ilmarinen,Ilmarinen,Ruskeala,East Karelia/Veps/Tver,Finnish,su,Laatokan Karjala (Raja-Karjala),Ruskeala,280590,3498576,7,4,ilmarisen,Ilmarisen,Ilmarinen,Ilmarinen,ilma & rinen (suffix),Ilmarinen's
6,Anna / Anne / Ann / Anni,Anna,Tuusula,Finland/Savo-Karelia,Finnish,su,Uusimaa,Tuusula,280608,2979201,2,1,annun,annun,annu-n,annu,Anneli/Anna (hypocoristic),Anna/Annu
6,Anna / Anne / Ann / Anni,Anni/Annie,Kittilä,Finland/Savo-Karelia,Finnish,su,Peräpohjola,Kittilä,280686,3499272,1,1,anni,Anni,anni,Anna,Anna (diminutive),Annie
6,Anna / Anne / Ann / Anni,Anni/Annie,Petsamo,East Karelia/Veps/Tver,Finnish,su,Muurmanni,Petsamo,280686,3499272,1,1,anni,Anni,anni,Anna,Anna (diminutive),Annie
6,Anna / Anne / Ann / Anni,Anni/Annie,Uhtua,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Uhtua,280686,3499272,1,1,anni,Anni,anni,Anna,Anna (diminutive),Annie
1,Mary / Maria / Maarja / Mari,Mary,Hailuoto,Finland/Savo-Karelia,Finnish,su,Pohjois-Pohjanmaa,Hailuoto,280696,3499400,2,1,mariaja,Mariaja,Mariaja,Maria,Maria,Mary
5,Jesus / Christ,Jesus,Hailuoto,Finland/Savo-Karelia,Finnish,su,Pohjois-Pohjanmaa,Hailuoto,280696,3499404,7,2,jiesus,Jeesus,Jeesus,Jeesus,Iēsous (Greek),Jesus
7,Peter / Pietari / Peeter,Peter,Muolaa,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Muolaa,280739,3499617,1,4,Pekka,Pekka,Pekka,Pekka,Pekka (hypocoristic of Pietari/Petrus),Peter
3,John / Jaan / Jussi / Hans,Jussi,Muolaa,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Muolaa,280740,3499619,1,1,jussi,Jussi,Jussi,Jussi,Jussi (proper noun),Jussi
3,John / Jaan / Jussi / Hans,Jussi,Muolaa,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Muolaa,280740,3499619,1,4,jussi,Jussi,Jussi,Jussi,Jussi (proper noun),Jussi
1,Mary / Maria / Maarja / Mari,Mari,Muolaa,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Muolaa,280741,3499623,1,3,mari,Mari,Mari,Mari,Mari,Mari
7,Peter / Pietari / Peeter,Peter,Muolaa,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Muolaa,280747,3499639,3,1,pitkäpietari,pitkäpietari,pitkäpietari,pitkäpietari,pitkä & Pietari,Long-Peter
1,Mary / Maria / Maarja / Mari,Mary,Soikkola,Ingria,Ingrian,in,Länsi-Inkeri,Soikkola,280836,3500092,43,1,maariain,Marian,maariain,Marian,Maria & -in (gen pl),Mary's
1,Mary / Maria / Maarja / Mari,Maija/Maie,Soikkola,Ingria,Ingrian,in,Länsi-Inkeri,Soikkola,280856,3500662,29,2,maijan,Maijan,maijan,Maija,Maija,Maija's
1,Mary / Maria / Maarja / Mari,Maija/Maie,Soikkola,Ingria,Ingrian,in,Länsi-Inkeri,Soikkola,280856,3500664,31,1,maijan,Maijan,maijan,Maija,Maija,Maija's
7,Peter / Pietari / Peeter,Peter,Soikkola,Ingria,Ingrian,in,Länsi-Inkeri,Soikkola,280867,3500756,2,2,pedro,Pietari,Pedro,Pietari,Pietari,Peter
5,Jesus / Christ,Jesus,Soikkola,Ingria,Ingrian,in,Länsi-Inkeri,Soikkola,280868,3500900,6,1,Keesus,Jeesus,Keesus,Jeesus,Jeesus,Jesus
7,Peter / Pietari / Peeter,Peter,Soikkola,Ingria,Ingrian,in,Länsi-Inkeri,Soikkola,280884,198779,2,2,Pedro,Pietari,Pedro,Pietari,Petrus (Latin),Peter
2,Martin / Mart / Märt,Martin,Hietamäki,Ingria,Finnish,su,Keski-Inkeri,Hietamäki,280893,3440554,1,1,Martti,Martti,Martti,Martti,Martin (via Swedish),Martin
1,Mary / Maria / Maarja / Mari,Mari,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,280911,3501624,6,2,Marin,Marin,Mari,Mari,Mari,Mari's
7,Peter / Pietari / Peeter,Peter,Spankkova,Ingria,Finnish,su,Keski-Inkeri,Spankkova,280960,3502211,3,3,pitkäpietar,Pitkä-Pietari,pitkäpietar,Pitkä-Pietari,pitkä & Pietari,Long-Peter
5,Jesus / Christ,Jesus,Spankkova,Ingria,Finnish,su,Keski-Inkeri,Spankkova,280964,3502225,2,1,jeesus,Jeesus,Jeesus,Jeesus,Jeesus (loanword),Jesus
6,Anna / Anne / Ann / Anni,Anni/Annie,Tyrväntö,Finland/Savo-Karelia,Finnish,su,Häme,Tyrväntö,281064,3502663,1,1,annin,Annin,Annin,Anni,Ann (Germanic name),Anni's
8,Väinämöinen,Väinämöinen,Kiimaisjärvi,East Karelia/Veps/Tver,Karelian Proper,ka,Aunus,Kiimaisjärvi,281142,22529,6,3,väinämöinen,Väinämöinen,Väinämöinen,Väinämöinen,Proper name,Väinämöinen
1,Mary / Maria / Maarja / Mari,Mary,Korpiselkä,East Karelia/Veps/Tver,Karelian Proper,ka,Laatokan Karjala (Raja-Karjala),Korpiselkä,281144,3502954,15,4,maaria,Maaria,Maaria,Maaria,Maria,Mary
3,John / Jaan / Jussi / Hans,Jussi,Mäntsälä,Finland/Savo-Karelia,Finnish,su,Uusimaa,Mäntsälä,281345,3503628,14,3,Jussi,Jussi,Jussi,Jussi,Hebrew *Yochanan,Jussi
10,Lemminkäinen,Lemminkäinen,Suojärvi,East Karelia/Veps/Tver,Finnish,su,Laatokan Karjala (Raja-Karjala),Suojärvi,281421,652830,65,1,lemminkäisen,Lemminkäisen,Lemminkäinen,Lemminkäinen,Lemminkäinen,Lemminkäinen's
1,Mary / Maria / Maarja / Mari,Mary,Suojärvi,East Karelia/Veps/Tver,Finnish,su,Laatokan Karjala (Raja-Karjala),Suojärvi,281460,3505591,2,2,maaria,Maaria,Maaria,Maria,Maria,Mary
1,Mary / Maria / Maarja / Mari,Mary,Suojärvi,East Karelia/Veps/Tver,Finnish,su,Laatokan Karjala (Raja-Karjala),Suojärvi,281460,3505620,31,2,maria,Maria,Maria,Maria,Maria,Mary
7,Peter / Pietari / Peeter,Peter,Suojärvi,East Karelia/Veps/Tver,Finnish,su,Laatokan Karjala (Raja-Karjala),Suojärvi,281481,3505835,1,1,pedri,Petri,Pedri,Pietari,Petrus (via Slavic),Peter
9,Ilmarinen,Ilmarinen,Suojärvi,East Karelia/Veps/Tver,Finnish,su,Laatokan Karjala (Raja-Karjala),Suojärvi,281482,3505850,2,3,ilmarini,Ilmarisen,Ilmarini,Ilmarinen,Ilmarinen,Ilmarinen's
9,Ilmarinen,Ilmarinen,Suojärvi,East Karelia/Veps/Tver,Finnish,su,Laatokan Karjala (Raja-Karjala),Suojärvi,281482,3505865,17,2,ilmarini,Ilmarisen,ilmarini,Ilmarinen,Ilmarinen,Ilmarinen's
8,Väinämöinen,Väinämöinen,Suojärvi,East Karelia/Veps/Tver,Finnish,su,Laatokan Karjala (Raja-Karjala),Suojärvi,281482,3505871,24,3,viinämöni,Väinämöisen,viinämöni,Väinämöinen,Väinämöinen,Väinämöinen's
9,Ilmarinen,Ilmarinen,Suojärvi,East Karelia/Veps/Tver,Finnish,su,Laatokan Karjala (Raja-Karjala),Suojärvi,281482,3505876,30,3,ilmarini,Ilmarisen,ilmarini,Ilmarinen,Ilmarinen,Ilmarinen's
2,Martin / Mart / Märt,Martin,Vuole,Ingria,Finnish,su,Itä- ja Pohjois-Inkeri,Vuole,281535,1121730,2,1,Martti,Martti,Martti,Martti,Martti (loan from Latin Martinus),Martin
3,John / Jaan / Jussi / Hans,Jussi,Rautu,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Rautu,281564,3506860,1,1,Jussi,Jussi,Jussi,Jussi,Jussi (proper noun),Jussi
7,Peter / Pietari / Peeter,Peter,Anjala,Finland/Savo-Karelia,Finnish,su,Uusimaa,Anjala,281572,3396986,4,2,pietar,Pietarin,Pietari,Pietari,Pietari,Peter's
6,Anna / Anne / Ann / Anni,Anni/Annie,Pyhäjärvi Ul.,Finland/Savo-Karelia,Finnish,su,Uusimaa,Pyhäjärvi Ul,281688,3507542,2,1,anni,Anni,Anni,Anni,Ann (Germanic origin),Anni
7,Peter / Pietari / Peeter,Peter,Vehkalahti,Finland/Savo-Karelia,Finnish,su,Uusimaa,Vehkalahti,281703,3507590,6,1,pitkäpietar,Pitkäpietari,pitkäpietar,pitkäpietari,pitkä & Pietari,Long-Peter
1,Mary / Maria / Maarja / Mari,Mary,Kuhmo,Finland/Savo-Karelia,Finnish,su,Kainuu,Kuhmo,281707,3507610,4,2,maariaan,Maariaan,Maaria,Maaria,Maria (Finnish Marian variation),Mary
1,Mary / Maria / Maarja / Mari,Mary,Kuhmo,Finland/Savo-Karelia,Finnish,su,Kainuu,Kuhmo,281707,3507611,5,1,maariasta,Maariasta,Maaria,Maaria,Maria,from Mary
7,Peter / Pietari / Peeter,Pekka/Pekko,Koivisto,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Koivisto,281729,3507824,2,2,Pekko,Pekko,Pekko,Pekka,Pekka,Pekko
4,Catherine / Kadri / Katri,Catherine/Katherine,Valtimo,Finland/Savo-Karelia,Finnish,su,Pohjois-Karjala,Valtimo,281790,3509106,2,1,Katriina,Katriina,Katriina,Katriina,Katharina (via Germanic),Katherine
1,Mary / Maria / Maarja / Mari,Mary,Kuusamo,Finland/Savo-Karelia,Finnish,su,Kainuu,Kuusamo,281815,3509323,6,2,maaria,Maaria,Maaria,Maria,Maria,Mary
5,Jesus / Christ,Jesus,Vuokkiniemi,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Vuokkiniemi,281844,3464157,16,2,kiesuksen,Kiesuksen,Kiesus,Jeesus,Jeesus,Kiesus's
4,Catherine / Kadri / Katri,Kaisa/Kaie,Kajaani,Finland/Savo-Karelia,Finnish,su,Kainuu,Kajaani,281898,3510088,28,3,kaisalle,Kaisalle,Kaisa,Kaisa,Kaisa,to-Kaisa
4,Catherine / Kadri / Katri,Kaisa/Kaie,Puolanka,Finland/Savo-Karelia,Finnish,su,Kainuu,Puolanka,281898,3510088,28,3,kaisalle,Kaisalle,Kaisa,Kaisa,Kaisa,to-Kaisa
4,Catherine / Kadri / Katri,Kaisa/Kaie,Kajaani,Finland/Savo-Karelia,Finnish,su,Kainuu,Kajaani,281898,3510089,29,1,kaisapa,Kaisa+pa,Kaisa+pa,Kaisa+pa,Kaisa,Kaisa-EMPH
4,Catherine / Kadri / Katri,Kaisa/Kaie,Puolanka,Finland/Savo-Karelia,Finnish,su,Kainuu,Puolanka,281898,3510089,29,1,kaisapa,Kaisa+pa,Kaisa+pa,Kaisa+pa,Kaisa,Kaisa-EMPH
9,Ilmarinen,Ilmarinen,Suomussalmi,Finland/Savo-Karelia,Finnish,su,Kainuu,Suomussalmi,281924,3510253,2,3,ilmarinen,Ilmarinen,Ilmarinen,Ilmarinen,Ilma-rinen (Ilma 'air' + agent suffix),Ilmarinen
9,Ilmarinen,Ilmarinen,Suomussalmi,Finland/Savo-Karelia,Finnish,su,Kainuu,Suomussalmi,281924,3510257,7,4,ilmarisen,Ilmarisen,Ilmarise-n,Ilmarinen,Ilma-rinen,Ilmarinen's
9,Ilmarinen,Ilmarinen,Suomussalmi,Finland/Savo-Karelia,Finnish,su,Kainuu,Suomussalmi,281924,3510259,9,4,ilmarinen,Ilmarinen,Ilmarinen,Ilmarinen,Ilma-rinen,Ilmarinen
9,Ilmarinen,Ilmarinen,Suomussalmi,Finland/Savo-Karelia,Finnish,su,Kainuu,Suomussalmi,281924,3510269,19,3,ilmarinen,Ilmarinen,Ilmarinen,Ilmarinen,Ilma-rinen,Ilmarinen
9,Ilmarinen,Ilmarinen,Suomussalmi,Finland/Savo-Karelia,Finnish,su,Kainuu,Suomussalmi,281924,3510269,26,3,ilmarinen,Ilmarinen,Ilmarinen,Ilmarinen,Ilma-rinen,Ilmarinen
9,Ilmarinen,Ilmarinen,Suomussalmi,Finland/Savo-Karelia,Finnish,su,Kainuu,Suomussalmi,281924,3510279,31,3,ilmarinen,Ilmarinen,Ilmarinen,Ilmarinen,Ilma-rinen,Ilmarinen
9,Ilmarinen,Ilmarinen,Suomussalmi,Finland/Savo-Karelia,Finnish,su,Kainuu,Suomussalmi,281924,3510288,42,4,ilmarinen,Ilmarinen,Ilmarinen,Ilmarinen,Ilma-rinen,Ilmarinen
9,Ilmarinen,Ilmarinen,Suomussalmi,Finland/Savo-Karelia,Finnish,su,Kainuu,Suomussalmi,281924,3510292,48,3,ilmarinen,Ilmarinen,Ilmarinen,Ilmarinen,Ilma-rinen,Ilmarinen
1,Mary / Maria / Maarja / Mari,Mary,Savonranta,Finland/Savo-Karelia,Finnish,su,Etelä-Savo,Savonranta,281948,71541,40,2,Maaria,Maaria,Maaria,Maaria,Maria,Mary
2,Martin / Mart / Märt,Martin,Kiestinki,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Kiestinki,281950,3510963,30,2,martin,Martin,Martti-n,Martti,Martti,of Martin
7,Peter / Pietari / Peeter,Peter,Oulanka,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Oulanka,281982,3511267,4,3,pietarinmoalaine,pietarinmolainen,pietarinmolainen,pietarinmolainen,Pietari & moa & -lainen,Peter's land-dweller
6,Anna / Anne / Ann / Anni,Anna,Oulanka,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Oulanka,281997,3511363,3,5,annill,Annilla,annil,Anna,Anna,at Anna's
6,Anna / Anne / Ann / Anni,Anna,Oulanka,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Oulanka,281997,3511366,6,5,annill,Annilla,annil,Anna,Anna,at Anna's
6,Anna / Anne / Ann / Anni,Ann,Kiestinki,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Kiestinki,282033,3511778,7,5,annin,Annin,Anna+n,Annan,Anna (loan),Ann's
6,Anna / Anne / Ann / Anni,Ann,Kiestinki,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Kiestinki,282033,3511779,8,7,annin,Annin,Anna+n,Annan,Anna (loan),Ann's
1,Mary / Maria / Maarja / Mari,Mary,Uhtua,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Uhtua,282047,3511852,2,2,moarien,Marian,Moaria,Marian,Maria/maa,Mary's / Earth's
1,Mary / Maria / Maarja / Mari,Mary,Uhtua,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Uhtua,282047,3511854,4,1,moarien,Marian,Moaria,Marian,Maria/maa,Mary's / Earth's
8,Väinämöinen,Väinämöinen,Räisälä,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Räisälä,282113,3512482,1,1,wäinämöisen,Väinämöisen,Wäinämöinen,Väinämöinen,Väinämöinen (proper name),Väinämöinen's
1,Mary / Maria / Maarja / Mari,Mari,Räisälä,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Räisälä,282117,3512531,4,1,marilass,Marilassa,Marilassa,Marilla,Mari (proper name) + -lla (adessive),at Mari's
1,Mary / Maria / Maarja / Mari,Mari,Räisälä,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Räisälä,282117,3512531,4,3,marilass,Marilassa,Marilassa,Marilla,Mari + -lla,at Mari's
7,Peter / Pietari / Peeter,Pekka/Pekko,Räisälä,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Räisälä,282123,3512627,11,3,kososepekko,Kosose-Pekko,Kosose-Pekko,Kosose-Pekko,Kosose & Pekko,Kosose-Pekko
1,Mary / Maria / Maarja / Mari,Mary,Posio,Finland/Savo-Karelia,Finnish,su,Kainuu,Posio,282163,2886490,4,2,maaria,Maaria,Maaria,Maria,Maria,Mary
7,Peter / Pietari / Peeter,Petteri/Pietari,Noormarkku,Finland/Savo-Karelia,Finnish,su,Satakunta,Noormarkku,282241,3513583,5,4,pietarista,Pietarista,Pietari,Pietari,Pietari,from Pietari
1,Mary / Maria / Maarja / Mari,Maija/Maie,Ruovesi,Finland/Savo-Karelia,Finnish,su,Satakunta,Ruovesi,282255,3513622,1,4,maijaa,Maijaa,Maija,Maija,Maija,Maija
1,Mary / Maria / Maarja / Mari,Maija/Maie,Ruovesi,Finland/Savo-Karelia,Finnish,su,Satakunta,Ruovesi,282255,3513623,2,4,maijaa,Maijaa,Maija,Maija,Maija,Maija
4,Catherine / Kadri / Katri,Kaisa/Kaie,Ruovesi,Finland/Savo-Karelia,Finnish,su,Satakunta,Ruovesi,282268,3513856,8,1,kaisan,Kaisan,Kaisa,Kaisa,Kaisa,Kaisa's
3,John / Jaan / Jussi / Hans,Jussi,Yläne,Finland/Savo-Karelia,Finnish,su,Varsinais-Suomi,Yläne,282288,3513978,1,1,Jussi,Jussi,Jussi,Jussi,Proper name,Jussi
3,John / Jaan / Jussi / Hans,Jussi,Yläne,Finland/Savo-Karelia,Finnish,su,Varsinais-Suomi,Yläne,282288,3513979,2,1,Jullis,Jussis,Jussis,Jussi,Jussi & -s,Jussi
3,John / Jaan / Jussi / Hans,Jussi,Yläne,Finland/Savo-Karelia,Finnish,su,Varsinais-Suomi,Yläne,282288,3513979,2,3,jussis,Jussien,Jussien,Jussi,Jussi & -en,of Jussi
5,Jesus / Christ,Christ,Yläne,Finland/Savo-Karelia,Finnish,su,Varsinais-Suomi,Yläne,282290,3513989,5,3,kristus,Kristus,Kristus,Kristus,Kristus,Christ
1,Mary / Maria / Maarja / Mari,Maija/Maie,Rovaniemi,Finland/Savo-Karelia,Finnish,su,Peräpohjola,Rovaniemi,282303,3514025,3,6,maija,Maija,Maija,Maija,Maija (proper name),Maija
6,Anna / Anne / Ann / Anni,Anni/Annie,Rovaniemi,Finland/Savo-Karelia,Finnish,su,Peräpohjola,Rovaniemi,282303,3484305,4,2,anni,Anni,Anni,Anni,Anni (proper name),Anni
1,Mary / Maria / Maarja / Mari,Maria/Maaria,Rovaniemi,Finland/Savo-Karelia,Finnish,su,Peräpohjola,Rovaniemi,282306,3514036,4,3,maariaan,maariaan,maaria,Maaria,Maaria,Maaria
1,Mary / Maria / Maarja / Mari,Maria/Maaria,Rovaniemi,Finland/Savo-Karelia,Finnish,su,Peräpohjola,Rovaniemi,282306,3514037,5,1,mariasta,mariasta,maria,Maria,Maria,Maria
5,Jesus / Christ,Jesus,Vähäkyrö,Finland/Savo-Karelia,Finnish,su,Etelä-Pohjanmaa,Vähäkyrö,282309,3514079,1,4,jesuxen,Jeesuksen,jesux,Jeesus,Jeesus,Jesus's
5,Jesus / Christ,Christ,Vähäkyrö,Finland/Savo-Karelia,Finnish,su,Etelä-Pohjanmaa,Vähäkyrö,282309,3514079,1,5,christuxen,Kristuksen,christux,Kristus,Kristus,Christ's
5,Jesus / Christ,Jesus,Vähäkyrö,Finland/Savo-Karelia,Finnish,su,Etelä-Pohjanmaa,Vähäkyrö,282309,3514082,4,4,jesuxen,Jeesuksen,jesux,Jeesus,Jeesus,Jesus's
5,Jesus / Christ,Christ,Vähäkyrö,Finland/Savo-Karelia,Finnish,su,Etelä-Pohjanmaa,Vähäkyrö,282309,3514082,4,5,christuxen,Kristuksen,christux,Kristus,Kristus,Christ's
5,Jesus / Christ,Christ,Vähäkyrö,Finland/Savo-Karelia,Finnish,su,Etelä-Pohjanmaa,Vähäkyrö,282309,3514088,10,5,christ,Kristus,christ,Kristus,Kristus,Christ
5,Jesus / Christ,Jesus,Tytärsaari,Finland/Savo-Karelia,Finnish,su,Etelä-Karjala,Tytärsaari,282331,3514189,2,2,jeesus,Jeesus,Jeesus,Jeesus,Jeesus,Jesus
8,Väinämöinen,Väinämöinen,Uhtua,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Uhtua,282394,3516238,13,4,väinämöistä,Väinämöisestä,väinämöistä,Väinämöinen,Väinämöinen,from Väinämöinen
8,Väinämöinen,Väinämöinen,Uhtua,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Uhtua,282394,3516264,49,4,väinämöinen,Väinämöinen,väinämöinen,Väinämöinen,Väinämöinen,Väinämöinen
8,Väinämöinen,Väinämöinen,Uhtua,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Uhtua,282394,930360,75,3,väinämöinen,Väinämöinen,väinämöinen,Väinämöinen,Väinämöinen,Väinämöinen
8,Väinämöinen,Väinämöinen,Uhtua,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Uhtua,282394,3516287,81,1,väinämöisen,Väinämöisen,väinämöise-n,Väinämöinen,Väinämöinen,Väinämöinen's
8,Väinämöinen,Väinämöinen,Uhtua,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Uhtua,282394,3516288,82,1,väinämöisen,Väinämöisen,väinämöise-n,Väinämöinen,Väinämöinen,Väinämöinen's
8,Väinämöinen,Väinämöinen,Ilomantsi,Finland/Savo-Karelia,Finnish,su,Pohjois-Karjala,Ilomantsi,282419,3517414,3,3,väinämöisen,Väinämöisen,Väinämöinen,Väinämöinen,Väinämöinen,Väinämöinen's
5,Jesus / Christ,Jesus,Ilomantsi,Finland/Savo-Karelia,Finnish,su,Pohjois-Karjala,Ilomantsi,282419,3517419,8,2,jiesus,Jeesus,Jeesus,Jeesus,Jeesus,Jesus
8,Väinämöinen,Väinö/Väinämö,Ilomantsi,Finland/Savo-Karelia,Finnish,su,Pohjois-Karjala,Ilomantsi,282419,3517430,19,1,väinön,Väinön,Väinö,Väinö,Väinö,Väinö's
5,Jesus / Christ,Jesus,Pielisjärvi,Finland/Savo-Karelia,Finnish,su,Pohjois-Karjala,Pielisjärvi,282430,3065146,5,1,Jesu,Jeesu,Jeesu,Jeesus,Jeesus,Jesus
5,Jesus / Christ,Jesus,Pielisjärvi,Finland/Savo-Karelia,Finnish,su,Pohjois-Karjala,Pielisjärvi,282430,3065146,11,1,Jesu,Jeesu,Jeesu,Jeesus,Jeesus,Jesus
5,Jesus / Christ,Jesus,Pielisjärvi,Finland/Savo-Karelia,Finnish,su,Pohjois-Karjala,Pielisjärvi,282430,3517749,18,2,Jesu,Jeesu,Jeesu,Jeesus,Jeesus,Jesus
9,Ilmarinen,Ilmarinen,Kerimäki,Finland/Savo-Karelia,Finnish,su,Etelä-Savo,Kerimäki,282442,3517967,7,3,ilmarisen,Ilmarisen,Ilmarinen,Ilmarinen,Ilmarinen (proper noun),Ilmarinen's
3,John / Jaan / Jussi / Hans,Jussi,Vuokkiniemi,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Vuokkiniemi,282489,3520540,14,1,jussi,Jussi,Jussi,Jussi,Jussi,Jussi
3,John / Jaan / Jussi / Hans,Jussi,Vuokkiniemi,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Vuokkiniemi,282489,3520542,16,1,jussi,Jussi,Jussi,Jussi,Jussi,Jussi
3,John / Jaan / Jussi / Hans,Jussi,Vuokkiniemi,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Vuokkiniemi,282489,3520545,19,1,jussi,Jussi,Jussi,Jussi,Jussi,Jussi
3,John / Jaan / Jussi / Hans,Jussi,Vuokkiniemi,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Vuokkiniemi,282489,3520552,26,1,jussi,Jussi,Jussi,Jussi,Jussi,Jussi
3,John / Jaan / Jussi / Hans,Jussi,Vuokkiniemi,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Vuokkiniemi,282489,3520559,33,1,jussi,Jussi,Jussi,Jussi,Jussi,Jussi
3,John / Jaan / Jussi / Hans,Jussi,Vuokkiniemi,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Vuokkiniemi,282489,3520565,39,1,jussi,Jussi,Jussi,Jussi,Jussi,Jussi
3,John / Jaan / Jussi / Hans,Jussi,Vuokkiniemi,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Vuokkiniemi,282489,3520583,57,1,jussi,Jussi,Jussi,Jussi,Jussi,Jussi
3,John / Jaan / Jussi / Hans,Jussi,Vuokkiniemi,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Vuokkiniemi,282489,3520589,63,1,jussi,Jussi,Jussi,Jussi,Jussi,Jussi
3,John / Jaan / Jussi / Hans,Jussi,Vuokkiniemi,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Vuokkiniemi,282489,3520594,69,1,jussi,Jussi,Jussi,Jussi,Jussi,Jussi
1,Mary / Maria / Maarja / Mari,Maria/Maaria,Kontokki,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Kontokki,282794,3522842,41,3,Maria,Maria,Maria,Maria,(proper name),Maria
7,Peter / Pietari / Peeter,Pekka/Pekko,Kerimäki,Finland/Savo-Karelia,Finnish,su,Etelä-Savo,Kerimäki,282817,3523613,92,2,pekka,Pekka,Pekka,Pekka,Pekka,Pekka
7,Peter / Pietari / Peeter,Pekka/Pekko,Kerimäki,Finland/Savo-Karelia,Finnish,su,Etelä-Savo,Kerimäki,282817,3523624,104,2,pekka,Pekka,Pekka,Pekka,Pekka,Pekka
7,Peter / Pietari / Peeter,Peter,Urjala,Finland/Savo-Karelia,Finnish,su,Häme,Urjala,283082,3534389,58,1,pietarista,Pietarista,Pietari,Pietari,Pietari,Peter
7,Peter / Pietari / Peeter,Petteri/Pietari,Vuokkiniemi,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Vuokkiniemi,283581,3551599,24,1,petter,Petteri,Petteri,Petteri,(proper noun),Petteri
1,Mary / Maria / Maarja / Mari,Maria/Maaria,Vuokkiniemi,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Vuokkiniemi,283581,3551602,27,1,maaria,Maaria,Maaria,Maria,(proper noun),Maria
7,Peter / Pietari / Peeter,Petteri/Pietari,Vuokkiniemi,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Vuokkiniemi,283581,3551616,41,1,petteri,Petteri,Petteri,Petteri,(proper noun),Petteri
7,Peter / Pietari / Peeter,Petteri/Pietari,Vuokkiniemi,East Karelia/Veps/Tver,Karelian Proper,ka,Viena,Vuokkiniemi,283581,3551633,59,1,petteri,Petteri,Petteri,Petteri,(proper noun),Petteri
4,Catherine / Kadri / Katri,Katri/Katrina,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283591,3551833,22,1,katri,Katri,Katri,Katri,(proper noun),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283591,3551855,44,1,katri,Katri,Katri,Katri,(proper noun),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283591,3551857,46,2,katri,Katri,Katri,Katri,(proper noun),Katri
4,Catherine / Kadri / Katri,Katri/Katrina,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283591,3551859,48,1,katrin,Katrin,Katri,Katri,(proper noun),Katri's
4,Catherine / Kadri / Katri,Katri/Katrina,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283591,3551860,49,3,katrin,Katrin,Katri,Katri,(proper noun),Katri's
4,Catherine / Kadri / Katri,Katri/Katrina,Narvusi,Ingria,Ingrian,in,Länsi-Inkeri,Narvusi,283591,3551861,51,1,katrin,Katrin,Katri,Katri,(proper noun),Katri's
